signal_date,available_date,MLP
2020-01-02,2020-01-03,-0.1396484375
2020-01-03,2020-01-06,-0.099609375
2020-01-06,2020-01-07,-0.234375
2020-01-07,2020-01-08,-0.2001953125
2020-01-08,2020-01-09,-0.2119140625
2020-01-09,2020-01-10,-0.3359375
2020-01-10,2020-01-13,-0.390625
2020-01-13,2020-01-14,-0.83203125
2020-01-14,2020-01-15,-1.03125
2020-01-15,2020-01-16,-0.609375
2020-01-16,2020-01-17,-0.07421875
2020-01-17,2020-01-20,-0.36328125
2020-01-20,2020-01-21,0.0274658203125
2020-01-21,2020-01-22,0.216796875
2020-01-22,2020-01-23,0.050048828125
2020-01-23,2020-02-03,0.06396484375
2020-02-03,2020-02-04,0.45703125
2020-02-04,2020-02-05,-0.1279296875
2020-02-05,2020-02-06,0.1875
2020-02-06,2020-02-07,0.1259765625
2020-02-07,2020-02-10,-0.259765625
2020-02-10,2020-02-11,0.04736328125
2020-02-11,2020-02-12,-0.0732421875
2020-02-12,2020-02-13,-0.01519775390625
2020-02-13,2020-02-14,0.28125
2020-02-14,2020-02-17,0.09423828125
2020-02-17,2020-02-18,0.34765625
2020-02-18,2020-02-19,0.1435546875
2020-02-19,2020-02-20,0.2470703125
2020-02-20,2020-02-21,0.283203125
2020-02-21,2020-02-24,0.0859375
2020-02-24,2020-02-25,0.1416015625
2020-02-25,2020-02-26,0.12158203125
2020-02-26,2020-02-27,0.1376953125
2020-02-27,2020-02-28,0.1591796875
2020-02-28,2020-03-02,0.1748046875
2020-03-02,2020-03-03,0.267578125
2020-03-03,2020-03-04,0.212890625
2020-03-04,2020-03-05,0.01361083984375
2020-03-05,2020-03-06,-0.1357421875
2020-03-06,2020-03-09,0.12255859375
2020-03-09,2020-03-10,0.19140625
2020-03-10,2020-03-11,-0.056396484375
2020-03-11,2020-03-12,-0.04833984375
2020-03-12,2020-03-13,-0.0712890625
2020-03-13,2020-03-16,-0.0908203125
2020-03-16,2020-03-17,0.05712890625
2020-03-17,2020-03-18,0.08154296875
2020-03-18,2020-03-19,0.287109375
