signal_date,available_date,MLP
2024-06-28,2024-07-01,0.01214599609375
2024-07-01,2024-07-02,0.044921875
2024-07-02,2024-07-03,-0.17578125
2024-07-03,2024-07-04,0.09130859375
2024-07-04,2024-07-05,-0.1435546875
2024-07-05,2024-07-08,-0.125
2024-07-08,2024-07-09,0.197265625
2024-07-09,2024-07-10,0.046875
2024-07-10,2024-07-11,0.1865234375
2024-07-11,2024-07-12,0.1875
2024-07-12,2024-07-15,-0.091796875
2024-07-15,2024-07-16,0.1357421875
2024-07-16,2024-07-17,-0.0026702880859375
2024-07-17,2024-07-18,-0.045166015625
2024-07-18,2024-07-19,0.004913330078125
2024-07-19,2024-07-22,0.044921875
2024-07-22,2024-07-23,-0.087890625
2024-07-23,2024-07-24,-0.042236328125
2024-07-24,2024-07-25,-0.0096435546875
2024-07-25,2024-07-26,0.023193359375
2024-07-26,2024-07-29,0.005706787109375
2024-07-29,2024-07-30,0.039794921875
2024-07-30,2024-07-31,0.04736328125
2024-07-31,2024-08-01,-0.11669921875
2024-08-01,2024-08-02,-0.234375
2024-08-02,2024-08-05,-0.1396484375
2024-08-05,2024-08-06,-0.0859375
2024-08-06,2024-08-07,-0.162109375
2024-08-07,2024-08-08,-0.1201171875
2024-08-08,2024-08-09,-0.1572265625
2024-08-09,2024-08-12,0.01220703125
2024-08-12,2024-08-13,0.1328125
2024-08-13,2024-08-14,0.15234375
2024-08-14,2024-08-15,0.0888671875
2024-08-15,2024-08-16,0.03955078125
2024-08-16,2024-08-19,0.0517578125
2024-08-19,2024-08-20,0.240234375
2024-08-20,2024-08-21,0.2353515625
2024-08-21,2024-08-22,0.287109375
2024-08-22,2024-08-23,0.35546875
2024-08-23,2024-08-26,-0.248046875
2024-08-26,2024-08-27,-0.0120849609375
2024-08-27,2024-08-28,0.033935546875
2024-08-28,2024-08-29,-0.435546875
2024-08-29,2024-08-30,-0.1953125
2024-08-30,2024-09-02,-0.318359375
2024-09-02,2024-09-03,-0.1708984375
2024-09-03,2024-09-04,-0.115234375
2024-09-04,2024-09-05,-0.212890625
2024-09-05,2024-09-06,-0.125
2024-09-06,2024-09-09,-0.026611328125
2024-09-09,2024-09-10,-0.0634765625
2024-09-10,2024-09-11,-0.1484375
2024-09-11,2024-09-12,0.0556640625
2024-09-12,2024-09-13,0.0272216796875
2024-09-13,2024-09-18,0.197265625
2024-09-18,2024-09-19,0.037841796875
2024-09-19,2024-09-20,-0.25390625
2024-09-20,2024-09-23,-0.640625
2024-09-23,2024-09-24,-0.55859375
2024-09-24,2024-09-25,-0.002227783203125
2024-09-25,2024-09-26,-0.11328125
2024-09-26,2024-09-27,0.1318359375
2024-09-27,2024-09-30,-0.443359375
2024-09-30,2024-10-08,-0.29296875
2024-10-08,2024-10-09,-0.236328125
2024-10-09,2024-10-10,-0.0947265625
2024-10-10,2024-10-11,-0.12353515625
2024-10-11,2024-10-14,-0.041748046875
2024-10-14,2024-10-15,-0.06787109375
2024-10-15,2024-10-16,-0.12060546875
2024-10-16,2024-10-17,-0.1328125
2024-10-17,2024-10-18,0.005126953125
2024-10-18,2024-10-21,0.042236328125
2024-10-21,2024-10-22,-0.158203125
2024-10-22,2024-10-23,-0.25390625
2024-10-23,2024-10-24,-0.310546875
2024-10-24,2024-10-25,-0.1875
2024-10-25,2024-10-28,-0.279296875
2024-10-28,2024-10-29,-0.439453125
2024-10-29,2024-10-30,-0.1484375
2024-10-30,2024-10-31,-0.1962890625
2024-10-31,2024-11-01,-0.26171875
2024-11-01,2024-11-04,-0.08837890625
2024-11-04,2024-11-05,0.09765625
2024-11-05,2024-11-06,-0.43359375
2024-11-06,2024-11-07,0.0419921875
2024-11-07,2024-11-08,-0.28515625
2024-11-08,2024-11-11,-0.0191650390625
2024-11-11,2024-11-12,0.26171875
2024-11-12,2024-11-13,0.341796875
2024-11-13,2024-11-14,0.0791015625
2024-11-14,2024-11-15,0.56640625
2024-11-15,2024-11-18,-0.162109375
2024-11-18,2024-11-19,-0.267578125
2024-11-19,2024-11-20,-0.3828125
2024-11-20,2024-11-21,-0.69921875
2024-11-21,2024-11-22,-0.56640625
2024-11-22,2024-11-25,-0.5546875
2024-11-25,2024-11-26,-0.474609375
2024-11-26,2024-11-27,-0.5390625
2024-11-27,2024-11-28,-0.30078125
2024-11-28,2024-11-29,-0.6171875
2024-11-29,2024-12-02,-0.7109375
2024-12-02,2024-12-03,-0.38671875
2024-12-03,2024-12-04,-0.470703125
2024-12-04,2024-12-05,-0.333984375
2024-12-05,2024-12-06,-0.2412109375
2024-12-06,2024-12-09,-0.020263671875
2024-12-09,2024-12-10,0.0308837890625
2024-12-10,2024-12-11,-0.010009765625
2024-12-11,2024-12-12,-0.033203125
2024-12-12,2024-12-13,-0.1552734375
2024-12-13,2024-12-16,-0.09814453125
2024-12-16,2024-12-17,-0.2138671875
2024-12-17,2024-12-18,0.140625
2024-12-18,2024-12-19,-0.01177978515625
2024-12-19,2024-12-20,-0.04150390625
2024-12-20,2024-12-23,-0.28515625
2024-12-23,2024-12-24,-0.41015625
2024-12-24,2024-12-25,-0.47265625
2024-12-25,2024-12-26,-0.0810546875
2024-12-26,2024-12-27,-0.55859375
2024-12-27,2024-12-30,-0.1787109375
2024-12-30,2024-12-31,-0.197265625
2024-12-31,2025-01-02,0.08203125
2025-01-02,2025-01-03,0.047607421875
2025-01-03,2025-01-06,0.193359375
2025-01-06,2025-01-07,0.0810546875
2025-01-07,2025-01-08,0.034912109375
2025-01-08,2025-01-09,-0.0693359375
2025-01-09,2025-01-10,0.2451171875
2025-01-10,2025-01-13,0.419921875
2025-01-13,2025-01-14,0.40625
2025-01-14,2025-01-15,0.3359375
2025-01-15,2025-01-16,0.431640625
2025-01-16,2025-01-17,0.333984375
2025-01-17,2025-01-20,0.177734375
2025-01-20,2025-01-21,-0.11376953125
2025-01-21,2025-01-22,0.49609375
2025-01-22,2025-01-23,0.66015625
2025-01-23,2025-01-24,0.55859375
2025-01-24,2025-01-27,0.51953125
2025-01-27,2025-02-05,0.0302734375
2025-02-05,2025-02-06,0.1376953125
2025-02-06,2025-02-07,0.1943359375
2025-02-07,2025-02-10,-0.5078125
2025-02-10,2025-02-11,0.06884765625
2025-02-11,2025-02-12,-0.193359375
2025-02-12,2025-02-13,-0.53515625
2025-02-13,2025-02-14,-0.1416015625
2025-02-14,2025-02-17,-0.453125
2025-02-17,2025-02-18,-0.333984375
2025-02-18,2025-02-19,-0.4375
2025-02-19,2025-02-20,-0.44921875
2025-02-20,2025-02-21,-0.3046875
2025-02-21,2025-02-24,-0.6015625
2025-02-24,2025-02-25,-0.5234375
2025-02-25,2025-02-26,-0.337890625
2025-02-26,2025-02-27,-0.2578125
2025-02-27,2025-02-28,-0.5390625
2025-02-28,2025-03-03,-0.1923828125
2025-03-03,2025-03-04,-0.2275390625
2025-03-04,2025-03-05,-0.66015625
2025-03-05,2025-03-06,-0.63671875
2025-03-06,2025-03-07,-0.6796875
2025-03-07,2025-03-10,-0.52734375
2025-03-10,2025-03-11,-0.828125
2025-03-11,2025-03-12,-0.91015625
2025-03-12,2025-03-13,-0.765625
2025-03-13,2025-03-14,-0.380859375
2025-03-14,2025-03-17,-0.036376953125
2025-03-17,2025-03-18,-0.224609375
2025-03-18,2025-03-19,-0.224609375
2025-03-19,2025-03-20,-0.1845703125
2025-03-20,2025-03-21,-0.359375
2025-03-21,2025-03-24,-0.455078125
2025-03-24,2025-03-25,-0.6640625
2025-03-25,2025-03-26,-0.0247802734375
2025-03-26,2025-03-27,-0.05517578125
2025-03-27,2025-03-28,-0.138671875
2025-03-28,2025-03-31,0.01953125
2025-03-31,2025-04-01,-0.1357421875
2025-04-01,2025-04-02,0.037353515625
2025-04-02,2025-04-03,-0.169921875
2025-04-03,2025-04-07,-0.392578125
2025-04-07,2025-04-08,-0.5546875
2025-04-08,2025-04-09,0.19140625
2025-04-09,2025-04-10,0.1728515625
2025-04-10,2025-04-11,0.11669921875
2025-04-11,2025-04-14,-0.3359375
2025-04-14,2025-04-15,-0.466796875
2025-04-15,2025-04-16,-0.388671875
2025-04-16,2025-04-17,-0.11376953125
2025-04-17,2025-04-18,-0.30859375
2025-04-18,2025-04-21,-0.46484375
2025-04-21,2025-04-22,-0.84765625
2025-04-22,2025-04-23,-0.515625
2025-04-23,2025-04-24,-0.6015625
2025-04-24,2025-04-25,0.27734375
2025-04-25,2025-04-28,-0.3828125
2025-04-28,2025-04-29,-0.90625
2025-04-29,2025-04-30,-0.90625
2025-04-30,2025-05-06,-0.90234375
2025-05-06,2025-05-07,-0.6171875
2025-05-07,2025-05-08,-0.431640625
2025-05-08,2025-05-09,-0.6015625
2025-05-09,2025-05-12,-0.040283203125
2025-05-12,2025-05-13,-0.2158203125
2025-05-13,2025-05-14,-0.072265625
2025-05-14,2025-05-15,-0.189453125
2025-05-15,2025-05-16,-0.287109375
2025-05-16,2025-05-19,-0.37109375
2025-05-19,2025-05-20,-0.44140625
2025-05-20,2025-05-21,-0.5703125
2025-05-21,2025-05-22,-0.6171875
2025-05-22,2025-05-23,-0.365234375
2025-05-23,2025-05-26,-0.1708984375
2025-05-26,2025-05-27,-0.06591796875
2025-05-27,2025-05-28,-0.171875
2025-05-28,2025-05-29,-0.205078125
2025-05-29,2025-05-30,-0.1904296875
2025-05-30,2025-06-03,-0.0130615234375
2025-06-03,2025-06-04,-0.2578125
