signal_date,available_date,MLP
2021-06-30,2021-07-01,-0.1025390625
2021-07-01,2021-07-02,0.291015625
2021-07-02,2021-07-05,0.060546875
2021-07-05,2021-07-06,0.18359375
2021-07-06,2021-07-07,-0.11767578125
2021-07-07,2021-07-08,-0.1953125
2021-07-08,2021-07-09,-0.1806640625
2021-07-09,2021-07-12,-0.337890625
2021-07-12,2021-07-13,-0.10107421875
2021-07-13,2021-07-14,0.028564453125
2021-07-14,2021-07-15,-0.00136566162109375
2021-07-15,2021-07-16,-0.103515625
2021-07-16,2021-07-19,-0.3125
2021-07-19,2021-07-20,-0.22265625
2021-07-20,2021-07-21,-0.58984375
2021-07-21,2021-07-22,-0.51953125
2021-07-22,2021-07-23,-0.201171875
2021-07-23,2021-07-26,-0.060791015625
2021-07-26,2021-07-27,-0.1884765625
2021-07-27,2021-07-28,-0.193359375
2021-07-28,2021-07-29,-0.3125
2021-07-29,2021-07-30,-0.07763671875
2021-07-30,2021-08-02,-0.3046875
2021-08-02,2021-08-03,-0.1240234375
2021-08-03,2021-08-04,-0.1484375
2021-08-04,2021-08-05,-0.154296875
2021-08-05,2021-08-06,-0.058837890625
2021-08-06,2021-08-09,0.1259765625
2021-08-09,2021-08-10,0.0157470703125
2021-08-10,2021-08-11,-0.298828125
2021-08-11,2021-08-12,-0.0167236328125
2021-08-12,2021-08-13,-0.08642578125
2021-08-13,2021-08-16,-0.458984375
2021-08-16,2021-08-17,-0.3828125
2021-08-17,2021-08-18,-0.10009765625
2021-08-18,2021-08-19,-0.2294921875
2021-08-19,2021-08-20,-0.275390625
2021-08-20,2021-08-23,-0.224609375
2021-08-23,2021-08-24,-0.337890625
2021-08-24,2021-08-25,-0.2109375
2021-08-25,2021-08-26,-0.421875
2021-08-26,2021-08-27,-0.427734375
2021-08-27,2021-08-30,-0.462890625
2021-08-30,2021-08-31,-0.41015625
2021-08-31,2021-09-01,-0.2734375
2021-09-01,2021-09-02,-0.3359375
2021-09-02,2021-09-03,-0.50390625
2021-09-03,2021-09-06,-0.3515625
2021-09-06,2021-09-07,-0.26953125
2021-09-07,2021-09-08,-0.380859375
2021-09-08,2021-09-09,-0.265625
2021-09-09,2021-09-10,-0.4140625
2021-09-10,2021-09-13,-0.1328125
2021-09-13,2021-09-14,-0.09326171875
2021-09-14,2021-09-15,-0.2578125
2021-09-15,2021-09-16,-0.365234375
2021-09-16,2021-09-17,-0.275390625
2021-09-17,2021-09-22,-0.146484375
2021-09-22,2021-09-23,-0.359375
2021-09-23,2021-09-24,-0.341796875
2021-09-24,2021-09-27,0.1572265625
2021-09-27,2021-09-28,0.04541015625
2021-09-28,2021-09-29,-0.005096435546875
2021-09-29,2021-09-30,0.380859375
2021-09-30,2021-10-08,-0.06689453125
2021-10-08,2021-10-11,0.494140625
2021-10-11,2021-10-12,0.412109375
2021-10-12,2021-10-13,0.376953125
2021-10-13,2021-10-14,0.60546875
2021-10-14,2021-10-15,0.228515625
2021-10-15,2021-10-18,-0.1015625
2021-10-18,2021-10-19,-0.3359375
2021-10-19,2021-10-20,-0.337890625
2021-10-20,2021-10-21,-0.0274658203125
2021-10-21,2021-10-22,0.08935546875
2021-10-22,2021-10-25,0.125
2021-10-25,2021-10-26,0.1904296875
2021-10-26,2021-10-27,-0.0810546875
2021-10-27,2021-10-28,-0.0419921875
2021-10-28,2021-10-29,0.154296875
2021-10-29,2021-11-01,0.07470703125
2021-11-01,2021-11-02,0.41015625
2021-11-02,2021-11-03,0.021728515625
2021-11-03,2021-11-04,-0.142578125
2021-11-04,2021-11-05,0.1484375
2021-11-05,2021-11-08,0.134765625
2021-11-08,2021-11-09,0.1201171875
2021-11-09,2021-11-10,-0.14453125
2021-11-10,2021-11-11,-0.3046875
2021-11-11,2021-11-12,-0.263671875
2021-11-12,2021-11-15,-0.376953125
2021-11-15,2021-11-16,-0.1767578125
2021-11-16,2021-11-17,-0.2177734375
2021-11-17,2021-11-18,-0.279296875
2021-11-18,2021-11-19,-0.16015625
2021-11-19,2021-11-22,-0.3515625
2021-11-22,2021-11-23,0.12060546875
2021-11-23,2021-11-24,0.19921875
2021-11-24,2021-11-25,0.1728515625
2021-11-25,2021-11-26,0.10791015625
2021-11-26,2021-11-29,-0.023193359375
2021-11-29,2021-11-30,0.01422119140625
