signal_date,available_date,MLP
2020-01-02,2020-01-03,-0.40625
2020-01-03,2020-01-06,-0.01385498046875
2020-01-06,2020-01-07,-0.333984375
2020-01-07,2020-01-08,0.060546875
2020-01-08,2020-01-09,-0.8984375
2020-01-09,2020-01-10,-0.80078125
2020-01-10,2020-01-13,-0.93359375
2020-01-13,2020-01-14,-1.0703125
2020-01-14,2020-01-15,-1.1015625
2020-01-15,2020-01-16,-0.953125
2020-01-16,2020-01-17,-0.66015625
2020-01-17,2020-01-20,-0.96484375
2020-01-20,2020-01-21,-0.546875
2020-01-21,2020-01-22,-0.9296875
2020-01-22,2020-01-23,-0.5625
2020-01-23,2020-02-03,0.091796875
2020-02-03,2020-02-04,0.2412109375
2020-02-04,2020-02-05,-0.52734375
2020-02-05,2020-02-06,-0.90234375
2020-02-06,2020-02-07,-0.84765625
2020-02-07,2020-02-10,-0.56640625
2020-02-10,2020-02-11,-0.578125
2020-02-11,2020-02-12,-0.640625
2020-02-12,2020-02-13,-0.58203125
2020-02-13,2020-02-14,-0.8359375
2020-02-14,2020-02-17,-0.7734375
2020-02-17,2020-02-18,-0.6484375
2020-02-18,2020-02-19,-0.8046875
2020-02-19,2020-02-20,-1.046875
2020-02-20,2020-02-21,-0.95703125
2020-02-21,2020-02-24,-0.8203125
2020-02-24,2020-02-25,-0.65625
2020-02-25,2020-02-26,-0.72265625
2020-02-26,2020-02-27,-0.7421875
2020-02-27,2020-02-28,-0.64453125
2020-02-28,2020-03-02,-0.70703125
2020-03-02,2020-03-03,-0.44140625
2020-03-03,2020-03-04,-0.5234375
2020-03-04,2020-03-05,-0.421875
2020-03-05,2020-03-06,-0.39453125
2020-03-06,2020-03-09,-0.640625
2020-03-09,2020-03-10,-0.6015625
2020-03-10,2020-03-11,-0.5625
2020-03-11,2020-03-12,-0.435546875
2020-03-12,2020-03-13,-0.294921875
2020-03-13,2020-03-16,-0.01708984375
2020-03-16,2020-03-17,-0.314453125
2020-03-17,2020-03-18,0.0045166015625
2020-03-18,2020-03-19,0.0205078125
2020-03-19,2020-03-20,0.0380859375
2020-03-20,2020-03-23,0.4609375
2020-03-23,2020-03-24,0.06298828125
2020-03-24,2020-03-25,-0.0771484375
2020-03-25,2020-03-26,-0.1484375
2020-03-26,2020-03-27,-0.67578125
2020-03-27,2020-03-30,-0.07568359375
2020-03-30,2020-03-31,-0.228515625
2020-03-31,2020-04-01,-0.1318359375
2020-04-01,2020-04-02,-0.0810546875
2020-04-02,2020-04-03,0.0245361328125
2020-04-03,2020-04-07,0.0208740234375
2020-04-07,2020-04-08,-0.02978515625
2020-04-08,2020-04-09,-0.279296875
2020-04-09,2020-04-10,0.08544921875
2020-04-10,2020-04-13,0.263671875
2020-04-13,2020-04-14,0.0869140625
2020-04-14,2020-04-15,-0.4140625
2020-04-15,2020-04-16,-0.95703125
2020-04-16,2020-04-17,-0.5078125
2020-04-17,2020-04-20,-0.1884765625
2020-04-20,2020-04-21,0.1396484375
2020-04-21,2020-04-22,0.18359375
2020-04-22,2020-04-23,-0.12353515625
2020-04-23,2020-04-24,0.032470703125
2020-04-24,2020-04-27,0.46875
2020-04-27,2020-04-28,0.203125
2020-04-28,2020-04-29,0.2734375
2020-04-29,2020-04-30,-0.072265625
2020-04-30,2020-05-06,-0.03369140625
2020-05-06,2020-05-07,-0.08544921875
2020-05-07,2020-05-08,-0.32421875
2020-05-08,2020-05-11,-0.5625
2020-05-11,2020-05-12,-0.44921875
2020-05-12,2020-05-13,-0.2734375
2020-05-13,2020-05-14,-0.439453125
2020-05-14,2020-05-15,-0.26171875
2020-05-15,2020-05-18,-0.423828125
2020-05-18,2020-05-19,-0.419921875
2020-05-19,2020-05-20,-0.3515625
2020-05-20,2020-05-21,-0.431640625
2020-05-21,2020-05-22,-0.5625
2020-05-22,2020-05-25,-0.703125
2020-05-25,2020-05-26,-0.69140625
2020-05-26,2020-05-27,-0.388671875
2020-05-27,2020-05-28,-0.1943359375
2020-05-28,2020-05-29,-0.04345703125
2020-05-29,2020-06-01,-0.279296875
2020-06-01,2020-06-02,0.2197265625
2020-06-02,2020-06-03,0.251953125
2020-06-03,2020-06-04,0.2314453125
2020-06-04,2020-06-05,0.138671875
2020-06-05,2020-06-08,0.34375
2020-06-08,2020-06-09,0.03466796875
2020-06-09,2020-06-10,-0.4765625
2020-06-10,2020-06-11,-0.228515625
2020-06-11,2020-06-12,-0.2578125
2020-06-12,2020-06-15,-0.0013427734375
2020-06-15,2020-06-16,-0.2080078125
2020-06-16,2020-06-17,-0.2294921875
2020-06-17,2020-06-18,-0.302734375
2020-06-18,2020-06-19,-0.4140625
2020-06-19,2020-06-22,-0.1337890625
2020-06-22,2020-06-23,-0.130859375
2020-06-23,2020-06-24,0.021240234375
2020-06-24,2020-06-29,-0.08203125
2020-06-29,2020-06-30,-0.02490234375
2020-06-30,2020-07-01,-0.038330078125
2020-07-01,2020-07-02,-0.361328125
2020-07-02,2020-07-03,-0.380859375
2020-07-03,2020-07-06,0.11083984375
2020-07-06,2020-07-07,1.0546875
2020-07-07,2020-07-08,-0.1416015625
2020-07-08,2020-07-09,-0.2001953125
2020-07-09,2020-07-10,-0.0172119140625
2020-07-10,2020-07-13,0.0625
2020-07-13,2020-07-14,-0.2314453125
2020-07-14,2020-07-15,-0.035400390625
2020-07-15,2020-07-16,-0.068359375
2020-07-16,2020-07-17,0.06689453125
2020-07-17,2020-07-20,-0.212890625
2020-07-20,2020-07-21,0.2275390625
2020-07-21,2020-07-22,0.4140625
2020-07-22,2020-07-23,0.91796875
2020-07-23,2020-07-24,0.07373046875
2020-07-24,2020-07-27,0.298828125
2020-07-27,2020-07-28,-0.0096435546875
2020-07-28,2020-07-29,0.84765625
2020-07-29,2020-07-30,-0.41015625
2020-07-30,2020-07-31,-0.11572265625
2020-07-31,2020-08-03,-0.46875
2020-08-03,2020-08-04,-0.60546875
2020-08-04,2020-08-05,-0.625
2020-08-05,2020-08-06,-0.75
2020-08-06,2020-08-07,-0.18359375
2020-08-07,2020-08-10,-0.267578125
2020-08-10,2020-08-11,-0.439453125
2020-08-11,2020-08-12,-0.2099609375
2020-08-12,2020-08-13,-0.2578125
2020-08-13,2020-08-14,-0.44140625
2020-08-14,2020-08-17,-0.6171875
2020-08-17,2020-08-18,-0.24609375
2020-08-18,2020-08-19,-0.19921875
2020-08-19,2020-08-20,-0.6796875
2020-08-20,2020-08-21,-0.09814453125
2020-08-21,2020-08-24,0.4765625
2020-08-24,2020-08-25,0.18359375
2020-08-25,2020-08-26,0.0859375
2020-08-26,2020-08-27,0.2080078125
2020-08-27,2020-08-28,-0.1337890625
2020-08-28,2020-08-31,0.04345703125
2020-08-31,2020-09-01,0.0206298828125
2020-09-01,2020-09-02,-0.047607421875
2020-09-02,2020-09-03,0.0311279296875
2020-09-03,2020-09-04,-0.32421875
2020-09-04,2020-09-07,0.03173828125
2020-09-07,2020-09-08,0.019287109375
2020-09-08,2020-09-09,-0.017822265625
2020-09-09,2020-09-10,-0.091796875
2020-09-10,2020-09-11,0.05224609375
2020-09-11,2020-09-14,0.322265625
2020-09-14,2020-09-15,0.22265625
2020-09-15,2020-09-16,0.26953125
2020-09-16,2020-09-17,0.2333984375
2020-09-17,2020-09-18,0.1748046875
2020-09-18,2020-09-21,0.00909423828125
2020-09-21,2020-09-22,0.2431640625
2020-09-22,2020-09-23,0.06787109375
2020-09-23,2020-09-24,-0.0064697265625
2020-09-24,2020-09-25,-0.302734375
2020-09-25,2020-09-28,-0.0751953125
2020-09-28,2020-09-29,-0.26953125
2020-09-29,2020-09-30,-0.126953125
2020-09-30,2020-10-09,-0.173828125
2020-10-09,2020-10-12,-0.34375
2020-10-12,2020-10-13,-0.119140625
2020-10-13,2020-10-14,0.326171875
2020-10-14,2020-10-15,0.030029296875
2020-10-15,2020-10-16,0.30078125
2020-10-16,2020-10-19,0.20703125
2020-10-19,2020-10-20,0.06884765625
2020-10-20,2020-10-21,-0.953125
2020-10-21,2020-10-22,-1.0390625
2020-10-22,2020-10-23,-0.6328125
2020-10-23,2020-10-26,-0.63671875
2020-10-26,2020-10-27,-0.30078125
2020-10-27,2020-10-28,-0.34375
2020-10-28,2020-10-29,-0.4453125
2020-10-29,2020-10-30,-0.29296875
2020-10-30,2020-11-02,-0.326171875
2020-11-02,2020-11-03,-0.396484375
2020-11-03,2020-11-04,-0.326171875
2020-11-04,2020-11-05,-0.375
2020-11-05,2020-11-06,-0.259765625
2020-11-06,2020-11-09,-0.490234375
2020-11-09,2020-11-10,-0.310546875
2020-11-10,2020-11-11,-0.70703125
2020-11-11,2020-11-12,-0.75
2020-11-12,2020-11-13,-0.26171875
2020-11-13,2020-11-16,-0.251953125
2020-11-16,2020-11-17,-0.1318359375
2020-11-17,2020-11-18,0.036376953125
2020-11-18,2020-11-19,-0.044921875
2020-11-19,2020-11-20,-0.068359375
2020-11-20,2020-11-23,-0.00921630859375
2020-11-23,2020-11-24,0.158203125
2020-11-24,2020-11-25,0.095703125
2020-11-25,2020-11-26,-0.625
2020-11-26,2020-11-27,-0.5234375
2020-11-27,2020-11-30,0.003997802734375
2020-11-30,2020-12-01,0.015869140625
2020-12-01,2020-12-02,0.44140625
2020-12-02,2020-12-03,0.48046875
2020-12-03,2020-12-04,0.5390625
2020-12-04,2020-12-07,0.43359375
2020-12-07,2020-12-08,0.2099609375
2020-12-08,2020-12-09,-0.26171875
