signal_date,available_date,MLP
2026-06-30,2026-07-01,-0.28125
2026-07-01,2026-07-02,-0.1298828125
2026-07-02,2026-07-03,0.1220703125
2026-07-03,2026-07-06,0.08056640625
2026-07-06,2026-07-07,-0.000476837158203125
2026-07-07,2026-07-08,0.01300048828125
2026-07-08,2026-07-09,0.038818359375
2026-07-09,2026-07-10,-0.34375
2026-07-10,2026-07-13,-0.212890625
2026-07-13,2026-07-14,-0.2236328125
2026-07-14,2026-07-15,-0.423828125
2026-07-15,2026-07-16,-0.29296875
2026-07-16,2026-07-17,-0.2734375
2026-07-17,2026-07-20,-0.05859375
2026-07-20,2026-07-21,0.0267333984375
2026-07-21,2026-07-22,0.016357421875
2026-07-22,2026-07-23,0.10595703125
