signal_date,available_date,MLP
2020-01-02,2020-01-03,-0.8125
2020-01-03,2020-01-06,-0.796875
2020-01-06,2020-01-07,-0.84765625
2020-01-07,2020-01-08,-0.8125
2020-01-08,2020-01-09,-0.640625
2020-01-09,2020-01-10,-0.80859375
2020-01-10,2020-01-13,-0.609375
2020-01-13,2020-01-14,-0.62890625
2020-01-14,2020-01-15,-0.3515625
2020-01-15,2020-01-16,-0.53515625
2020-01-16,2020-01-17,-0.484375
2020-01-17,2020-01-20,-0.23828125
2020-01-20,2020-01-21,-0.1220703125
2020-01-21,2020-01-22,-0.189453125
2020-01-22,2020-01-23,-0.138671875
2020-01-23,2020-02-03,0.166015625
2020-02-03,2020-02-04,0.08203125
2020-02-04,2020-02-05,0.2021484375
2020-02-05,2020-02-06,-0.005584716796875
2020-02-06,2020-02-07,-0.32421875
2020-02-07,2020-02-10,-0.52734375
2020-02-10,2020-02-11,-0.216796875
2020-02-11,2020-02-12,-0.396484375
2020-02-12,2020-02-13,-0.51953125
2020-02-13,2020-02-14,-0.2734375
2020-02-14,2020-02-17,-0.8046875
2020-02-17,2020-02-18,-0.58203125
2020-02-18,2020-02-19,-0.357421875
2020-02-19,2020-02-20,-0.1591796875
2020-02-20,2020-02-21,-0.1044921875
2020-02-21,2020-02-24,-0.390625
2020-02-24,2020-02-25,-0.330078125
2020-02-25,2020-02-26,-0.2451171875
2020-02-26,2020-02-27,-0.123046875
2020-02-27,2020-02-28,-0.12890625
2020-02-28,2020-03-02,0.25
2020-03-02,2020-03-03,-0.1591796875
2020-03-03,2020-03-04,0.1357421875
2020-03-04,2020-03-05,-0.1337890625
2020-03-05,2020-03-06,-0.3125
2020-03-06,2020-03-09,-0.63671875
2020-03-09,2020-03-10,0.1611328125
2020-03-10,2020-03-11,-0.1630859375
2020-03-11,2020-03-12,0.28125
2020-03-12,2020-03-13,-0.298828125
2020-03-13,2020-03-16,-0.275390625
2020-03-16,2020-03-17,0.78125
2020-03-17,2020-03-18,0.75
2020-03-18,2020-03-19,0.7421875
2020-03-19,2020-03-20,0.3515625
2020-03-20,2020-03-23,-0.205078125
2020-03-23,2020-03-24,0.6328125
2020-03-24,2020-03-25,0.59375
2020-03-25,2020-03-26,0.71875
2020-03-27,2020-03-30,0.73046875
2020-03-30,2020-03-31,1.0390625
2020-03-31,2020-04-01,1.015625
2020-04-01,2020-04-02,0.8359375
2020-04-02,2020-04-03,0.76953125
2020-04-03,2020-04-07,0.87109375
2020-04-07,2020-04-08,0.51171875
2020-04-08,2020-04-09,0.76171875
2020-04-09,2020-04-10,0.94140625
2020-04-10,2020-04-13,1.078125
2020-04-13,2020-04-14,0.953125
2020-04-14,2020-04-15,0.9140625
2020-04-15,2020-04-16,0.87890625
2020-04-16,2020-04-17,0.82421875
2020-04-17,2020-04-20,0.255859375
2020-04-20,2020-04-21,0.431640625
2020-04-21,2020-04-22,0.30859375
2020-04-22,2020-04-23,0.2158203125
2020-04-23,2020-04-24,0.33203125
2020-04-24,2020-04-27,0.5
2020-04-27,2020-04-28,0.4140625
2020-04-28,2020-04-29,0.255859375
2020-04-29,2020-04-30,-0.04931640625
2020-04-30,2020-05-06,0.1044921875
2020-05-06,2020-05-07,0.042236328125
2020-05-07,2020-05-08,-0.130859375
2020-05-08,2020-05-11,-0.1416015625
2020-05-11,2020-05-12,0.08935546875
2020-05-12,2020-05-13,-0.1708984375
2020-05-13,2020-05-14,-0.032958984375
2020-05-14,2020-05-15,0.072265625
2020-05-15,2020-05-18,0.1298828125
2020-05-18,2020-05-19,0.51953125
2020-05-19,2020-05-20,0.66796875
2020-05-20,2020-05-21,0.5546875
2020-05-21,2020-05-22,0.54296875
2020-05-22,2020-05-25,0.3125
2020-05-25,2020-05-26,0.34765625
2020-05-26,2020-05-27,0.17578125
2020-05-27,2020-05-28,0.2333984375
2020-05-28,2020-05-29,0.130859375
2020-05-29,2020-06-01,0.022216796875
2020-06-01,2020-06-02,-0.166015625
2020-06-02,2020-06-03,0.0263671875
2020-06-03,2020-06-04,-0.1337890625
2020-06-04,2020-06-05,-0.1025390625
2020-06-05,2020-06-08,0.06103515625
2020-06-08,2020-06-09,0.23828125
2020-06-09,2020-06-10,-0.07177734375
2020-06-10,2020-06-11,-0.1865234375
2020-06-11,2020-06-12,0.23828125
2020-06-12,2020-06-15,0.2021484375
2020-06-15,2020-06-16,0.3359375
2020-06-16,2020-06-17,0.10205078125
2020-06-17,2020-06-18,-0.02978515625
2020-06-18,2020-06-19,-0.2890625
2020-06-19,2020-06-22,-0.396484375
2020-06-22,2020-06-23,-0.240234375
2020-06-23,2020-06-24,-0.2080078125
2020-06-24,2020-06-29,-0.07177734375
2020-06-29,2020-06-30,-0.169921875
2022-12-30,2023-01-03,-0.416015625
2023-01-03,2023-01-04,-0.421875
2023-01-04,2023-01-05,-0.36328125
2023-01-05,2023-01-06,-0.1728515625
2023-01-06,2023-01-09,-0.271484375
2023-01-09,2023-01-10,-0.0625
2023-01-10,2023-01-11,-0.201171875
2023-01-11,2023-01-12,-0.28125
2023-01-12,2023-01-13,-0.3359375
2023-01-13,2023-01-16,-0.365234375
2023-01-16,2023-01-17,-0.255859375
2023-01-17,2023-01-18,-0.119140625
2023-01-18,2023-01-19,-0.50390625
2023-01-19,2023-01-20,-0.30859375
2023-01-20,2023-01-30,-0.3828125
2023-01-30,2023-01-31,-0.28125
2023-01-31,2023-02-01,-0.1767578125
2023-02-01,2023-02-02,-0.28125
2023-02-02,2023-02-03,-0.203125
2023-02-03,2023-02-06,-0.28515625
2023-02-06,2023-02-07,-0.1865234375
2023-02-07,2023-02-08,-0.12890625
2023-02-08,2023-02-09,-0.21484375
2023-02-09,2023-02-10,-0.05712890625
