signal_date,available_date,MLP
2020-01-02,2020-01-03,-0.890625
2020-01-03,2020-01-06,-0.80859375
2020-01-06,2020-01-07,-0.671875
2020-01-07,2020-01-08,-0.73828125
2020-01-08,2020-01-09,-0.427734375
2020-01-09,2020-01-10,-0.73828125
2020-01-10,2020-01-13,-0.453125
2020-01-13,2020-01-14,-0.26171875
2020-01-14,2020-01-15,-0.07470703125
2020-01-15,2020-01-16,0.2578125
2020-01-16,2020-01-17,-0.0908203125
2020-01-17,2020-01-20,0.2021484375
2020-01-20,2020-01-21,-0.2373046875
2020-01-21,2020-01-22,-0.640625
2020-01-22,2020-01-23,-0.8046875
2020-01-23,2020-02-03,-0.80859375
2020-02-03,2020-02-04,-0.298828125
2020-02-04,2020-02-05,-0.375
2020-02-05,2020-02-06,-0.921875
2020-02-06,2020-02-07,-0.85546875
2020-02-07,2020-02-10,-0.5234375
2020-02-10,2020-02-11,-0.5859375
2020-02-11,2020-02-12,-0.640625
2020-02-12,2020-02-13,-0.5234375
2020-02-13,2020-02-14,-0.87109375
2020-02-14,2020-02-17,-0.78515625
2020-02-17,2020-02-18,-0.62890625
2020-02-18,2020-02-19,-0.84765625
2020-02-19,2020-02-20,-0.82421875
2020-02-20,2020-02-21,-0.8203125
2020-02-21,2020-02-24,-0.7890625
2020-02-24,2020-02-25,-0.4453125
2020-02-25,2020-02-26,-0.439453125
2020-02-26,2020-02-27,-0.330078125
2020-02-27,2020-02-28,-0.357421875
2020-02-28,2020-03-02,-0.09716796875
2020-03-02,2020-03-03,0.02783203125
2020-03-03,2020-03-04,-0.1884765625
2020-03-04,2020-03-05,-0.0250244140625
2020-03-05,2020-03-06,0.11279296875
2020-03-06,2020-03-09,0.06787109375
2020-03-09,2020-03-10,-0.6640625
2020-03-10,2020-03-11,-0.400390625
2020-03-11,2020-03-12,-0.072265625
2020-03-12,2020-03-13,-0.03466796875
2020-03-13,2020-03-16,-0.08154296875
2020-03-16,2020-03-17,-0.59765625
2020-03-17,2020-03-18,-0.5390625
2020-03-18,2020-03-19,-0.431640625
2020-03-19,2020-03-20,-0.255859375
2020-03-20,2020-03-23,-0.33203125
2020-03-23,2020-03-24,-0.2109375
2020-03-24,2020-03-25,-0.310546875
2020-03-25,2020-03-26,-0.1884765625
2020-03-26,2020-03-27,-0.365234375
2020-03-27,2020-03-30,-0.07373046875
2020-03-30,2020-03-31,-0.08349609375
2020-03-31,2020-04-01,-0.244140625
2020-04-01,2020-04-02,-0.5234375
2020-04-02,2020-04-03,-0.236328125
2020-04-03,2020-04-07,-0.2373046875
2020-04-07,2020-04-08,-0.1103515625
2020-04-08,2020-04-09,-0.1064453125
