signal_date,available_date,MLP
2020-12-31,2021-01-04,-0.0289306640625
2021-01-04,2021-01-05,-0.1318359375
2021-01-05,2021-01-06,-0.10546875
2021-01-06,2021-01-07,-0.07568359375
2021-01-07,2021-01-08,-0.4921875
2021-01-08,2021-01-11,-0.439453125
2021-01-11,2021-01-12,-0.4609375
2021-01-12,2021-01-13,-0.380859375
2021-01-13,2021-01-14,-0.236328125
2021-01-14,2021-01-15,-0.2890625
2021-01-15,2021-01-18,-0.380859375
2021-01-18,2021-01-19,-0.3359375
2021-01-19,2021-01-20,-0.353515625
2021-01-20,2021-01-21,-0.36328125
2021-01-21,2021-01-22,-0.412109375
2021-01-22,2021-01-25,-0.138671875
2021-01-25,2021-01-26,-0.1123046875
2021-01-26,2021-01-27,-0.01507568359375
2021-01-27,2021-01-28,-0.0264892578125
2021-01-28,2021-01-29,-0.1767578125
2021-01-29,2021-02-01,-0.030029296875
2021-02-01,2021-02-02,0.12451171875
2021-02-02,2021-02-03,0.173828125
2021-02-03,2021-02-04,0.0250244140625
2021-02-04,2021-02-05,0.283203125
2021-02-05,2021-02-08,0.062255859375
2021-02-08,2021-02-09,0.0673828125
2021-02-09,2021-02-10,-0.1396484375
2021-02-10,2021-02-18,0.208984375
2021-02-18,2021-02-19,0.443359375
2021-02-19,2021-02-22,0.80078125
2021-02-22,2021-02-23,0.72265625
2021-02-23,2021-02-24,0.72265625
2021-02-24,2021-02-25,0.76953125
2021-02-25,2021-02-26,0.72265625
2021-02-26,2021-03-01,0.546875
2021-03-01,2021-03-02,0.5234375
2021-03-02,2021-03-03,0.423828125
2021-03-03,2021-03-04,0.5
2021-03-04,2021-03-05,0.37109375
2021-03-05,2021-03-08,0.39453125
2021-03-08,2021-03-09,0.2578125
2021-03-09,2021-03-10,0.1650390625
2021-03-10,2021-03-11,0.318359375
2021-03-11,2021-03-12,0.09375
2021-03-12,2021-03-15,0.18359375
2021-03-15,2021-03-16,0.130859375
2021-03-16,2021-03-17,0.2314453125
2021-03-17,2021-03-18,0.23046875
2021-03-18,2021-03-19,0.3359375
2021-03-19,2021-03-22,0.33203125
2021-03-22,2021-03-23,0.251953125
2021-03-23,2021-03-24,0.1826171875
2021-03-24,2021-03-25,0.2392578125
2021-03-25,2021-03-26,0.294921875
2021-03-26,2021-03-29,0.29296875
2021-03-29,2021-03-30,0.11279296875
2021-03-30,2021-03-31,0.279296875
2021-03-31,2021-04-01,0.0045166015625
2021-04-01,2021-04-02,0.1630859375
2021-04-02,2021-04-06,0.2236328125
2021-04-06,2021-04-07,0.318359375
2021-04-07,2021-04-08,0.455078125
2021-04-08,2021-04-09,0.375
2021-04-09,2021-04-12,0.4140625
2021-04-12,2021-04-13,0.1328125
2021-04-13,2021-04-14,0.404296875
2021-04-14,2021-04-15,0.455078125
2021-04-15,2021-04-16,0.322265625
2021-04-16,2021-04-19,0.1982421875
2021-04-19,2021-04-20,0.404296875
2021-04-20,2021-04-21,0.32421875
2021-04-21,2021-04-22,0.27734375
2021-04-22,2021-04-23,0.453125
2021-04-23,2021-04-26,0.341796875
2021-04-26,2021-04-27,0.1884765625
2021-04-27,2021-04-28,0.400390625
2021-04-28,2021-04-29,0.328125
2021-04-29,2021-04-30,0.3359375
2021-04-30,2021-05-06,0.2021484375
2021-05-06,2021-05-07,0.1376953125
2021-05-07,2021-05-10,-0.09375
2021-05-10,2021-05-11,0.0810546875
2021-05-11,2021-05-12,0.37109375
2021-05-12,2021-05-13,0.51171875
2021-05-13,2021-05-14,0.515625
2021-05-14,2021-05-17,0.38671875
2021-05-17,2021-05-18,0.4609375
2021-05-18,2021-05-19,0.484375
2021-05-19,2021-05-20,0.3984375
2021-05-20,2021-05-21,0.1728515625
2021-05-21,2021-05-24,0.12451171875
2021-05-24,2021-05-25,0.1845703125
2021-05-25,2021-05-26,0.228515625
2021-05-26,2021-05-27,0.138671875
2021-05-27,2021-05-28,0.2734375
2021-05-28,2021-05-31,0.212890625
2021-05-31,2021-06-01,0.11083984375
2021-06-01,2021-06-02,-0.21875
2021-06-02,2021-06-03,-0.36328125
2021-06-03,2021-06-04,-0.224609375
2021-06-04,2021-06-07,-0.09765625
2021-06-07,2021-06-08,-0.392578125
2021-06-08,2021-06-09,-0.357421875
2021-06-09,2021-06-10,-0.189453125
2021-06-10,2021-06-11,-0.09423828125
2021-06-11,2021-06-15,-0.267578125
2021-06-15,2021-06-16,-0.333984375
2021-06-16,2021-06-17,-0.326171875
2021-06-17,2021-06-18,-0.1904296875
2021-06-18,2021-06-21,-0.068359375
2021-06-21,2021-06-22,-0.1435546875
2021-06-22,2021-06-23,0.232421875
2021-06-23,2021-06-24,0.138671875
2021-06-24,2021-06-25,-0.263671875
2021-06-25,2021-06-28,0.05322265625
2021-06-28,2021-06-29,-0.0277099609375
2021-06-29,2021-06-30,-0.2001953125
2021-06-30,2021-07-01,-0.408203125
2021-07-01,2021-07-02,-0.462890625
2021-07-02,2021-07-05,-0.23046875
2021-07-05,2021-07-06,-0.37109375
2021-07-06,2021-07-07,-0.0791015625
2021-07-07,2021-07-08,-0.4921875
2021-07-08,2021-07-09,-0.15625
2021-07-09,2021-07-12,-0.09375
2021-07-12,2021-07-13,-0.27734375
2021-07-13,2021-07-14,-0.30078125
2021-07-14,2021-07-15,-0.107421875
2021-07-15,2021-07-16,-0.06787109375
2021-07-16,2021-07-19,-0.3203125
2021-07-19,2021-07-20,-0.1865234375
2021-07-20,2021-07-21,-0.458984375
2021-07-21,2021-07-22,0.056396484375
2021-07-22,2021-07-23,0.11376953125
2021-07-23,2021-07-26,0.33203125
2021-07-26,2021-07-27,0.2734375
2021-07-27,2021-07-28,0.1806640625
2021-07-28,2021-07-29,0.05615234375
2021-07-29,2021-07-30,0.400390625
2021-07-30,2021-08-02,-0.07958984375
2021-08-02,2021-08-03,0.76171875
2021-08-03,2021-08-04,0.703125
2021-08-04,2021-08-05,0.58203125
2021-08-05,2021-08-06,0.70703125
2021-08-06,2021-08-09,0.81640625
2021-08-09,2021-08-10,0.78125
2021-08-10,2021-08-11,0.76953125
2021-08-11,2021-08-12,0.54296875
2021-08-12,2021-08-13,0.466796875
2021-08-13,2021-08-16,0.640625
2021-08-16,2021-08-17,0.3671875
2021-08-17,2021-08-18,0.36328125
2021-08-18,2021-08-19,0.486328125
2021-08-19,2021-08-20,0.126953125
2021-08-20,2021-08-23,0.11865234375
2021-08-23,2021-08-24,0.2265625
2021-08-24,2021-08-25,0.41015625
2021-08-25,2021-08-26,0.7265625
2021-08-26,2021-08-27,0.5234375
2021-08-27,2021-08-30,0.70703125
2021-08-30,2021-08-31,0.73828125
2021-08-31,2021-09-01,0.64453125
2021-09-01,2021-09-02,0.146484375
2021-09-02,2021-09-03,0.00823974609375
2021-09-03,2021-09-06,0.205078125
2021-09-06,2021-09-07,0.2373046875
2021-09-07,2021-09-08,0.353515625
2021-09-08,2021-09-09,0.236328125
2021-09-09,2021-09-10,-0.150390625
2021-09-10,2021-09-13,-0.21484375
2021-09-13,2021-09-14,-0.043212890625
2021-09-14,2021-09-15,-0.04931640625
2021-09-15,2021-09-16,0.20703125
2021-09-16,2021-09-17,0.015869140625
2021-09-17,2021-09-22,0.294921875
2021-09-22,2021-09-23,0.1962890625
2021-09-23,2021-09-24,0.020751953125
2021-09-24,2021-09-27,-0.142578125
2021-09-27,2021-09-28,0.08349609375
2021-09-28,2021-09-29,0.212890625
2021-09-29,2021-09-30,-0.021484375
2021-09-30,2021-10-08,0.306640625
2021-10-08,2021-10-11,0.318359375
2021-10-11,2021-10-12,0.07666015625
2021-10-12,2021-10-13,0.2431640625
2021-10-13,2021-10-14,0.171875
2021-10-14,2021-10-15,0.1767578125
2021-10-15,2021-10-18,0.083984375
2021-10-18,2021-10-19,0.21484375
2021-10-19,2021-10-20,0.34375
2021-10-20,2021-10-21,0.423828125
2021-10-21,2021-10-22,0.34375
2021-10-22,2021-10-25,0.359375
2021-10-25,2021-10-26,0.484375
2021-10-26,2021-10-27,0.41015625
2021-10-27,2021-10-28,0.341796875
2021-10-28,2021-10-29,0.11962890625
2021-10-29,2021-11-01,-0.043212890625
2021-11-01,2021-11-02,0.287109375
2021-11-02,2021-11-03,0.28125
2021-11-03,2021-11-04,0.49609375
2021-11-04,2021-11-05,0.216796875
2021-11-05,2021-11-08,0.2578125
2021-11-08,2021-11-09,0.287109375
2021-11-09,2021-11-10,0.412109375
2021-11-10,2021-11-11,0.546875
2021-11-11,2021-11-12,0.4140625
2021-11-12,2021-11-15,0.3828125
2021-11-15,2021-11-16,0.40625
2021-11-16,2021-11-17,0.322265625
2021-11-17,2021-11-18,0.443359375
2021-11-18,2021-11-19,0.35546875
2021-11-19,2021-11-22,0.197265625
2021-11-22,2021-11-23,0.236328125
2021-11-23,2021-11-24,0.12890625
2021-11-24,2021-11-25,0.1767578125
2021-11-25,2021-11-26,0.189453125
2021-11-26,2021-11-29,0.392578125
2021-11-29,2021-11-30,0.16015625
2021-11-30,2021-12-01,0.2197265625
2021-12-01,2021-12-02,0.44140625
2021-12-02,2021-12-03,0.14453125
2021-12-03,2021-12-06,0.388671875
2021-12-06,2021-12-07,0.380859375
2021-12-07,2021-12-08,0.3125
2021-12-08,2021-12-09,0.423828125
2021-12-09,2021-12-10,0.6328125
2021-12-10,2021-12-13,0.45703125
2021-12-13,2021-12-14,0.322265625
2021-12-14,2021-12-15,-0.0751953125
2021-12-15,2021-12-16,0.2109375
2021-12-16,2021-12-17,0.333984375
2021-12-17,2021-12-20,0.2275390625
2021-12-20,2021-12-21,-0.353515625
2021-12-21,2021-12-22,-0.306640625
2021-12-22,2021-12-23,-0.1513671875
2021-12-23,2021-12-24,0.023193359375
2021-12-24,2021-12-27,0.2099609375
2021-12-27,2021-12-28,0.1884765625
2021-12-28,2021-12-29,0.32421875
2021-12-29,2021-12-30,0.326171875
2021-12-30,2021-12-31,0.36328125
2021-12-31,2022-01-04,0.48046875
2022-01-04,2022-01-05,0.2001953125
2022-01-05,2022-01-06,0.140625
2022-01-06,2022-01-07,0.1357421875
2022-01-07,2022-01-10,-0.1337890625
2022-01-10,2022-01-11,-0.162109375
2022-01-11,2022-01-12,0.25
2022-01-12,2022-01-13,0.28515625
2022-01-13,2022-01-14,0.232421875
2022-01-14,2022-01-17,0.326171875
2022-01-17,2022-01-18,0.34375
2022-01-18,2022-01-19,0.302734375
2022-01-19,2022-01-20,0.4921875
2022-01-20,2022-01-21,0.1962890625
2022-01-21,2022-01-24,0.05126953125
2022-01-24,2022-01-25,0.2314453125
2022-01-25,2022-01-26,0.31640625
2022-01-26,2022-01-27,0.01446533203125
2022-01-27,2022-01-28,0.0296630859375
2022-01-28,2022-02-07,0.052978515625
2022-02-07,2022-02-08,0.451171875
2022-02-08,2022-02-09,0.71875
2022-02-09,2022-02-10,0.5
2022-02-10,2022-02-11,0.73046875
2022-02-11,2022-02-14,0.703125
2022-02-14,2022-02-15,0.578125
2022-02-15,2022-02-16,0.55078125
2022-02-16,2022-02-17,0.65234375
2022-02-17,2022-02-18,0.4609375
2022-02-18,2022-02-21,0.2216796875
2022-02-21,2022-02-22,0.26171875
2022-02-22,2022-02-23,0.291015625
2022-02-23,2022-02-24,0.03759765625
2022-02-24,2022-02-25,0.18359375
2022-02-25,2022-02-28,-0.0296630859375
2022-02-28,2022-03-01,0.2734375
2022-03-01,2022-03-02,-0.0380859375
2022-03-02,2022-03-03,-0.043212890625
2022-03-03,2022-03-04,0.0400390625
2022-03-04,2022-03-07,0.003662109375
2022-03-07,2022-03-08,0.2373046875
2022-03-08,2022-03-09,0.34765625
2022-03-09,2022-03-10,0.375
2022-03-10,2022-03-11,0.201171875
2022-03-11,2022-03-14,0.1298828125
2022-03-14,2022-03-15,0.09130859375
2022-03-15,2022-03-16,-0.3828125
2022-03-16,2022-03-17,0.203125
2022-03-17,2022-03-18,0.181640625
2022-03-18,2022-03-21,0.21875
2022-03-21,2022-03-22,0.2236328125
2022-03-22,2022-03-23,0.2041015625
2022-03-23,2022-03-24,0.306640625
2022-03-24,2022-03-25,0.359375
2022-03-25,2022-03-28,0.314453125
2022-03-28,2022-03-29,0.2373046875
2022-03-29,2022-03-30,0.302734375
2022-03-30,2022-03-31,0.1318359375
2022-03-31,2022-04-01,0.0125732421875
2022-04-01,2022-04-06,0.2255859375
2022-04-06,2022-04-07,0.1171875
2022-04-07,2022-04-08,-0.02099609375
2022-04-08,2022-04-11,0.051513671875
2022-04-11,2022-04-12,0.1142578125
2022-04-12,2022-04-13,0.1240234375
2022-04-13,2022-04-14,0.1494140625
2022-04-14,2022-04-15,0.2099609375
2022-04-15,2022-04-18,0.23828125
2022-04-18,2022-04-19,0.203125
2022-04-19,2022-04-20,0.1748046875
2022-04-20,2022-04-21,0.1376953125
2022-04-21,2022-04-22,0.146484375
2022-04-22,2022-04-25,0.00188446044921875
2022-04-25,2022-04-26,0.0634765625
2022-04-26,2022-04-27,-0.103515625
2022-04-27,2022-04-28,-0.1298828125
2022-04-28,2022-04-29,-0.0478515625
2022-04-29,2022-05-05,0.0118408203125
2022-05-05,2022-05-06,-0.205078125
2022-05-06,2022-05-09,-0.287109375
2022-05-09,2022-05-10,-0.1826171875
2022-05-10,2022-05-11,-0.2353515625
2022-05-11,2022-05-12,-0.228515625
2022-05-12,2022-05-13,-0.349609375
2022-05-13,2022-05-16,-0.431640625
2022-05-16,2022-05-17,-0.478515625
2022-05-17,2022-05-18,-0.263671875
2022-05-18,2022-05-19,-0.201171875
2022-05-19,2022-05-20,-0.33984375
2022-05-20,2022-05-23,-0.212890625
2022-05-23,2022-05-24,-0.30078125
2022-05-24,2022-05-25,-0.384765625
2022-05-25,2022-05-26,-0.1533203125
2022-05-26,2022-05-27,-0.12060546875
2022-05-27,2022-05-30,-0.0751953125
2022-05-30,2022-05-31,0.169921875
2022-05-31,2022-06-01,0.279296875
2022-06-01,2022-06-02,0.05419921875
2022-06-02,2022-06-06,0.16796875
2022-06-06,2022-06-07,0.1689453125
2022-06-07,2022-06-08,0.33984375
2022-06-08,2022-06-09,0.63671875
2022-06-09,2022-06-10,0.283203125
2022-06-10,2022-06-13,0.1767578125
2022-06-13,2022-06-14,0.1005859375
2022-06-14,2022-06-15,0.23828125
2022-06-15,2022-06-16,-0.039794921875
2022-06-16,2022-06-17,0.002105712890625
2022-06-17,2022-06-20,0.1728515625
2022-06-20,2022-06-21,0.158203125
2022-06-21,2022-06-22,0.0556640625
2022-06-22,2022-06-23,0.0693359375
2022-06-23,2022-06-24,0.466796875
2022-06-24,2022-06-27,0.47265625
2022-06-27,2022-06-28,0.55859375
2022-06-28,2022-06-29,0.5234375
2022-06-29,2022-06-30,0.298828125
2022-06-30,2022-07-01,0.259765625
2022-07-01,2022-07-04,0.458984375
2022-07-04,2022-07-05,0.46484375
2022-07-05,2022-07-06,0.345703125
2022-07-06,2022-07-07,0.32421875
2022-07-07,2022-07-08,0.380859375
2022-07-08,2022-07-11,0.0732421875
2022-07-11,2022-07-12,0.01251220703125
2022-07-12,2022-07-13,-0.24609375
2022-07-13,2022-07-14,0.08251953125
2022-07-14,2022-07-15,0.2578125
2022-07-15,2022-07-18,-0.2421875
2022-07-18,2022-07-19,0.341796875
2022-07-19,2022-07-20,0.259765625
2022-07-20,2022-07-21,0.58984375
2022-07-21,2022-07-22,0.494140625
2022-07-22,2022-07-25,0.390625
2022-07-25,2022-07-26,0.23828125
2022-07-26,2022-07-27,0.44921875
2022-07-27,2022-07-28,0.48828125
2022-07-28,2022-07-29,0.57421875
2022-07-29,2022-08-01,0.38671875
2022-08-01,2022-08-02,0.3515625
2022-08-02,2022-08-03,0.032470703125
2022-08-03,2022-08-04,0.1826171875
2022-08-04,2022-08-05,0.1640625
2022-08-05,2022-08-08,0.208984375
2022-08-08,2022-08-09,0.2578125
2022-08-09,2022-08-10,0.2470703125
2022-08-10,2022-08-11,0.2119140625
2022-08-11,2022-08-12,0.2294921875
2022-08-12,2022-08-15,0.1904296875
2022-08-15,2022-08-16,0.38671875
2022-08-16,2022-08-17,0.40625
2022-08-17,2022-08-18,0.466796875
2022-08-18,2022-08-19,0.482421875
2022-08-19,2022-08-22,0.1875
2022-08-22,2022-08-23,0.400390625
2022-08-23,2022-08-24,0.404296875
2022-08-24,2022-08-25,0.322265625
2022-08-25,2022-08-26,0.44140625
2022-08-26,2022-08-29,0.349609375
2022-08-29,2022-08-30,0.318359375
2022-08-30,2022-08-31,0.42578125
2022-08-31,2022-09-01,0.34765625
2022-09-01,2022-09-02,0.388671875
2022-09-02,2022-09-05,0.40625
2022-09-05,2022-09-06,0.390625
2022-09-06,2022-09-07,0.53515625
2022-09-07,2022-09-08,0.470703125
2022-09-08,2022-09-09,0.400390625
2022-09-09,2022-09-13,0.3203125
2022-09-13,2022-09-14,0.208984375
2022-09-14,2022-09-15,0.28125
2022-09-15,2022-09-16,-0.04248046875
2022-09-16,2022-09-19,0.10546875
2022-09-19,2022-09-20,-0.0810546875
2022-09-20,2022-09-21,-0.00732421875
2022-09-21,2022-09-22,0.1162109375
2022-09-22,2022-09-23,0.0294189453125
