signal_date,available_date,MLP
2020-01-02,2020-01-03,0.54296875
2020-01-03,2020-01-06,0.0184326171875
2020-01-06,2020-01-07,0.1865234375
2020-01-07,2020-01-08,-0.64453125
2020-01-08,2020-01-09,0.032958984375
2020-01-09,2020-01-10,-0.44921875
2020-01-10,2020-01-13,0.388671875
2020-01-13,2020-01-14,0.2431640625
2020-01-14,2020-01-15,0.65625
2020-01-15,2020-01-16,0.6171875
2020-01-16,2020-01-17,0.6640625
2020-01-17,2020-01-20,0.68359375
2020-01-20,2020-01-21,0.76953125
2020-01-21,2020-01-22,-0.30859375
2020-01-22,2020-01-23,-0.1953125
2020-01-23,2020-02-03,0.3828125
2020-02-03,2020-02-04,0.5234375
2020-02-04,2020-02-05,0.8125
2020-02-05,2020-02-06,0.5234375
2020-02-06,2020-02-07,0.65625
2020-02-07,2020-02-10,0.48046875
2020-02-10,2020-02-11,0.5859375
2020-02-11,2020-02-12,0.578125
2020-02-12,2020-02-13,0.4296875
2020-02-13,2020-02-14,0.373046875
2020-02-14,2020-02-17,-0.294921875
2020-02-17,2020-02-18,0.045654296875
2020-02-18,2020-02-19,-0.56640625
2020-02-19,2020-02-20,-0.053955078125
2020-02-20,2020-02-21,0.283203125
2020-02-21,2020-02-24,-0.5
2020-02-24,2020-02-25,-0.6015625
2020-02-25,2020-02-26,-0.1845703125
2020-02-26,2020-02-27,0.310546875
2020-02-27,2020-02-28,0.396484375
2020-02-28,2020-03-02,0.765625
2020-03-02,2020-03-03,0.65234375
2020-03-03,2020-03-04,0.90625
2020-03-04,2020-03-05,0.66796875
2020-03-05,2020-03-06,0.6015625
2020-03-06,2020-03-09,0.50390625
2020-03-09,2020-03-10,0.66796875
2020-03-10,2020-03-11,0.451171875
2020-03-11,2020-03-12,0.59375
2020-03-12,2020-03-13,0.6484375
2020-03-13,2020-03-16,1.0234375
2020-03-16,2020-03-17,0.87890625
2020-03-17,2020-03-18,0.81640625
2020-03-18,2020-03-19,0.5703125
2020-03-19,2020-03-20,0.78125
2020-03-20,2020-03-23,0.6953125
2020-03-23,2020-03-24,0.95703125
2020-03-24,2020-03-25,1.0703125
2020-03-25,2020-03-26,0.71875
2020-03-26,2020-03-27,0.66796875
2020-03-27,2020-03-30,0.93359375
2020-03-30,2020-03-31,0.765625
2020-03-31,2020-04-01,0.66015625
2020-04-01,2020-04-02,0.439453125
2020-04-02,2020-04-03,0.80078125
2020-04-03,2020-04-07,0.71484375
2020-04-07,2020-04-08,0.8515625
2020-04-08,2020-04-09,0.64453125
2020-04-09,2020-04-10,0.734375
2020-04-10,2020-04-13,0.84765625
2020-04-13,2020-04-14,1.046875
2020-04-14,2020-04-15,1.09375
2020-04-15,2020-04-16,1.078125
2020-04-16,2020-04-17,0.87109375
2020-04-17,2020-04-20,0.71484375
2020-04-20,2020-04-21,0.578125
2020-04-21,2020-04-22,0.80859375
2020-04-22,2020-04-23,0.365234375
2020-04-23,2020-04-24,0.27734375
2020-04-24,2020-04-27,0.26953125
2020-04-27,2020-04-28,0.25
2020-04-28,2020-04-29,-0.30078125
2020-04-29,2020-04-30,-0.1552734375
2020-04-30,2020-05-06,-0.36328125
2020-05-06,2020-05-07,0.2197265625
2020-05-07,2020-05-08,0.6328125
2020-05-08,2020-05-11,0.5859375
2020-05-11,2020-05-12,0.67578125
2020-05-12,2020-05-13,0.53125
2020-05-13,2020-05-14,0.89453125
