signal_date,available_date,MLP
2020-01-02,2020-01-03,-0.09912109375
2020-01-03,2020-01-06,0.21875
2020-01-06,2020-01-07,0.08740234375
2020-01-07,2020-01-08,-0.2421875
2020-01-08,2020-01-09,0.431640625
2020-01-09,2020-01-10,0.251953125
2020-01-10,2020-01-13,0.0849609375
2020-01-13,2020-01-14,0.18359375
2020-01-14,2020-01-15,0.51171875
2020-01-15,2020-01-16,0.283203125
2020-01-16,2020-01-17,-0.10400390625
2020-01-17,2020-01-20,-0.3125
2020-01-20,2020-01-21,-0.1875
2020-01-21,2020-01-22,0.1865234375
2020-01-22,2020-01-23,-0.095703125
2020-01-23,2020-02-03,0.07373046875
2020-02-03,2020-02-04,-0.486328125
2020-02-04,2020-02-05,0.078125
2020-02-05,2020-02-06,0.06689453125
2020-02-06,2020-02-07,-0.1689453125
2020-02-07,2020-02-10,-0.2001953125
2020-02-10,2020-02-11,-0.259765625
2020-02-11,2020-02-12,-0.53515625
2020-02-12,2020-02-13,-0.5
2020-02-13,2020-02-14,-0.328125
2020-02-14,2020-02-17,-0.404296875
2020-02-17,2020-02-18,-0.05810546875
2020-02-18,2020-02-19,0.0654296875
2020-02-19,2020-02-20,-0.036376953125
2020-02-20,2020-02-21,0.255859375
2020-02-21,2020-02-24,0.31640625
2020-02-24,2020-02-25,0.25390625
2020-02-25,2020-02-26,-0.220703125
2020-02-26,2020-02-27,0.0216064453125
2020-02-27,2020-02-28,-0.77734375
2020-02-28,2020-03-02,-0.248046875
2020-03-02,2020-03-03,-0.57421875
2020-03-03,2020-03-04,-0.357421875
2020-03-04,2020-03-05,-0.2099609375
2020-03-05,2020-03-06,-0.169921875
2020-03-06,2020-03-09,0.31640625
2020-03-09,2020-03-10,0.6171875
2020-03-10,2020-03-11,0.1689453125
2020-03-11,2020-03-12,0.40625
2020-03-12,2020-03-13,-0.203125
2020-03-13,2020-03-16,-0.11572265625
2020-03-16,2020-03-17,1.0078125
2020-03-17,2020-03-18,0.66015625
2020-03-18,2020-03-19,1.171875
2020-03-19,2020-03-20,0.16015625
2020-03-20,2020-03-23,-0.003814697265625
2020-03-23,2020-03-24,0.890625
2020-03-24,2020-03-25,0.78515625
2020-03-25,2020-03-26,0.796875
2020-03-26,2020-03-27,1.046875
2020-03-27,2020-03-30,0.91015625
2020-03-30,2020-03-31,1.0625
2020-03-31,2020-04-01,1.171875
2020-04-01,2020-04-02,0.84375
2020-04-02,2020-04-03,0.6015625
2020-04-03,2020-04-07,0.412109375
2020-04-07,2020-04-08,0.267578125
2020-04-08,2020-04-09,0.2431640625
2020-04-09,2020-04-10,-0.357421875
2020-04-10,2020-04-13,0.8671875
2020-04-13,2020-04-14,0.52734375
2020-04-14,2020-04-15,0.45703125
2020-04-15,2020-04-16,0.29296875
2020-04-16,2020-04-17,0.3125
2020-04-17,2020-04-20,0.52734375
2020-04-20,2020-04-21,0.427734375
2020-04-21,2020-04-22,0.67578125
2020-04-22,2020-04-23,0.1904296875
2020-04-23,2020-04-24,0.310546875
2020-04-24,2020-04-27,0.076171875
2020-04-27,2020-04-28,0.162109375
2020-04-28,2020-04-29,0.6171875
2020-04-29,2020-04-30,0.58984375
2020-04-30,2020-05-06,0.640625
2020-05-06,2020-05-07,0.69921875
2020-05-07,2020-05-08,0.6796875
2020-05-08,2020-05-11,0.58984375
2020-05-11,2020-05-12,0.71875
2020-05-12,2020-05-13,0.64453125
2020-05-13,2020-05-14,0.640625
2020-05-14,2020-05-15,0.75390625
2020-05-15,2020-05-18,0.7109375
2020-05-18,2020-05-19,0.53125
2020-05-19,2020-05-20,0.72265625
2020-05-20,2020-05-21,0.61328125
2020-05-21,2020-05-22,0.625
2020-05-22,2020-05-25,0.69921875
2020-05-25,2020-05-26,0.7265625
2020-05-26,2020-05-27,0.76953125
2020-05-27,2020-05-28,0.50390625
2020-05-28,2020-05-29,0.5546875
2020-05-29,2020-06-01,0.47265625
2020-06-01,2020-06-02,0.392578125
2020-06-02,2020-06-03,-0.0157470703125
2020-06-03,2020-06-04,-0.0277099609375
2020-06-04,2020-06-05,0.123046875
2020-06-05,2020-06-08,0.2412109375
2020-06-08,2020-06-09,0.12109375
2020-06-09,2020-06-10,0.12158203125
2020-06-10,2020-06-11,0.185546875
2020-06-11,2020-06-12,0.2451171875
2020-06-12,2020-06-15,0.35546875
2020-06-15,2020-06-16,0.365234375
2020-06-16,2020-06-17,0.37109375
2020-06-17,2020-06-18,0.236328125
2020-06-18,2020-06-19,0.236328125
2020-06-19,2020-06-22,0.326171875
2020-06-22,2020-06-23,0.26953125
2020-06-23,2020-06-24,0.384765625
2020-06-24,2020-06-29,0.26953125
2020-06-29,2020-06-30,0.55078125
2020-06-30,2020-07-01,0.44140625
2020-07-01,2020-07-02,0.453125
2020-07-02,2020-07-03,0.384765625
2020-07-03,2020-07-06,0.2216796875
2020-07-06,2020-07-07,0.625
2020-07-07,2020-07-08,0.57421875
2020-07-08,2020-07-09,0.7265625
2020-07-09,2020-07-10,0.85546875
2020-07-10,2020-07-13,1.0078125
2020-07-13,2020-07-14,0.88671875
2020-07-14,2020-07-15,0.83984375
2020-07-15,2020-07-16,0.51953125
2020-07-16,2020-07-17,0.5703125
2020-07-17,2020-07-20,0.671875
2020-07-20,2020-07-21,0.15625
2020-07-21,2020-07-22,0.05908203125
2020-07-22,2020-07-23,0.279296875
2020-07-23,2020-07-24,-0.1083984375
2020-07-24,2020-07-27,-0.90234375
2020-07-27,2020-07-28,-0.65625
2020-07-28,2020-07-29,-0.71484375
2020-07-29,2020-07-30,-0.1123046875
2020-07-30,2020-07-31,0.216796875
2020-07-31,2020-08-03,0.5625
2020-08-03,2020-08-04,0.443359375
2020-08-04,2020-08-05,0.369140625
