signal_date,available_date,MLP
2020-06-30,2020-07-01,-0.06201171875
2020-07-01,2020-07-02,0.0279541015625
2020-07-02,2020-07-03,-0.003448486328125
2020-07-03,2020-07-06,-0.1689453125
2020-07-06,2020-07-07,-0.54296875
2020-07-07,2020-07-08,-0.400390625
2020-07-08,2020-07-09,-0.41015625
2020-07-09,2020-07-10,-0.287109375
2020-07-10,2020-07-13,0.02099609375
2020-07-13,2020-07-14,-0.2890625
2020-07-14,2020-07-15,-0.361328125
2020-07-15,2020-07-16,-0.5703125
2020-07-16,2020-07-17,-0.47265625
2020-07-17,2020-07-20,-0.369140625
2020-07-20,2020-07-21,-0.059814453125
2020-07-21,2020-07-22,0.0693359375
2020-07-22,2020-07-23,0.119140625
2020-07-23,2020-07-24,-0.035888671875
2020-07-24,2020-07-27,0.061767578125
2020-07-27,2020-07-28,0.1513671875
2020-07-28,2020-07-29,0.38671875
2020-07-29,2020-07-30,0.32421875
2020-07-30,2020-07-31,0.216796875
2020-07-31,2020-08-03,0.244140625
2020-08-03,2020-08-04,0.042724609375
2020-08-04,2020-08-05,0.126953125
2020-08-05,2020-08-06,-0.02099609375
2020-08-06,2020-08-07,0.00421142578125
2020-08-07,2020-08-10,-0.1826171875
2020-08-10,2020-08-11,-0.2353515625
2020-08-11,2020-08-12,-0.01904296875
2020-08-12,2020-08-13,0.1630859375
2020-08-13,2020-08-14,0.2431640625
2020-08-14,2020-08-17,0.251953125
2020-08-17,2020-08-18,0.11083984375
2020-08-18,2020-08-19,0.1630859375
2020-08-19,2020-08-20,0.154296875
2020-08-20,2020-08-21,0.08251953125
2020-08-21,2020-08-24,0.056396484375
2020-08-24,2020-08-25,0.1943359375
2020-08-25,2020-08-26,-0.0634765625
2020-08-26,2020-08-27,-0.267578125
2020-08-27,2020-08-28,-0.146484375
2020-08-28,2020-08-31,-0.016357421875
2020-08-31,2020-09-01,0.087890625
2020-09-01,2020-09-02,0.2041015625
2020-09-02,2020-09-03,0.1640625
2020-09-03,2020-09-04,0.068359375
2020-09-04,2020-09-07,0.078125
2020-09-07,2020-09-08,0.1279296875
2020-09-08,2020-09-09,0.259765625
2020-09-09,2020-09-10,0.2255859375
2020-09-10,2020-09-11,0.287109375
2020-09-11,2020-09-14,0.32421875
2020-09-14,2020-09-15,0.26953125
2020-09-15,2020-09-16,0.09716796875
2020-09-16,2020-09-17,0.1435546875
2020-09-17,2020-09-18,0.1337890625
2020-09-18,2020-09-21,0.080078125
2020-09-21,2020-09-22,0.232421875
2020-09-22,2020-09-23,0.1494140625
2020-09-23,2020-09-24,0.2314453125
2020-09-24,2020-09-25,0.1337890625
2020-09-25,2020-09-28,0.24609375
2020-09-28,2020-09-29,0.040283203125
2020-09-29,2020-09-30,0.380859375
2020-09-30,2020-10-09,0.1552734375
2020-10-09,2020-10-12,0.58984375
2020-10-12,2020-10-13,0.1884765625
2020-10-13,2020-10-14,0.2255859375
2020-10-14,2020-10-15,0.62109375
2020-10-15,2020-10-16,0.458984375
2020-10-16,2020-10-19,0.70703125
2020-10-19,2020-10-20,0.5078125
2020-10-20,2020-10-21,0.30859375
2020-10-21,2020-10-22,0.10986328125
2020-10-22,2020-10-23,0.01904296875
2020-10-23,2020-10-26,0.08935546875
2020-10-26,2020-10-27,0.166015625
2020-10-27,2020-10-28,0.1162109375
2020-10-28,2020-10-29,-0.01385498046875
2020-10-29,2020-10-30,0.197265625
2020-10-30,2020-11-02,-0.078125
2020-11-02,2020-11-03,-0.30859375
2020-11-03,2020-11-04,-0.51171875
2020-11-04,2020-11-05,-0.053955078125
2020-11-05,2020-11-06,0.004974365234375
2020-11-06,2020-11-09,-0.216796875
2020-11-09,2020-11-10,-0.42578125
2020-11-10,2020-11-11,-0.31640625
2020-11-11,2020-11-12,-0.302734375
2020-11-12,2020-11-13,-0.30859375
2020-11-13,2020-11-16,-0.263671875
2020-11-16,2020-11-17,-0.37109375
