signal_date,available_date,MLP
2023-12-29,2024-01-02,-0.1494140625
2024-01-02,2024-01-03,-0.2265625
2024-01-03,2024-01-04,-0.193359375
2024-01-04,2024-01-05,-0.2236328125
2024-01-05,2024-01-08,-0.134765625
2024-01-08,2024-01-09,-0.193359375
2024-01-09,2024-01-10,-0.37109375
2024-01-10,2024-01-11,-0.2373046875
2024-01-11,2024-01-12,-0.0128173828125
2024-01-12,2024-01-15,0.06005859375
2024-01-15,2024-01-16,-0.1455078125
2024-01-16,2024-01-17,-0.1484375
2024-01-17,2024-01-18,-0.09326171875
2024-01-18,2024-01-19,-0.365234375
2024-01-19,2024-01-22,-0.035400390625
2024-01-22,2024-01-23,-0.390625
2024-01-23,2024-01-24,0.01300048828125
2024-01-24,2024-01-25,-0.205078125
2024-01-25,2024-01-26,-0.609375
2024-01-26,2024-01-29,-0.69921875
2024-01-29,2024-01-30,-0.44921875
2024-01-30,2024-01-31,-0.55859375
2024-01-31,2024-02-01,-0.376953125
2024-02-01,2024-02-02,-0.34765625
2024-02-02,2024-02-05,-0.5625
2024-02-05,2024-02-06,-0.458984375
2024-02-06,2024-02-07,-0.388671875
2024-02-07,2024-02-08,0.0029296875
2024-02-08,2024-02-19,-0.58984375
2024-02-19,2024-02-20,-0.6484375
2024-02-20,2024-02-21,-0.50390625
2024-02-21,2024-02-22,-0.609375
2024-02-22,2024-02-23,-0.62890625
2024-02-23,2024-02-26,-0.53515625
2024-02-26,2024-02-27,-0.6875
2024-02-27,2024-02-28,-0.47265625
2024-02-28,2024-02-29,-0.283203125
2024-02-29,2024-03-01,-0.2236328125
2024-03-01,2024-03-04,-0.1201171875
2024-03-04,2024-03-05,-0.42578125
2024-03-05,2024-03-06,-0.390625
2024-03-06,2024-03-07,-0.66796875
2024-03-07,2024-03-08,-0.5
2024-03-08,2024-03-11,-0.75
2024-03-11,2024-03-12,-0.65234375
2024-03-12,2024-03-13,-0.59765625
2024-03-13,2024-03-14,-0.59765625
2024-03-14,2024-03-15,-0.330078125
2024-03-15,2024-03-18,-0.7109375
2024-03-18,2024-03-19,-0.62890625
2024-03-19,2024-03-20,-0.421875
2024-03-20,2024-03-21,-0.6640625
2024-03-21,2024-03-22,-0.79296875
2024-03-22,2024-03-25,-0.66015625
2024-03-25,2024-03-26,-0.734375
2024-03-26,2024-03-27,-0.59375
2024-03-27,2024-03-28,-0.09765625
2024-03-28,2024-03-29,0.025390625
2024-03-29,2024-04-01,-0.271484375
2024-04-01,2024-04-02,-0.427734375
2024-04-02,2024-04-03,-0.1220703125
2024-04-03,2024-04-08,-0.375
2024-04-08,2024-04-09,-0.3125
2024-04-09,2024-04-10,-0.384765625
2024-04-10,2024-04-11,-0.421875
2024-04-11,2024-04-12,-0.236328125
2024-04-12,2024-04-15,-0.10791015625
2024-04-15,2024-04-16,-0.126953125
2024-04-16,2024-04-17,0.09375
2024-04-17,2024-04-18,-0.00927734375
2024-04-18,2024-04-19,-0.054443359375
2024-04-19,2024-04-22,-0.0213623046875
2024-04-22,2024-04-23,-0.146484375
2024-04-23,2024-04-24,-0.08056640625
2024-04-24,2024-04-25,-0.11181640625
2024-04-25,2024-04-26,-0.2890625
2024-04-26,2024-04-29,-0.322265625
2024-04-29,2024-04-30,-0.265625
2024-04-30,2024-05-06,-0.279296875
2024-05-06,2024-05-07,-0.337890625
2024-05-07,2024-05-08,-0.515625
2024-05-08,2024-05-09,-0.59375
2024-05-09,2024-05-10,-0.46484375
2024-05-10,2024-05-13,-0.52734375
2024-05-13,2024-05-14,-0.419921875
2024-05-14,2024-05-15,-0.373046875
2024-05-15,2024-05-16,-0.24609375
2024-05-16,2024-05-17,-0.234375
2024-05-17,2024-05-20,-0.1845703125
2024-05-20,2024-05-21,-0.08935546875
2024-05-21,2024-05-22,-0.1083984375
2024-05-22,2024-05-23,-0.2890625
2024-05-23,2024-05-24,-0.2734375
2024-05-24,2024-05-27,-0.3046875
2024-05-27,2024-05-28,-0.46484375
2024-05-28,2024-05-29,-0.478515625
2024-05-29,2024-05-30,-0.42578125
2024-05-30,2024-05-31,-0.53515625
2024-05-31,2024-06-03,-0.53125
2024-06-03,2024-06-04,-0.494140625
2024-06-04,2024-06-05,-0.33203125
2024-06-05,2024-06-06,-0.44921875
2024-06-06,2024-06-07,-0.19140625
