signal_date,available_date,MLP
2026-06-30,2026-07-01,-0.31640625
2026-07-01,2026-07-02,-0.1357421875
2026-07-02,2026-07-03,-0.01171875
2026-07-03,2026-07-06,-0.01544189453125
2026-07-06,2026-07-07,-0.158203125
2026-07-07,2026-07-08,-0.0830078125
2026-07-08,2026-07-09,0.1279296875
2026-07-09,2026-07-10,-0.26171875
2026-07-10,2026-07-13,-0.1337890625
2026-07-13,2026-07-14,-0.024169921875
2026-07-14,2026-07-15,-0.1962890625
2026-07-15,2026-07-16,-0.01708984375
2026-07-16,2026-07-17,0.034423828125
2026-07-17,2026-07-20,0.09765625
2026-07-20,2026-07-21,0.189453125
2026-07-21,2026-07-22,0.06982421875
2026-07-22,2026-07-23,0.1650390625
