signal_date,available_date,MLP
2026-06-30,2026-07-01,0.31640625
2026-07-01,2026-07-02,-0.2734375
2026-07-02,2026-07-03,-0.0294189453125
2026-07-03,2026-07-06,-0.275390625
2026-07-06,2026-07-07,-0.061767578125
2026-07-07,2026-07-08,0.0252685546875
2026-07-08,2026-07-09,0.02001953125
2026-07-09,2026-07-10,-0.045166015625
2026-07-10,2026-07-13,0.09326171875
2026-07-13,2026-07-14,-0.1279296875
2026-07-14,2026-07-15,-0.015869140625
2026-07-15,2026-07-16,-0.0986328125
2026-07-16,2026-07-17,-0.05322265625
2026-07-17,2026-07-20,-0.1767578125
2026-07-20,2026-07-21,-0.1328125
2026-07-21,2026-07-22,-0.1416015625
2026-07-22,2026-07-23,-0.06884765625
