signal_date,available_date,MLP
2020-01-02,2020-01-03,0.97265625
2020-01-03,2020-01-06,1.3203125
2020-01-06,2020-01-07,1.0078125
2020-01-07,2020-01-08,1.1640625
2020-01-08,2020-01-09,1.375
2020-01-09,2020-01-10,1.5703125
2020-01-10,2020-01-13,1.4921875
2020-01-13,2020-01-14,1.359375
2020-01-14,2020-01-15,1.2578125
2020-01-15,2020-01-16,1.359375
2020-01-16,2020-01-17,1.5390625
2020-01-17,2020-01-20,1.453125
2020-01-20,2020-01-21,1.2890625
2020-01-21,2020-01-22,1.6015625
2020-01-22,2020-01-23,1.6171875
2020-01-23,2020-02-03,1.3671875
2020-02-03,2020-02-04,1.1640625
2020-02-04,2020-02-05,1.4140625
2020-02-05,2020-02-06,1.40625
2020-02-06,2020-02-07,1.2734375
2020-02-07,2020-02-10,0.921875
2020-02-10,2020-02-11,0.98046875
2020-02-11,2020-02-12,0.9375
2020-02-12,2020-02-13,0.90234375
2020-02-13,2020-02-14,0.59765625
2020-02-14,2020-02-17,0.94140625
2020-02-17,2020-02-18,1.25
2020-02-18,2020-02-19,1.171875
2020-02-19,2020-02-20,1.25
2020-02-20,2020-02-21,1.1484375
2020-02-21,2020-02-24,1.1796875
2020-02-24,2020-02-25,1.25
2020-02-25,2020-02-26,1.3828125
2020-02-26,2020-02-27,1.1328125
2020-02-27,2020-02-28,1.203125
2020-02-28,2020-03-02,1.2734375
2020-03-02,2020-03-03,1.71875
2020-03-03,2020-03-04,1.578125
2020-03-04,2020-03-05,1.5859375
2020-03-05,2020-03-06,1.6953125
2020-03-06,2020-03-09,1.609375
2020-03-09,2020-03-10,1.5390625
2020-03-10,2020-03-11,0.376953125
2020-03-11,2020-03-12,0.875
2020-03-12,2020-03-13,0.5703125
2020-03-13,2020-03-16,0.9453125
2020-03-16,2020-03-17,0.52734375
2020-03-17,2020-03-18,0.91796875
2020-03-18,2020-03-19,0.953125
2020-03-19,2020-03-20,1.1640625
2020-03-20,2020-03-23,0.83984375
2020-03-23,2020-03-24,0.7890625
2020-03-24,2020-03-25,0.765625
2020-03-25,2020-03-26,1.171875
2020-03-26,2020-03-27,0.9921875
2020-03-27,2020-03-30,1.3125
2020-03-30,2020-03-31,1.1328125
2020-03-31,2020-04-01,1.1484375
2020-04-01,2020-04-02,1.21875
2020-04-02,2020-04-03,0.3984375
2020-04-03,2020-04-07,0.48046875
2020-04-07,2020-04-08,0.81640625
2020-04-08,2020-04-09,0.6484375
2020-04-09,2020-04-10,1.0078125
2020-04-10,2020-04-13,1.0625
2020-04-13,2020-04-14,0.859375
2020-04-14,2020-04-15,0.8671875
2020-04-15,2020-04-16,0.83984375
2020-04-16,2020-04-17,0.318359375
2020-04-17,2020-04-20,-0.11474609375
2020-04-20,2020-04-21,0.1943359375
2020-04-21,2020-04-22,-0.279296875
2020-04-22,2020-04-23,0.419921875
2020-04-23,2020-04-24,0.41796875
2020-04-24,2020-04-27,0.6640625
2020-04-27,2020-04-28,0.06640625
2020-04-28,2020-04-29,-0.189453125
2020-04-29,2020-04-30,-0.177734375
2020-04-30,2020-05-06,-0.035888671875
