signal_date,available_date,MLP
2020-01-02,2020-01-03,0.25390625
2020-01-03,2020-01-06,-0.3203125
2020-01-06,2020-01-07,-0.2099609375
2020-01-07,2020-01-08,0.1376953125
2020-01-08,2020-01-09,-0.314453125
2020-01-09,2020-01-10,-0.54296875
2020-01-10,2020-01-13,-0.12353515625
2020-01-13,2020-01-14,-0.07275390625
2020-01-14,2020-01-15,-0.25390625
2020-01-15,2020-01-16,-0.28125
2020-01-16,2020-01-17,-0.03173828125
2020-01-17,2020-01-20,-0.33203125
2020-01-20,2020-01-21,-0.125
2020-01-21,2020-01-22,-0.259765625
2020-01-22,2020-01-23,0.1162109375
2020-01-23,2020-02-03,0.10546875
2020-02-03,2020-02-04,0.58984375
2020-02-04,2020-02-05,0.5
2020-02-05,2020-02-06,0.408203125
2020-02-06,2020-02-07,0.3203125
2020-02-07,2020-02-10,-0.033447265625
2020-02-10,2020-02-11,0.2119140625
2020-02-11,2020-02-12,0.1240234375
2020-02-12,2020-02-13,0.171875
2020-02-13,2020-02-14,-0.12158203125
2020-02-14,2020-02-17,0.0081787109375
2020-02-17,2020-02-18,0.1875
2020-02-18,2020-02-19,0.1435546875
2020-02-19,2020-02-20,0.0908203125
2020-02-20,2020-02-21,0.201171875
2020-02-21,2020-02-24,0.1962890625
2020-02-24,2020-02-25,0.21875
2020-02-25,2020-02-26,0.19921875
2020-02-26,2020-02-27,0.11328125
2020-02-27,2020-02-28,-0.10498046875
2020-02-28,2020-03-02,-0.12158203125
2020-03-02,2020-03-03,-0.490234375
2020-03-03,2020-03-04,-0.318359375
2020-03-04,2020-03-05,-0.42578125
2020-03-05,2020-03-06,-0.2890625
2020-03-06,2020-03-09,-0.36328125
2020-03-09,2020-03-10,-0.279296875
2020-03-10,2020-03-11,-0.310546875
2020-03-11,2020-03-12,-0.4375
2020-03-12,2020-03-13,-0.55859375
2020-03-13,2020-03-16,-0.373046875
2020-03-16,2020-03-17,-0.447265625
2020-03-17,2020-03-18,-0.1123046875
2020-03-18,2020-03-19,-0.00052642822265625
2020-03-19,2020-03-20,-0.11669921875
2020-03-20,2020-03-23,-0.0908203125
2020-03-23,2020-03-24,-0.1923828125
2020-03-24,2020-03-25,-0.255859375
2020-03-25,2020-03-26,-0.2314453125
2020-03-26,2020-03-27,-0.1962890625
2020-03-27,2020-03-30,-0.2490234375
2020-03-30,2020-03-31,-0.287109375
2020-03-31,2020-04-01,-0.3125
2020-04-01,2020-04-02,-0.322265625
2020-04-02,2020-04-03,-0.1640625
2020-04-03,2020-04-07,-0.14453125
2020-04-07,2020-04-08,-0.2099609375
2020-04-08,2020-04-09,0.41015625
2020-04-09,2020-04-10,0.271484375
2020-04-10,2020-04-13,0.53125
2020-04-13,2020-04-14,0.328125
2020-04-14,2020-04-15,0.2578125
2020-04-15,2020-04-16,0.053466796875
2020-04-16,2020-04-17,0.08837890625
2020-04-17,2020-04-20,-0.154296875
2020-04-20,2020-04-21,-0.0263671875
2020-04-21,2020-04-22,0.035888671875
2020-04-22,2020-04-23,0.26953125
2020-04-23,2020-04-24,0.181640625
2020-04-24,2020-04-27,-0.734375
2020-04-27,2020-04-28,-0.314453125
2020-04-28,2020-04-29,0.267578125
2020-04-29,2020-04-30,0.134765625
2020-04-30,2020-05-06,-0.328125
2020-05-06,2020-05-07,-0.361328125
2020-05-07,2020-05-08,-0.2294921875
2020-05-08,2020-05-11,-0.07373046875
2020-05-11,2020-05-12,-0.0228271484375
2020-05-12,2020-05-13,-0.1416015625
2020-05-13,2020-05-14,0.0537109375
2020-05-14,2020-05-15,-0.2236328125
2020-05-15,2020-05-18,-0.359375
2020-05-18,2020-05-19,0.046142578125
2020-05-19,2020-05-20,-0.00482177734375
2020-05-20,2020-05-21,-0.09814453125
2020-05-21,2020-05-22,0.0306396484375
2020-05-22,2020-05-25,-0.0086669921875
