signal_date,available_date,MLP
2025-06-30,2025-07-01,0.1416015625
2025-07-01,2025-07-02,-0.37890625
2025-07-02,2025-07-03,-0.384765625
2025-07-03,2025-07-04,-0.408203125
2025-07-04,2025-07-07,-0.1396484375
2025-07-07,2025-07-08,-0.240234375
2025-07-08,2025-07-09,-0.47265625
2025-07-09,2025-07-10,-0.404296875
2025-07-10,2025-07-11,-0.13671875
2025-07-11,2025-07-14,-0.248046875
2025-07-14,2025-07-15,-0.003875732421875
2025-07-15,2025-07-16,0.392578125
2025-07-16,2025-07-17,0.072265625
2025-07-17,2025-07-18,-0.03369140625
2025-07-18,2025-07-21,-0.007598876953125
2025-07-21,2025-07-22,-0.48046875
2025-07-22,2025-07-23,-0.5859375
2025-07-23,2025-07-24,-0.66796875
2025-07-24,2025-07-25,-0.62109375
2025-07-25,2025-07-28,-0.55859375
2025-07-28,2025-07-29,-0.72265625
2025-07-29,2025-07-30,-0.59765625
2025-07-30,2025-07-31,-0.44921875
2025-07-31,2025-08-01,-0.34375
2025-08-01,2025-08-04,-0.248046875
2025-08-04,2025-08-05,-0.173828125
2025-08-05,2025-08-06,-0.06396484375
2025-08-06,2025-08-07,-0.150390625
2025-08-07,2025-08-08,-0.11767578125
2025-08-08,2025-08-11,0.08642578125
2025-08-11,2025-08-12,-0.08642578125
2025-08-12,2025-08-13,-0.0260009765625
2025-08-13,2025-08-14,-0.0235595703125
2025-08-14,2025-08-15,-0.03271484375
2025-08-15,2025-08-18,0.055908203125
2025-08-18,2025-08-19,0.004425048828125
2025-08-19,2025-08-20,0.1572265625
2025-08-20,2025-08-21,0.0751953125
2025-08-21,2025-08-22,0.0308837890625
2025-08-22,2025-08-25,0.28515625
2025-08-25,2025-08-26,0.75
2025-08-26,2025-08-27,0.71484375
2025-08-27,2025-08-28,1.21875
2025-08-28,2025-08-29,1.1328125
2025-08-29,2025-09-01,0.6328125
2025-09-01,2025-09-02,0.470703125
2025-09-02,2025-09-03,0.357421875
2025-09-03,2025-09-04,0.392578125
2025-09-04,2025-09-05,0.33984375
2025-09-05,2025-09-08,0.494140625
2025-09-08,2025-09-09,0.48046875
2025-09-09,2025-09-10,0.50390625
2025-09-10,2025-09-11,0.466796875
2025-09-11,2025-09-12,0.390625
2025-09-12,2025-09-15,0.369140625
2025-09-15,2025-09-16,0.43359375
2025-09-16,2025-09-17,0.369140625
2025-09-17,2025-09-18,0.40234375
2025-09-18,2025-09-19,0.47265625
2025-09-19,2025-09-22,0.400390625
2025-09-22,2025-09-23,0.447265625
2025-09-23,2025-09-24,0.46484375
2025-09-24,2025-09-25,0.10009765625
2025-09-25,2025-09-26,0.1357421875
2025-09-26,2025-09-29,0.142578125
2025-09-29,2025-09-30,0.251953125
2025-09-30,2025-10-09,0.203125
2025-10-09,2025-10-10,0.470703125
2025-10-10,2025-10-13,0.205078125
2025-10-13,2025-10-14,0.369140625
2025-10-14,2025-10-15,0.103515625
2025-10-15,2025-10-16,-0.12890625
2025-10-16,2025-10-17,0.06884765625
2025-10-17,2025-10-20,0.01055908203125
2025-10-20,2025-10-21,-0.06787109375
2025-10-21,2025-10-22,0.061279296875
2025-10-22,2025-10-23,-0.000644683837890625
2025-10-23,2025-10-24,0.0291748046875
2025-10-24,2025-10-27,0.189453125
2025-10-27,2025-10-28,0.1591796875
2025-10-28,2025-10-29,0.173828125
2025-10-29,2025-10-30,0.01513671875
2025-10-30,2025-10-31,0.043212890625
2025-10-31,2025-11-03,0.16015625
2025-11-03,2025-11-04,0.040283203125
2025-11-04,2025-11-05,-0.0208740234375
2025-11-05,2025-11-06,0.40625
2025-11-06,2025-11-07,0.765625
2025-11-07,2025-11-10,0.51171875
2025-11-10,2025-11-11,0.5859375
2025-11-11,2025-11-12,0.458984375
2025-11-12,2025-11-13,0.56640625
2025-11-13,2025-11-14,0.546875
2025-11-14,2025-11-17,0.369140625
2025-11-17,2025-11-18,0.369140625
2025-11-18,2025-11-19,0.494140625
2025-11-19,2025-11-20,0.5859375
2025-11-20,2025-11-21,0.48046875
2025-11-21,2025-11-24,0.392578125
2025-11-24,2025-11-25,0.453125
2025-11-25,2025-11-26,0.60546875
2025-11-26,2025-11-27,0.42578125
2025-11-27,2025-11-28,0.2099609375
2025-11-28,2025-12-01,0.24609375
2025-12-01,2025-12-02,0.5859375
2025-12-02,2025-12-03,0.439453125
2025-12-03,2025-12-04,0.51171875
2025-12-04,2025-12-05,0.5078125
2025-12-05,2025-12-08,0.4375
2025-12-08,2025-12-09,0.5703125
2025-12-09,2025-12-10,0.66796875
2025-12-10,2025-12-11,0.58984375
2025-12-11,2025-12-12,0.466796875
2025-12-12,2025-12-15,0.498046875
2025-12-15,2025-12-16,0.494140625
2025-12-16,2025-12-17,0.53125
2025-12-17,2025-12-18,0.609375
2025-12-18,2025-12-19,0.54296875
2025-12-19,2025-12-22,0.5234375
2025-12-22,2025-12-23,0.5703125
2025-12-23,2025-12-24,0.5
2025-12-24,2025-12-25,0.421875
2025-12-25,2025-12-26,0.5390625
2025-12-26,2025-12-29,0.43359375
2025-12-29,2025-12-30,0.375
2025-12-30,2025-12-31,0.40625
2025-12-31,2026-01-05,0.1904296875
2026-01-05,2026-01-06,0.0712890625
2026-01-06,2026-01-07,0.36328125
2026-01-07,2026-01-08,0.310546875
2026-01-08,2026-01-09,0.31640625
2026-01-09,2026-01-12,0.2734375
2026-01-12,2026-01-13,0.431640625
2026-01-13,2026-01-14,0.470703125
2026-01-14,2026-01-15,0.498046875
2026-01-15,2026-01-16,0.7109375
2026-01-16,2026-01-19,0.58984375
2026-01-19,2026-01-20,0.90234375
2026-01-20,2026-01-21,0.96484375
2026-01-21,2026-01-22,1.0234375
2026-01-22,2026-01-23,0.984375
2026-01-23,2026-01-26,1.046875
2026-01-26,2026-01-27,0.5859375
2026-01-27,2026-01-28,0.04150390625
2026-01-28,2026-01-29,0.0849609375
2026-01-29,2026-01-30,0.470703125
2026-01-30,2026-02-02,0.380859375
2026-02-02,2026-02-03,0.37890625
2026-02-03,2026-02-04,-0.251953125
2026-02-04,2026-02-05,0.38671875
