signal_date,available_date,MLP
2026-06-30,2026-07-01,-0.404296875
2026-07-01,2026-07-02,0.03173828125
2026-07-02,2026-07-03,0.02734375
2026-07-03,2026-07-06,0.080078125
2026-07-06,2026-07-07,-0.003662109375
2026-07-07,2026-07-08,-0.057861328125
2026-07-08,2026-07-09,-0.4296875
2026-07-09,2026-07-10,-0.6015625
2026-07-10,2026-07-13,-0.455078125
2026-07-13,2026-07-14,-0.357421875
2026-07-14,2026-07-15,-0.439453125
2026-07-15,2026-07-16,-0.39453125
2026-07-16,2026-07-17,-0.2578125
2026-07-17,2026-07-20,-0.2099609375
2026-07-20,2026-07-21,-0.008056640625
2026-07-21,2026-07-22,-0.220703125
2026-07-22,2026-07-23,-0.029541015625
