signal_date,available_date,MLP
2026-06-30,2026-07-01,-0.64453125
2026-07-01,2026-07-02,-0.267578125
2026-07-02,2026-07-03,-0.435546875
2026-07-03,2026-07-06,-0.1787109375
2026-07-06,2026-07-07,-0.271484375
2026-07-07,2026-07-08,-0.1787109375
2026-07-08,2026-07-09,-0.11474609375
2026-07-09,2026-07-10,-0.2138671875
2026-07-10,2026-07-13,-0.71484375
2026-07-13,2026-07-14,-0.53125
2026-07-14,2026-07-15,-0.63671875
2026-07-15,2026-07-16,-0.57421875
2026-07-16,2026-07-17,-0.515625
2026-07-17,2026-07-20,-0.244140625
2026-07-20,2026-07-21,-0.26171875
2026-07-21,2026-07-22,-0.166015625
2026-07-22,2026-07-23,0.015869140625
