signal_date,available_date,MLP
2020-01-02,2020-01-03,-0.5546875
2020-01-03,2020-01-06,-0.5546875
2020-01-06,2020-01-07,-0.609375
2020-01-07,2020-01-08,-1.03125
2020-01-08,2020-01-09,-0.0322265625
2020-01-09,2020-01-10,-1.015625
2020-01-10,2020-01-13,-1.0546875
2020-01-13,2020-01-14,-1.0078125
2020-01-14,2020-01-15,-0.62890625
2020-01-15,2020-01-16,-0.70703125
2020-01-16,2020-01-17,-0.48828125
2020-01-17,2020-01-20,0.396484375
2020-01-20,2020-01-21,-0.28515625
2020-01-21,2020-01-22,-0.004852294921875
2020-01-22,2020-01-23,-0.6953125
2020-01-23,2020-02-03,0.828125
2020-02-03,2020-02-04,0.625
2020-02-04,2020-02-05,0.494140625
2020-02-05,2020-02-06,0.5859375
2020-02-06,2020-02-07,0.40234375
2020-02-07,2020-02-10,-0.0546875
2020-02-10,2020-02-11,-0.421875
2020-02-11,2020-02-12,-0.341796875
2020-02-12,2020-02-13,-0.171875
2020-02-13,2020-02-14,0.37890625
2020-02-14,2020-02-17,0.10498046875
2020-02-17,2020-02-18,-0.431640625
2020-02-18,2020-02-19,-0.330078125
2020-02-19,2020-02-20,-0.1943359375
2020-02-20,2020-02-21,-0.3359375
2020-02-21,2020-02-24,-0.53515625
2020-02-24,2020-02-25,-0.3671875
2020-02-25,2020-02-26,0.0191650390625
2020-02-26,2020-02-27,0.08056640625
2020-02-27,2020-02-28,0.283203125
2020-02-28,2020-03-02,0.609375
2020-03-02,2020-03-03,0.91796875
2020-03-03,2020-03-04,0.9140625
2020-03-04,2020-03-05,0.54296875
2020-03-05,2020-03-06,0.296875
2020-03-06,2020-03-09,-0.053955078125
2020-03-09,2020-03-10,0.78515625
2020-03-10,2020-03-11,0.80078125
2020-03-11,2020-03-12,0.7890625
2020-03-12,2020-03-13,0.388671875
2020-03-13,2020-03-16,0.306640625
2020-03-16,2020-03-17,0.73828125
2020-03-17,2020-03-18,1.4765625
2020-03-18,2020-03-19,1.46875
2020-03-19,2020-03-20,1.453125
2020-03-20,2020-03-23,1.203125
2020-03-23,2020-03-24,1.1328125
2020-03-24,2020-03-25,0.9921875
2020-03-25,2020-03-26,0.78125
2020-03-26,2020-03-27,0.53125
2020-03-27,2020-03-30,0.703125
2020-03-30,2020-03-31,0.578125
2020-03-31,2020-04-01,0.84375
2020-04-01,2020-04-02,0.6640625
2020-04-02,2020-04-03,0.494140625
2020-04-03,2020-04-07,0.73046875
2020-04-07,2020-04-08,0.5703125
2020-04-08,2020-04-09,0.54296875
2020-04-09,2020-04-10,0.474609375
2020-04-10,2020-04-13,0.71484375
2020-04-13,2020-04-14,0.8359375
2020-04-14,2020-04-15,0.8671875
2020-04-15,2020-04-16,0.796875
2020-04-16,2020-04-17,0.6015625
2020-04-17,2020-04-20,0.83203125
2020-04-20,2020-04-21,0.77734375
2020-04-21,2020-04-22,0.94140625
2020-04-22,2020-04-23,1.015625
2020-04-23,2020-04-24,0.8984375
2020-04-24,2020-04-27,0.84765625
2020-04-27,2020-04-28,0.7890625
2020-04-28,2020-04-29,1.03125
2020-04-29,2020-04-30,1.140625
