signal_date,available_date,MLP
2023-01-10,2023-01-11,-0.01483154296875
2023-01-11,2023-01-12,-0.04052734375
2023-01-12,2023-01-13,-0.0703125
2023-01-13,2023-01-16,-0.279296875
2023-01-16,2023-01-17,-0.44140625
2023-01-17,2023-01-18,-0.421875
2023-01-18,2023-01-19,-0.5234375
2023-01-19,2023-01-20,-0.494140625
2023-01-20,2023-01-30,-0.404296875
2023-01-30,2023-01-31,-0.333984375
2023-01-31,2023-02-01,-0.2431640625
2023-02-01,2023-02-02,-0.234375
2023-02-02,2023-02-03,-0.1298828125
2023-02-03,2023-02-06,-0.107421875
2023-02-06,2023-02-07,-0.2060546875
2023-02-07,2023-02-08,-0.16015625
2023-02-08,2023-02-09,-0.00335693359375
2023-02-09,2023-02-10,-0.142578125
2023-02-10,2023-02-13,-0.1826171875
2023-02-13,2023-02-14,-0.21875
2023-02-14,2023-02-15,-0.3046875
2023-02-15,2023-02-16,-0.1318359375
2023-02-16,2023-02-17,-0.1533203125
2023-02-17,2023-02-20,-0.06884765625
2023-02-20,2023-02-21,-0.07177734375
2023-02-21,2023-02-22,-0.1875
2023-02-22,2023-02-23,-0.2236328125
2023-02-23,2023-02-24,-0.310546875
2023-02-24,2023-02-27,-0.09716796875
2023-02-27,2023-02-28,0.1650390625
2023-02-28,2023-03-01,0.205078125
2023-03-01,2023-03-02,0.33984375
2023-03-02,2023-03-03,0.33984375
2023-03-03,2023-03-06,0.21875
2023-03-06,2023-03-07,0.1201171875
2023-03-07,2023-03-08,0.2890625
2023-03-08,2023-03-09,0.2119140625
2023-03-09,2023-03-10,0.49609375
2023-03-10,2023-03-13,0.37890625
2023-03-13,2023-03-14,0.4609375
2023-03-14,2023-03-15,0.13671875
2023-03-15,2023-03-16,0.3203125
2023-03-16,2023-03-17,0.32421875
2023-03-17,2023-03-20,0.267578125
2023-03-20,2023-03-21,-0.0062255859375
2023-03-21,2023-03-22,-0.0283203125
2023-03-22,2023-03-23,0.1474609375
2023-03-23,2023-03-24,0.1943359375
2023-03-24,2023-03-27,-0.201171875
2023-03-27,2023-03-28,-0.490234375
2023-03-28,2023-03-29,-0.27734375
2023-03-29,2023-03-30,-0.3359375
2023-03-30,2023-03-31,-0.28125
2023-03-31,2023-04-03,0.1630859375
2023-04-03,2023-04-04,0.232421875
2023-04-04,2023-04-06,0.10009765625
2023-04-06,2023-04-07,0.09619140625
2023-04-07,2023-04-10,0.050048828125
2023-04-10,2023-04-11,0.25390625
2023-04-11,2023-04-12,0.279296875
2023-04-12,2023-04-13,0.1455078125
2023-04-13,2023-04-14,0.1279296875
2023-04-14,2023-04-17,0.306640625
2023-04-17,2023-04-18,-0.0179443359375
2023-04-18,2023-04-19,-0.0191650390625
2023-04-19,2023-04-20,-0.0703125
2023-04-20,2023-04-21,0.018310546875
2023-04-21,2023-04-24,0.2578125
2023-04-24,2023-04-25,0.24609375
2023-04-25,2023-04-26,0.416015625
2023-04-26,2023-04-27,0.04736328125
2023-04-27,2023-04-28,0.0235595703125
2023-04-28,2023-05-04,0.1279296875
2023-05-04,2023-05-05,0.5625
2023-05-05,2023-05-08,0.55859375
2023-05-08,2023-05-09,0.578125
2023-05-09,2023-05-10,0.63671875
2023-05-10,2023-05-11,0.38671875
2023-05-11,2023-05-12,0.0751953125
2023-05-12,2023-05-15,0.50390625
2023-05-15,2023-05-16,0.53125
2023-05-16,2023-05-17,-0.04736328125
2023-05-17,2023-05-18,-0.15234375
2023-05-18,2023-05-19,0.44140625
2023-05-19,2023-05-22,0.423828125
2023-05-22,2023-05-23,0.337890625
2023-05-23,2023-05-24,0.1982421875
2023-05-24,2023-05-25,0.419921875
2023-05-25,2023-05-26,-0.1826171875
2023-05-26,2023-05-29,0.263671875
2023-05-29,2023-05-30,0.421875
2023-05-30,2023-05-31,0.361328125
2023-05-31,2023-06-01,0.45703125
2023-06-01,2023-06-02,0.037109375
2023-06-02,2023-06-05,-0.1708984375
2023-06-05,2023-06-06,-0.251953125
2023-06-06,2023-06-07,-0.31640625
2023-06-07,2023-06-08,-0.169921875
2023-06-08,2023-06-09,-0.058837890625
2023-06-09,2023-06-12,0.002166748046875
