signal_date,available_date,LightGBM
2025-12-31,2026-01-05,0.023991949653708648
2026-01-05,2026-01-06,0.0235003996312838
2026-01-06,2026-01-07,0.0235003996312838
2026-01-07,2026-01-08,0.0235003996312838
2026-01-08,2026-01-09,0.016168583843929378
2026-01-09,2026-01-12,0.016168583843929378
2026-01-12,2026-01-13,-0.013435556531743826
2026-01-13,2026-01-14,0.016168583843929378
2026-01-14,2026-01-15,0.016168583843929378
2026-01-15,2026-01-16,0.008306651987595214
2026-01-16,2026-01-19,0.016168583843929378
2026-01-19,2026-01-20,0.008306651987595214
2026-01-20,2026-01-21,0.008306651987595214
2026-01-21,2026-01-22,-0.004859336902204676
2026-01-22,2026-01-23,0.008306651987595214
2026-01-23,2026-01-26,0.008306651987595214
2026-01-26,2026-01-27,0.016168583843929378
2026-01-27,2026-01-28,0.017897280421923595
2026-01-28,2026-01-29,0.017897280421923595
2026-01-29,2026-01-30,0.017897280421923595
2026-01-30,2026-02-02,0.025012226128283407
2026-02-02,2026-02-03,0.024990869483652076
2026-02-03,2026-02-04,0.024990869483652076
2026-02-04,2026-02-05,0.024990869483652076
2026-02-05,2026-02-06,0.021990525120834027
2026-02-06,2026-02-09,0.021990525120834027
2026-02-09,2026-02-10,0.021990525120834027
2026-02-10,2026-02-11,0.021990525120834027
2026-02-11,2026-02-12,0.02798657493084109
2026-02-12,2026-02-13,-0.007384955871088601
2026-02-13,2026-02-24,-0.007384955871088601
2026-02-24,2026-02-25,0.03381218885691373
2026-02-25,2026-02-26,0.03381218885691373
2026-02-26,2026-02-27,0.04413153199693863
2026-02-27,2026-03-02,0.03381218885691373
2026-03-02,2026-03-03,0.04327250629569146
2026-03-03,2026-03-04,0.033236241594828124
2026-03-04,2026-03-05,0.033236241594828124
2026-03-05,2026-03-06,0.033236241594828124
2026-03-06,2026-03-09,0.033236241594828124
2026-03-09,2026-03-10,0.00566282986375617
2026-03-10,2026-03-11,0.0033887724324490193
2026-03-11,2026-03-12,0.0031817021203704777
2026-03-12,2026-03-13,0.016092733166389765
2026-03-13,2026-03-16,0.03859091047825558
2026-03-16,2026-03-17,0.04358076737575272
2026-03-17,2026-03-18,0.03859091047825558
2026-03-18,2026-03-19,0.04294612507172246
2026-03-19,2026-03-20,0.03859091047825558
2026-03-20,2026-03-23,0.03859091047825558
2026-03-23,2026-03-24,0.033236241594828124
2026-03-24,2026-03-25,0.03859091047825558
2026-03-25,2026-03-26,0.03859091047825558
2026-03-26,2026-03-27,0.03859091047825558
2026-03-27,2026-03-30,0.0033887724324490193
2026-03-30,2026-03-31,0.038226098492325264
2026-03-31,2026-04-01,0.0033887724324490193
2026-04-01,2026-04-02,0.03180640205985407
2026-04-02,2026-04-03,0.03180640205985407
2026-04-03,2026-04-07,0.03681971219571012
2026-04-07,2026-04-08,0.03681971219571012
2026-04-08,2026-04-09,0.017404039929123594
2026-04-09,2026-04-10,0.03681971219571012
2026-04-10,2026-04-13,0.03681971219571012
2026-04-13,2026-04-14,0.03681971219571012
2026-04-14,2026-04-15,0.017404039929123594
2026-04-15,2026-04-16,0.03681971219571012
2026-04-16,2026-04-17,0.03681971219571012
2026-04-17,2026-04-20,0.03681971219571012
2026-04-20,2026-04-21,-0.023386183732218534
2026-04-21,2026-04-22,-0.023386183732218534
2026-04-22,2026-04-23,-0.006603458315559087
2026-04-23,2026-04-24,-0.0015683211493609747
2026-04-24,2026-04-27,-0.006603458315559087
2026-04-27,2026-04-28,-0.006603458315559087
2026-04-28,2026-04-29,-0.005988449237771038
2026-04-29,2026-04-30,-0.011106732548646723
2026-04-30,2026-05-06,-0.005988449237771038
2026-05-06,2026-05-07,0.00329778131567365
2026-05-07,2026-05-08,-0.014165123086147102
2026-05-08,2026-05-11,-0.00863235895325594
2026-05-11,2026-05-12,0.003945308941607368
2026-05-12,2026-05-13,0.00329778131567365
2026-05-13,2026-05-14,-0.00863235895325594
2026-05-14,2026-05-15,-0.00863235895325594
2026-05-15,2026-05-18,-0.009034434282582392
2026-05-18,2026-05-19,-0.009034434282582392
2026-05-19,2026-05-20,-0.016018233824192284
2026-05-20,2026-05-21,-0.009034434282582392
2026-05-21,2026-05-22,-0.004336554667350367
2026-05-22,2026-05-25,0.003945308941607368
2026-05-25,2026-05-26,0.00329778131567365
2026-05-26,2026-05-27,0.00329778131567365
2026-05-27,2026-05-28,0.00329778131567365
2026-05-28,2026-05-29,0.00329778131567365
2026-05-29,2026-06-01,0.00329778131567365
2026-06-01,2026-06-02,0.002980066515224206
2026-06-02,2026-06-03,0.002980066515224206
2026-06-03,2026-06-04,0.002980066515224206
2026-06-04,2026-06-05,-0.007882350562317795
2026-06-05,2026-06-08,-0.007882350562317795
2026-06-08,2026-06-09,0.002980066515224206
2026-06-09,2026-06-10,-0.007882350562317795
2026-06-10,2026-06-11,0.002980066515224206
2026-06-11,2026-06-12,0.002980066515224206
2026-06-12,2026-06-15,0.002980066515224206
2026-06-15,2026-06-16,0.002980066515224206
2026-06-16,2026-06-17,0.0008208407861280522
2026-06-17,2026-06-18,-0.0012975496312042914
2026-06-18,2026-06-22,-0.007882350562317795
2026-06-22,2026-06-23,0.002980066515224206
2026-06-23,2026-06-24,0.002980066515224206
2026-06-24,2026-06-25,0.016078835257524123
2026-06-25,2026-06-26,0.016078835257524123
2026-06-26,2026-06-29,0.016078835257524123
2026-06-29,2026-06-30,0.016078835257524123
2026-06-30,2026-07-01,-0.01697763660272859
2026-07-01,2026-07-02,0.005581745208855063
2026-07-02,2026-07-03,0.008081946740631951
2026-07-03,2026-07-06,0.011931444470338776
2026-07-06,2026-07-07,0.020611977652941416
2026-07-07,2026-07-08,0.020611977652941416
2026-07-08,2026-07-09,0.005366606396226708
2026-07-09,2026-07-10,-0.0009194456489408538
2026-07-10,2026-07-13,-0.00856561946006118
2026-07-13,2026-07-14,-0.00856561946006118
2026-07-14,2026-07-15,0.001332666640026414
2026-07-15,2026-07-16,0.002978778097318726
2026-07-16,2026-07-17,0.002978778097318726
2026-07-17,2026-07-20,0.008978840451146738
2026-07-20,2026-07-21,0.008978840451146738
2026-07-21,2026-07-22,0.008978840451146738
2026-07-22,2026-07-23,-0.003073599509986134
