signal_date,available_date,SVM
2020-01-02,2020-01-03,-0.12096664309501648
2020-01-03,2020-01-06,-0.8405995965003967
2020-01-06,2020-01-07,-0.10625991225242615
2020-01-07,2020-01-08,-0.9759712815284729
2020-01-08,2020-01-09,-1.3129745721817017
2020-01-09,2020-01-10,-0.5468690991401672
2020-01-10,2020-01-13,-0.24976947903633118
2020-01-13,2020-01-14,-0.07235834002494812
2020-01-14,2020-01-15,0.49695220589637756
2020-01-15,2020-01-16,0.12584081292152405
2020-01-16,2020-01-17,1.0894231796264648
2020-01-17,2020-01-20,0.8757430911064148
2020-01-20,2020-01-21,0.37422850728034973
2020-01-21,2020-01-22,0.4618849456310272
2020-01-22,2020-01-23,-0.7972496747970581
2020-01-23,2020-02-03,-0.27550265192985535
2020-02-03,2020-02-04,-0.8184778094291687
2020-02-04,2020-02-05,-0.7359616756439209
2020-02-05,2020-02-06,-1.1072577238082886
2020-02-06,2020-02-07,-1.7874330282211304
2020-02-07,2020-02-10,-1.1612571477890015
2020-02-10,2020-02-11,-0.6156848669052124
2020-02-11,2020-02-12,-0.31108036637306213
2020-02-12,2020-02-13,-0.6493027210235596
2020-02-13,2020-02-14,-0.3396334946155548
2020-02-14,2020-02-17,-0.1863822042942047
2020-02-17,2020-02-18,0.21361622214317322
2020-02-18,2020-02-19,-0.06846699118614197
2020-02-19,2020-02-20,0.22977691888809204
2020-02-20,2020-02-21,-0.02714059129357338
2020-02-21,2020-02-24,0.21187588572502136
2020-02-24,2020-02-25,-0.17938533425331116
2020-02-25,2020-02-26,-0.808780312538147
2020-02-26,2020-02-27,-0.6583448648452759
2020-02-27,2020-02-28,-0.702745795249939
2020-02-28,2020-03-02,-0.4726355969905853
2020-03-02,2020-03-03,-0.18573907017707825
2020-03-03,2020-03-04,-0.1557946503162384
2020-03-04,2020-03-05,-0.35505273938179016
2020-03-05,2020-03-06,-0.16596940159797668
2020-03-06,2020-03-09,0.031810250133275986
2020-03-09,2020-03-10,0.1299130618572235
2020-03-10,2020-03-11,0.7144522070884705
2020-03-11,2020-03-12,0.4504096210002899
2020-03-12,2020-03-13,-0.1497526466846466
2020-03-13,2020-03-16,0.24555513262748718
2020-03-16,2020-03-17,0.23204180598258972
2020-03-17,2020-03-18,0.29135701060295105
2020-03-18,2020-03-19,0.22278472781181335
2020-03-19,2020-03-20,0.6673583388328552
2020-03-20,2020-03-23,-0.3676917850971222
2020-03-23,2020-03-24,-0.6282017827033997
2020-03-24,2020-03-25,-1.1273753643035889
2020-03-25,2020-03-26,-1.8057146072387695
2020-03-26,2020-03-27,-0.859619677066803
2020-03-27,2020-03-30,-1.27650785446167
2020-03-30,2020-03-31,-1.137540578842163
2020-03-31,2020-04-01,-1.1380846500396729
2020-04-01,2020-04-02,-6.027993679046631
2020-04-02,2020-04-03,-6.706190586090088
2020-04-03,2020-04-07,-8.346820831298828
2020-04-07,2020-04-08,-6.6963067054748535
2020-04-08,2020-04-09,-5.901512622833252
2020-04-09,2020-04-10,-2.5999863147735596
2020-04-10,2020-04-13,-1.9356818199157715
2020-04-13,2020-04-14,0.3511934280395508
2020-04-14,2020-04-15,0.5040342807769775
2020-04-15,2020-04-16,1.0580646991729736
2020-04-16,2020-04-17,0.8351485729217529
2020-04-17,2020-04-20,-0.8496448993682861
2020-04-20,2020-04-21,0.7576854228973389
2020-04-21,2020-04-22,0.3520786762237549
2020-04-22,2020-04-23,-0.4785759449005127
2020-04-23,2020-04-24,-3.44856595993042
2020-04-24,2020-04-27,-8.093975067138672
2020-04-27,2020-04-28,-2.4685490131378174
2020-04-28,2020-04-29,-3.8909924030303955
2020-04-29,2020-04-30,-8.306415557861328
2020-04-30,2020-05-06,-2.4516637325286865
2020-05-06,2020-05-07,-0.9285800457000732
2020-05-07,2020-05-08,-0.2070009410381317
2020-05-08,2020-05-11,-0.6551250219345093
2020-05-11,2020-05-12,-0.1175520122051239
2020-05-12,2020-05-13,-0.16226384043693542
2020-05-13,2020-05-14,0.4299487769603729
2020-05-14,2020-05-15,-0.5412957668304443
2020-05-15,2020-05-18,-2.621427536010742
2020-05-18,2020-05-19,-2.8873229026794434
2020-05-19,2020-05-20,-2.0395143032073975
2020-05-20,2020-05-21,-2.060988187789917
2020-05-21,2020-05-22,-0.9637134075164795
2020-05-22,2020-05-25,-2.132988691329956
2020-05-25,2020-05-26,-1.666156530380249
2020-05-26,2020-05-27,-1.9852302074432373
2020-05-27,2020-05-28,-0.9249594211578369
2020-05-28,2020-05-29,-2.0119736194610596
2020-05-29,2020-06-01,-2.764488935470581
