signal_date,available_date,SVM
2020-06-30,2020-07-01,5.091365337371826
2020-07-01,2020-07-02,-0.798369288444519
2020-07-02,2020-07-03,-0.7171764373779297
2020-07-03,2020-07-06,-0.16138359904289246
2020-07-06,2020-07-07,-0.5397576689720154
2020-07-07,2020-07-08,-1.1640913486480713
2020-07-08,2020-07-09,-1.3362667560577393
2020-07-09,2020-07-10,-0.678242564201355
2020-07-10,2020-07-13,-1.5565402507781982
2020-07-13,2020-07-14,-0.8394864797592163
2020-07-14,2020-07-15,-1.6470768451690674
2020-07-15,2020-07-16,-1.9346342086791992
2020-07-16,2020-07-17,-1.771068811416626
2020-07-17,2020-07-20,-1.0731452703475952
2020-07-20,2020-07-21,-1.0385048389434814
2020-07-21,2020-07-22,-1.3650413751602173
2020-07-22,2020-07-23,-1.416471242904663
2020-07-23,2020-07-24,-0.6245119571685791
2020-07-24,2020-07-27,-2.18080735206604
2020-07-27,2020-07-28,-1.2965068817138672
2020-07-28,2020-07-29,-0.9356319904327393
2020-07-29,2020-07-30,-1.198886752128601
2020-07-30,2020-07-31,-0.5293434262275696
2020-07-31,2020-08-03,-0.3860648572444916
2020-08-03,2020-08-04,-1.6023849248886108
2020-08-04,2020-08-05,-2.054663896560669
2020-08-05,2020-08-06,-1.8625948429107666
2020-08-06,2020-08-07,-1.070898413658142
2020-08-07,2020-08-10,-1.3528691530227661
2020-08-10,2020-08-11,-1.5000702142715454
2020-08-11,2020-08-12,-2.081183910369873
2020-08-12,2020-08-13,-2.049105405807495
2020-08-13,2020-08-14,-1.6770395040512085
2020-08-14,2020-08-17,-0.5111457109451294
2020-08-17,2020-08-18,0.16230592131614685
2020-08-18,2020-08-19,-0.0712912380695343
2020-08-19,2020-08-20,-0.3396966755390167
2020-08-20,2020-08-21,-0.7679743766784668
2020-08-21,2020-08-24,0.14869984984397888
2020-08-24,2020-08-25,0.00257071852684021
2020-08-25,2020-08-26,-0.6089085340499878
2020-08-26,2020-08-27,-0.6227778196334839
2020-08-27,2020-08-28,-1.5165454149246216
2020-08-28,2020-08-31,-0.9864388704299927
2020-08-31,2020-09-01,-1.228265643119812
2020-09-01,2020-09-02,-0.05094240605831146
2020-09-02,2020-09-03,-0.23127885162830353
2020-09-03,2020-09-04,-0.11952643096446991
2020-09-04,2020-09-07,-0.2281426638364792
2020-09-07,2020-09-08,-0.8242641687393188
2020-09-08,2020-09-09,-0.0583491176366806
2020-09-09,2020-09-10,0.6973622441291809
2020-09-10,2020-09-11,0.9519297480583191
2020-09-11,2020-09-14,0.6012005805969238
2020-09-14,2020-09-15,0.9212256669998169
2020-09-15,2020-09-16,0.5817765593528748
2020-09-16,2020-09-17,0.4973410964012146
2020-09-17,2020-09-18,0.7900025248527527
2020-09-18,2020-09-21,1.0271302461624146
2020-09-21,2020-09-22,0.2447729855775833
2020-09-22,2020-09-23,1.0019153356552124
2020-09-23,2020-09-24,1.5530357360839844
2020-09-24,2020-09-25,1.6980096101760864
2020-09-25,2020-09-28,2.3053929805755615
2020-09-28,2020-09-29,3.3791325092315674
2020-09-29,2020-09-30,2.6733992099761963
2020-09-30,2020-10-09,2.3751327991485596
2020-10-09,2020-10-12,4.076033592224121
2020-10-12,2020-10-13,3.9359629154205322
2020-10-13,2020-10-14,3.4141244888305664
2020-10-14,2020-10-15,4.063668251037598
2020-10-15,2020-10-16,3.6193459033966064
2020-10-16,2020-10-19,3.9477884769439697
2020-10-19,2020-10-20,4.691856861114502
2020-10-20,2020-10-21,4.416682243347168
2020-10-21,2020-10-22,2.7128164768218994
2020-10-22,2020-10-23,0.864559531211853
2020-10-23,2020-10-26,0.6258844137191772
2020-10-26,2020-10-27,1.899258017539978
2020-10-27,2020-10-28,1.4601603746414185
2020-10-28,2020-10-29,2.847147226333618
2020-10-29,2020-10-30,1.845126986503601
2020-10-30,2020-11-02,2.5541765689849854
2020-11-02,2020-11-03,1.4870061874389648
2020-11-03,2020-11-04,1.8551526069641113
2020-11-04,2020-11-05,2.0636541843414307
2020-11-05,2020-11-06,1.524695634841919
2020-11-06,2020-11-09,1.8956377506256104
2020-11-09,2020-11-10,0.26103901863098145
2020-11-10,2020-11-11,-1.1290903091430664
2020-11-11,2020-11-12,-0.9205973148345947
2020-11-12,2020-11-13,0.20523786544799805
2020-11-13,2020-11-16,-0.49094080924987793
2020-11-16,2020-11-17,-0.4181095361709595
2020-11-17,2020-11-18,1.0340408086776733
2020-11-18,2020-11-19,1.0910816192626953
2020-11-19,2020-11-20,0.8541429042816162
2020-11-20,2020-11-23,0.9894401431083679
2020-11-23,2020-11-24,0.9112095832824707
2020-11-24,2020-11-25,0.9742684364318848
2020-11-25,2020-11-26,0.0024154111742973328
2020-11-26,2020-11-27,0.3941380977630615
2020-11-27,2020-11-30,-0.2521846294403076
2020-11-30,2020-12-01,-0.5410044193267822
2020-12-01,2020-12-02,-0.3314207196235657
2020-12-02,2020-12-03,-0.6212447285652161
2020-12-03,2020-12-04,-1.2599661350250244
2020-12-04,2020-12-07,-1.1201436519622803
2020-12-07,2020-12-08,-2.398625135421753
2020-12-08,2020-12-09,-1.9067950248718262
2020-12-09,2020-12-10,-1.231125831604004
2020-12-10,2020-12-11,-0.49864792823791504
2020-12-11,2020-12-14,-0.199771448969841
2020-12-14,2020-12-15,-1.2119439840316772
2020-12-15,2020-12-16,-0.34410178661346436
2020-12-16,2020-12-17,-0.6023830771446228
2020-12-17,2020-12-18,0.24171610176563263
2020-12-18,2020-12-21,0.20107336342334747
2020-12-21,2020-12-22,0.6785963773727417
2020-12-22,2020-12-23,0.4621984362602234
2020-12-23,2020-12-24,-0.3545834422111511
2020-12-24,2020-12-25,-0.4211445450782776
2020-12-25,2020-12-28,-1.219207525253296
2020-12-28,2020-12-29,-1.390320062637329
2020-12-29,2020-12-30,-1.0550246238708496
2020-12-30,2020-12-31,-1.136487364768982
2020-12-31,2021-01-04,-0.3986378312110901
2021-01-04,2021-01-05,-0.516632616519928
2021-01-05,2021-01-06,-0.5278821587562561
2021-01-06,2021-01-07,-0.6318278908729553
2021-01-07,2021-01-08,-0.476372629404068
2021-01-08,2021-01-11,0.00987960770726204
2021-01-11,2021-01-12,0.2429850846529007
2021-01-12,2021-01-13,0.27104732394218445
2021-01-13,2021-01-14,-0.10554282367229462
2021-01-14,2021-01-15,-0.39537933468818665
2021-01-15,2021-01-18,-0.20937268435955048
2021-01-18,2021-01-19,0.1266130954027176
2021-01-19,2021-01-20,0.04593284800648689
2021-01-20,2021-01-21,0.28316614031791687
2021-01-21,2021-01-22,0.25451400876045227
2021-01-22,2021-01-25,0.33135101199150085
2021-01-25,2021-01-26,0.49609991908073425
2021-01-26,2021-01-27,-0.47567519545555115
2021-01-27,2021-01-28,-0.09337349236011505
2021-01-28,2021-01-29,-0.22671671211719513
2021-01-29,2021-02-01,0.13847549259662628
2021-02-01,2021-02-02,-0.10169921070337296
2021-02-02,2021-02-03,-0.15681442618370056
2021-02-03,2021-02-04,0.1524392068386078
2021-02-04,2021-02-05,-0.06964299827814102
2021-02-05,2021-02-08,-0.01236657053232193
2021-02-08,2021-02-09,-0.012372292578220367
2021-02-09,2021-02-10,0.2568407952785492
2021-02-10,2021-02-18,0.037181220948696136
2021-02-18,2021-02-19,-0.12201283127069473
2021-02-19,2021-02-22,-1.6290644407272339
2021-02-22,2021-02-23,-1.4222733974456787
2021-02-23,2021-02-24,-1.2447915077209473
2021-02-24,2021-02-25,-0.9496332406997681
2021-02-25,2021-02-26,-0.7521705031394958
2021-02-26,2021-03-01,-0.8706091046333313
2021-03-01,2021-03-02,0.14011403918266296
2021-03-02,2021-03-03,-0.42037227749824524
2021-03-03,2021-03-04,-0.6926302313804626
2021-03-04,2021-03-05,-0.7397274374961853
2021-03-05,2021-03-08,-0.3024275600910187
2021-03-08,2021-03-09,-0.3297783434391022
