signal_date,available_date,SVM
2023-06-30,2023-07-03,0.06915426254272461
2023-07-03,2023-07-04,-0.017803553491830826
2023-07-04,2023-07-05,-0.7916672229766846
2023-07-05,2023-07-06,0.4425138235092163
2023-07-06,2023-07-07,0.5171718001365662
2023-07-07,2023-07-10,0.9125831723213196
2023-07-10,2023-07-11,0.600027322769165
2023-07-11,2023-07-12,0.2562124729156494
2023-07-12,2023-07-13,-0.16668343544006348
2023-07-13,2023-07-14,0.8049325942993164
2023-07-14,2023-07-17,0.18188178539276123
2023-07-17,2023-07-18,-0.0552370585501194
2023-07-18,2023-07-19,0.39063018560409546
2023-07-19,2023-07-20,0.4824601411819458
2023-07-20,2023-07-21,-0.5846940279006958
2023-07-21,2023-07-24,0.14163780212402344
2023-07-24,2023-07-25,0.13584110140800476
2023-07-25,2023-07-26,-0.5160529017448425
2023-07-26,2023-07-27,-0.3197222352027893
2023-07-27,2023-07-28,-1.0506757497787476
2023-07-28,2023-07-31,-0.16790872812271118
2023-07-31,2023-08-01,-0.5067152380943298
2023-08-01,2023-08-02,-0.15226569771766663
2023-08-02,2023-08-03,0.288094162940979
2023-08-03,2023-08-04,-0.2189418077468872
2023-08-04,2023-08-07,-0.8078621029853821
2023-08-07,2023-08-08,-0.8475513458251953
2023-08-08,2023-08-09,-0.8398962616920471
2023-08-09,2023-08-10,-0.40152707695961
2023-08-10,2023-08-11,-0.17184776067733765
2023-08-11,2023-08-14,-0.6510860323905945
2023-08-14,2023-08-15,-0.46114298701286316
2023-08-15,2023-08-16,-0.36016008257865906
2023-08-16,2023-08-17,-0.530211865901947
2023-08-17,2023-08-18,-0.3815115988254547
2023-08-18,2023-08-21,-0.38804760575294495
2023-08-21,2023-08-22,-0.18685421347618103
2023-08-22,2023-08-23,0.1705227792263031
2023-08-23,2023-08-24,-0.5985358357429504
2023-08-24,2023-08-25,-0.25513020157814026
2023-08-25,2023-08-28,-0.18775275349617004
2023-08-28,2023-08-29,-0.3624752461910248
2023-08-29,2023-08-30,-1.4330676794052124
2023-08-30,2023-08-31,-1.3131327629089355
2023-08-31,2023-09-01,-0.8981480002403259
2023-09-01,2023-09-04,-0.9728783965110779
2023-09-04,2023-09-05,-0.8100008368492126
2023-09-05,2023-09-06,-1.1308571100234985
2023-09-06,2023-09-07,-0.9289596676826477
2023-09-07,2023-09-08,-1.0768996477127075
2023-09-08,2023-09-11,-1.3653101921081543
2023-09-11,2023-09-12,-0.8839327692985535
2023-09-12,2023-09-13,-0.13706330955028534
2023-09-13,2023-09-14,-0.5895217061042786
2023-09-14,2023-09-15,-0.304251492023468
2023-09-15,2023-09-18,0.23505230247974396
2023-09-18,2023-09-19,-0.3963932394981384
2023-09-19,2023-09-20,-0.24224023520946503
2023-09-20,2023-09-21,0.1325196772813797
2023-09-21,2023-09-22,0.19638915359973907
2023-09-22,2023-09-25,0.7370834946632385
2023-09-25,2023-09-26,0.8075875639915466
2023-09-26,2023-09-27,0.4635472893714905
2023-09-27,2023-09-28,0.6747542023658752
2023-09-28,2023-10-09,0.7146555781364441
2023-10-09,2023-10-10,0.07383668422698975
2023-10-10,2023-10-11,0.5640935897827148
2023-10-11,2023-10-12,0.568121075630188
2023-10-12,2023-10-13,0.43954527378082275
2023-10-13,2023-10-16,0.32709574699401855
2023-10-16,2023-10-17,-0.09294474124908447
2023-10-17,2023-10-18,0.10196757316589355
2023-10-18,2023-10-19,0.3559725880622864
2023-10-19,2023-10-20,0.359031081199646
2023-10-20,2023-10-23,0.3762083053588867
2023-10-23,2023-10-24,0.03630423545837402
