signal_date,available_date,SVM
2023-06-30,2023-07-03,0.11988413333892822
2023-07-03,2023-07-04,0.29643404483795166
2023-07-04,2023-07-05,0.45262283086776733
2023-07-05,2023-07-06,1.3361941576004028
2023-07-06,2023-07-07,-0.28962743282318115
2023-07-07,2023-07-10,0.048697587102651596
2023-07-10,2023-07-11,-0.1231086254119873
2023-07-11,2023-07-12,0.18905502557754517
2023-07-12,2023-07-13,-0.1894322633743286
2023-07-13,2023-07-14,-0.358839750289917
2023-07-14,2023-07-17,-0.7126067280769348
2023-07-17,2023-07-18,-0.6335172653198242
2023-07-18,2023-07-19,-0.7829115986824036
2023-07-19,2023-07-20,-0.8378239870071411
2023-07-20,2023-07-21,-1.2442392110824585
2023-07-21,2023-07-24,-0.639019250869751
2023-07-24,2023-07-25,-0.4677045941352844
2023-07-25,2023-07-26,-0.677168607711792
2023-07-26,2023-07-27,-0.5654305219650269
2023-07-27,2023-07-28,-0.8706400394439697
2023-07-28,2023-07-31,-1.206182599067688
2023-07-31,2023-08-01,-0.3658677339553833
2023-08-01,2023-08-02,-0.08767668157815933
2023-08-02,2023-08-03,-0.12514391541481018
2023-08-03,2023-08-04,-0.7136741280555725
2023-08-04,2023-08-07,-0.6656853556632996
2023-08-07,2023-08-08,-0.49673035740852356
2023-08-08,2023-08-09,-0.24819400906562805
2023-08-09,2023-08-10,-0.25415435433387756
2023-08-10,2023-08-11,-0.2773057520389557
2023-08-11,2023-08-14,0.11690910905599594
2023-08-14,2023-08-15,-0.8119896054267883
2023-08-15,2023-08-16,0.9553263783454895
2023-08-16,2023-08-17,1.8268989324569702
2023-08-17,2023-08-18,1.2655361890792847
2023-08-18,2023-08-21,2.2055389881134033
2023-08-21,2023-08-22,2.235731840133667
2023-08-22,2023-08-23,1.9238253831863403
2023-08-23,2023-08-24,2.7402777671813965
2023-08-24,2023-08-25,2.280230760574341
2023-08-25,2023-08-28,1.5217372179031372
2023-08-28,2023-08-29,1.0781418085098267
2023-08-29,2023-08-30,0.3147355020046234
2023-08-30,2023-08-31,0.7281246781349182
2023-08-31,2023-09-01,0.2860899865627289
2023-09-01,2023-09-04,0.29064077138900757
2023-09-04,2023-09-05,0.4617003798484802
2023-09-05,2023-09-06,0.6155182719230652
2023-09-06,2023-09-07,1.0147013664245605
2023-09-07,2023-09-08,1.7579376697540283
2023-09-08,2023-09-11,1.4264206886291504
2023-09-11,2023-09-12,1.576097011566162
2023-09-12,2023-09-13,1.2739535570144653
2023-09-13,2023-09-14,2.043926477432251
2023-09-14,2023-09-15,1.9886009693145752
2023-09-15,2023-09-18,1.5604796409606934
2023-09-18,2023-09-19,1.5108964443206787
2023-09-19,2023-09-20,1.0537519454956055
2023-09-20,2023-09-21,1.548322319984436
2023-09-21,2023-09-22,1.490922212600708
2023-09-22,2023-09-25,1.7363250255584717
2023-09-25,2023-09-26,1.4314889907836914
2023-09-26,2023-09-27,-0.9288979172706604
2023-09-27,2023-09-28,-0.1553388088941574
2023-09-28,2023-10-09,-0.5793512463569641
2023-10-09,2023-10-10,0.05612349510192871
2023-10-10,2023-10-11,0.23135294020175934
2023-10-11,2023-10-12,0.2479020655155182
2023-10-12,2023-10-13,-0.8783414959907532
2023-10-13,2023-10-16,-0.6346157789230347
2023-10-16,2023-10-17,-0.3450874984264374
2023-10-17,2023-10-18,-0.24367046356201172
