signal_date,available_date,SVM
2026-06-30,2026-07-01,-0.522308886051178
2026-07-01,2026-07-02,2.115239143371582
2026-07-02,2026-07-03,-3.1281614303588867
2026-07-03,2026-07-06,3.820833444595337
2026-07-06,2026-07-07,-0.33670833706855774
2026-07-07,2026-07-08,0.16380462050437927
2026-07-08,2026-07-09,0.3014565408229828
2026-07-09,2026-07-10,0.8171230554580688
2026-07-10,2026-07-13,-0.07553866505622864
2026-07-13,2026-07-14,-2.1343209743499756
2026-07-14,2026-07-15,1.2893582582473755
2026-07-15,2026-07-16,-0.21963563561439514
2026-07-16,2026-07-17,-0.12356367707252502
2026-07-17,2026-07-20,-2.420668125152588
2026-07-20,2026-07-21,-1.744735598564148
2026-07-21,2026-07-22,-1.2843924760818481
2026-07-22,2026-07-23,-2.4856820106506348
