signal_date,available_date,SVM
2020-01-02,2020-01-03,-1.8309357166290283
2020-01-03,2020-01-06,-2.260544538497925
2020-01-06,2020-01-07,-2.470266103744507
2020-01-07,2020-01-08,-1.5621083974838257
2020-01-08,2020-01-09,-1.5477238893508911
2020-01-09,2020-01-10,-1.4081460237503052
2020-01-10,2020-01-13,-1.1282817125320435
2020-01-13,2020-01-14,-1.6190496683120728
2020-01-14,2020-01-15,-1.17270028591156
2020-01-15,2020-01-16,-1.4209131002426147
2020-01-16,2020-01-17,-1.498618483543396
2020-01-17,2020-01-20,-0.6065365672111511
2020-01-20,2020-01-21,-0.631883978843689
2020-01-21,2020-01-22,-0.24424633383750916
2020-01-22,2020-01-23,-1.0883259773254395
2020-01-23,2020-02-03,-0.5051349997520447
2020-02-03,2020-02-04,-0.23990580439567566
2020-02-04,2020-02-05,-0.3692741096019745
2020-02-05,2020-02-06,-0.21870264410972595
2020-02-06,2020-02-07,-1.1083258390426636
2020-02-07,2020-02-10,-0.12978407740592957
2020-02-10,2020-02-11,-0.38538798689842224
2020-02-11,2020-02-12,-0.7019513845443726
2020-02-12,2020-02-13,-1.7027455568313599
2020-02-13,2020-02-14,-1.4476141929626465
2020-02-14,2020-02-17,-1.3178058862686157
2020-02-17,2020-02-18,-0.950610876083374
2020-02-18,2020-02-19,-0.7056042551994324
2020-02-19,2020-02-20,-0.22893521189689636
2020-02-20,2020-02-21,-0.1292085349559784
2020-02-21,2020-02-24,0.016953136771917343
2020-02-24,2020-02-25,-0.7912991046905518
2020-02-25,2020-02-26,-1.3145191669464111
2020-02-26,2020-02-27,-0.14261075854301453
2020-02-27,2020-02-28,-0.42280706763267517
2020-02-28,2020-03-02,0.06371060013771057
2020-03-02,2020-03-03,0.31084486842155457
2020-03-03,2020-03-04,0.23730513453483582
2020-03-04,2020-03-05,0.4828120172023773
2020-03-05,2020-03-06,1.1013396978378296
2020-03-06,2020-03-09,0.039590444415807724
2020-03-09,2020-03-10,1.0286383628845215
2020-03-10,2020-03-11,0.658479630947113
2020-03-11,2020-03-12,0.6725404858589172
2020-03-12,2020-03-13,1.131288766860962
2020-03-13,2020-03-16,1.052255392074585
2020-03-16,2020-03-17,1.9736601114273071
2020-03-17,2020-03-18,1.145831823348999
2020-03-18,2020-03-19,1.6599915027618408
2020-03-19,2020-03-20,0.7224434018135071
2020-03-20,2020-03-23,0.5805709958076477
2020-03-23,2020-03-24,1.7381281852722168
2020-03-24,2020-03-25,0.5112700462341309
2020-03-25,2020-03-26,0.647756814956665
2020-03-26,2020-03-27,1.1223924160003662
2020-03-27,2020-03-30,1.4485185146331787
2020-03-30,2020-03-31,1.1495163440704346
2020-03-31,2020-04-01,1.0017526149749756
2020-04-01,2020-04-02,0.42815470695495605
2020-04-02,2020-04-03,1.5598702430725098
2020-04-03,2020-04-07,5.3909711837768555
2020-04-07,2020-04-08,3.6289093494415283
2020-04-08,2020-04-09,2.1462924480438232
2020-04-09,2020-04-10,1.143484354019165
2020-04-10,2020-04-13,1.6723287105560303
2020-04-13,2020-04-14,6.504394054412842
2020-04-14,2020-04-15,5.297489166259766
2020-04-15,2020-04-16,5.911460876464844
2020-04-16,2020-04-17,2.7109711170196533
2020-04-17,2020-04-20,4.126164436340332
2020-04-20,2020-04-21,4.179782867431641
2020-04-21,2020-04-22,0.3299434185028076
2020-04-22,2020-04-23,1.5599365234375
2020-04-23,2020-04-24,4.388683795928955
2020-04-24,2020-04-27,7.274848461151123
2020-04-27,2020-04-28,6.857639789581299
2020-04-28,2020-04-29,3.2179317474365234
2020-04-29,2020-04-30,2.7287847995758057
2020-04-30,2020-05-06,-0.5818004608154297
2020-05-06,2020-05-07,0.3294537365436554
2020-05-07,2020-05-08,0.2760752737522125
2020-05-08,2020-05-11,-1.0875022411346436
2020-05-11,2020-05-12,-0.13638100028038025
2020-05-12,2020-05-13,0.42246928811073303
2020-05-13,2020-05-14,0.7761013507843018
2020-05-14,2020-05-15,0.9627922773361206
2020-05-15,2020-05-18,2.141759157180786
2020-05-18,2020-05-19,2.0455923080444336
2020-05-19,2020-05-20,2.0760698318481445
2020-05-20,2020-05-21,2.4395344257354736
2020-05-21,2020-05-22,2.0563199520111084
2020-05-22,2020-05-25,2.1777632236480713
2020-05-25,2020-05-26,1.7052103281021118
2020-05-26,2020-05-27,1.3430886268615723
2020-05-27,2020-05-28,1.8914260864257812
2020-05-28,2020-05-29,0.8560796976089478
2020-05-29,2020-06-01,0.9755158424377441
2020-06-01,2020-06-02,1.392179250717163
2020-06-02,2020-06-03,0.33100947737693787
2020-06-03,2020-06-04,1.6547597646713257
2020-06-04,2020-06-05,3.6162471771240234
2020-06-05,2020-06-08,-5.798390865325928
2020-06-08,2020-06-09,-9.9655122756958
2020-06-09,2020-06-10,-5.695182800292969
2020-06-10,2020-06-11,-6.016145706176758
2020-06-11,2020-06-12,-7.95514440536499
2020-06-12,2020-06-15,-10.471075057983398
2020-06-15,2020-06-16,-12.230657577514648
2020-06-16,2020-06-17,-10.307357788085938
2020-06-17,2020-06-18,-5.009591579437256
2020-06-18,2020-06-19,-5.528417110443115
2020-06-19,2020-06-22,-4.836528778076172
2020-06-22,2020-06-23,-4.263545989990234
2020-06-23,2020-06-24,-6.407576560974121
2020-06-24,2020-06-29,-4.263997554779053
2020-06-29,2020-06-30,1.8864723443984985
2020-06-30,2020-07-01,-1.0170143842697144
2020-07-01,2020-07-02,0.19928470253944397
2020-07-02,2020-07-03,0.301464706659317
2020-07-03,2020-07-06,-0.48582109808921814
2020-07-06,2020-07-07,-1.0844252109527588
2020-07-07,2020-07-08,-0.14203175902366638
2020-07-08,2020-07-09,-0.22017410397529602
2020-07-09,2020-07-10,-0.9252866506576538
2020-07-10,2020-07-13,-0.4655737578868866
2020-07-13,2020-07-14,-0.20515337586402893
2020-07-14,2020-07-15,0.16284742951393127
2020-07-15,2020-07-16,-0.06481675058603287
2020-07-16,2020-07-17,0.5677230358123779
2020-07-17,2020-07-20,0.48352280259132385
2020-07-20,2020-07-21,-0.10027799755334854
2020-07-21,2020-07-22,-0.20771875977516174
2020-07-22,2020-07-23,-0.6903436183929443
2020-07-23,2020-07-24,-0.9238846302032471
2020-07-24,2020-07-27,-0.30606356263160706
2020-07-27,2020-07-28,0.6747204065322876
2020-07-28,2020-07-29,0.021284006536006927
2020-07-29,2020-07-30,-0.10031331330537796
2020-07-30,2020-07-31,-0.9285311698913574
2020-07-31,2020-08-03,-0.12183723598718643
2020-08-03,2020-08-04,-0.7739027738571167
2020-08-04,2020-08-05,-0.1395968496799469
2020-08-05,2020-08-06,-0.5459393262863159
2020-08-06,2020-08-07,0.6419310569763184
2020-08-07,2020-08-10,0.9500422477722168
2020-08-10,2020-08-11,0.5825432538986206
2020-08-11,2020-08-12,-0.7078343629837036
2020-08-12,2020-08-13,0.4871963560581207
2020-08-13,2020-08-14,-0.5218105316162109
2020-08-14,2020-08-17,0.2895531952381134
2020-08-17,2020-08-18,-0.17566394805908203
2020-08-18,2020-08-19,-0.6788522005081177
2020-08-19,2020-08-20,1.6102229356765747
2020-08-20,2020-08-21,0.737034797668457
2020-08-21,2020-08-24,0.5541223883628845
2020-08-24,2020-08-25,-0.7721290588378906
2020-08-25,2020-08-26,-1.143437147140503
2020-08-26,2020-08-27,-0.47790423035621643
2020-08-27,2020-08-28,-0.2588336169719696
2020-08-28,2020-08-31,-0.8112403154373169
2020-08-31,2020-09-01,1.0548712015151978
2020-09-01,2020-09-02,0.6601517796516418
2020-09-02,2020-09-03,-0.22391031682491302
2020-09-03,2020-09-04,-0.7424057722091675
2020-09-04,2020-09-07,-1.216422438621521
2020-09-07,2020-09-08,-0.8802703022956848
2020-09-08,2020-09-09,-1.458490252494812
2020-09-09,2020-09-10,-0.5065710544586182
2020-09-10,2020-09-11,0.2277347594499588
2020-09-11,2020-09-14,0.6301265358924866
2020-09-14,2020-09-15,-0.09509895741939545
2020-09-15,2020-09-16,0.4884445071220398
2020-09-16,2020-09-17,-0.061608389019966125
2020-09-17,2020-09-18,-0.5544596910476685
2020-09-18,2020-09-21,-0.5692729949951172
2020-09-21,2020-09-22,-0.3768113851547241
2020-09-22,2020-09-23,0.03881995379924774
2020-09-23,2020-09-24,0.037577345967292786
2020-09-24,2020-09-25,1.4512361288070679
2020-09-25,2020-09-28,1.0405030250549316
2020-09-28,2020-09-29,1.4310822486877441
2020-09-29,2020-09-30,1.1963499784469604
2020-09-30,2020-10-09,1.149106502532959
2020-10-09,2020-10-12,1.475351333618164
2020-10-12,2020-10-13,-0.3181506395339966
2020-10-13,2020-10-14,2.085581064224243
2020-10-14,2020-10-15,1.495304822921753
2020-10-15,2020-10-16,1.5978713035583496
2020-10-16,2020-10-19,1.9928261041641235
2020-10-19,2020-10-20,2.764185905456543
2020-10-20,2020-10-21,0.15270890295505524
2020-10-21,2020-10-22,-1.079154133796692
2020-10-22,2020-10-23,0.03297390043735504
2020-10-23,2020-10-26,0.47793030738830566
2020-10-26,2020-10-27,0.2175625115633011
2020-10-27,2020-10-28,-0.6083465814590454
2020-10-28,2020-10-29,-2.776564121246338
2020-10-29,2020-10-30,0.3234851360321045
2020-10-30,2020-11-02,3.431259870529175
2020-11-02,2020-11-03,1.2289931774139404
2020-11-03,2020-11-04,1.7554067373275757
2020-11-04,2020-11-05,0.014845125377178192
2020-11-05,2020-11-06,0.6637491583824158
2020-11-06,2020-11-09,1.83535635471344
2020-11-09,2020-11-10,1.073421597480774
2020-11-10,2020-11-11,1.1900980472564697
2020-11-11,2020-11-12,0.9757996797561646
2020-11-12,2020-11-13,1.1789836883544922
2020-11-13,2020-11-16,1.166749119758606
2020-11-16,2020-11-17,0.9413912296295166
2020-11-17,2020-11-18,0.6930471658706665
2020-11-18,2020-11-19,0.7662267684936523
2020-11-19,2020-11-20,0.5097112655639648
2020-11-20,2020-11-23,0.2220146656036377
2020-11-23,2020-11-24,-1.491382360458374
2020-11-24,2020-11-25,-1.077791452407837
2020-11-25,2020-11-26,-1.0314199924468994
2020-11-26,2020-11-27,-0.04714823514223099
2020-11-27,2020-11-30,-0.4154224395751953
2020-11-30,2020-12-01,-0.316723108291626
2020-12-01,2020-12-02,-0.26967161893844604
2020-12-02,2020-12-03,-0.58211749792099
2020-12-03,2020-12-04,-0.051790401339530945
2020-12-04,2020-12-07,0.5794934630393982
2020-12-07,2020-12-08,0.002297237515449524
2020-12-08,2020-12-09,-1.2813656330108643
2020-12-09,2020-12-10,-0.16751667857170105
2020-12-10,2020-12-11,-0.018010899424552917
2020-12-11,2020-12-14,-1.2239513397216797
