signal_date,available_date,SVM
2025-12-31,2026-01-05,-0.881456196308136
2026-01-05,2026-01-06,-1.8604238033294678
2026-01-06,2026-01-07,-2.077711343765259
2026-01-07,2026-01-08,-1.1007685661315918
2026-01-08,2026-01-09,-2.286562919616699
2026-01-09,2026-01-12,-2.381598472595215
2026-01-12,2026-01-13,-2.7063653469085693
2026-01-13,2026-01-14,-1.200203537940979
2026-01-14,2026-01-15,-2.6526641845703125
2026-01-15,2026-01-16,-2.1895294189453125
2026-01-16,2026-01-19,-1.6975188255310059
2026-01-19,2026-01-20,-1.1504844427108765
2026-01-20,2026-01-21,-1.1143429279327393
2026-01-21,2026-01-22,-0.8256192803382874
2026-01-22,2026-01-23,-1.2527762651443481
2026-01-23,2026-01-26,-1.0967923402786255
2026-01-26,2026-01-27,-0.9973081946372986
2026-01-27,2026-01-28,-1.8139735460281372
2026-01-28,2026-01-29,-1.1711606979370117
2026-01-29,2026-01-30,-0.5895776748657227
2026-01-30,2026-02-02,0.6447358727455139
2026-02-02,2026-02-03,-1.3363755941390991
2026-02-03,2026-02-04,-3.9080922603607178
2026-02-04,2026-02-05,-3.051102876663208
2026-02-05,2026-02-06,-0.5533483624458313
2026-02-06,2026-02-09,-0.7056286334991455
2026-02-09,2026-02-10,-4.366600036621094
2026-02-10,2026-02-11,-2.0237877368927
2026-02-11,2026-02-12,-1.694953441619873
2026-02-12,2026-02-13,-4.063870429992676
2026-02-13,2026-02-24,-3.7046561241149902
2026-02-24,2026-02-25,-2.8948328495025635
2026-02-25,2026-02-26,-3.166727066040039
2026-02-26,2026-02-27,-4.286296844482422
2026-02-27,2026-03-02,-3.1515724658966064
2026-03-02,2026-03-03,-0.6978533864021301
2026-03-03,2026-03-04,-0.48029011487960815
2026-03-04,2026-03-05,-0.07235020399093628
2026-03-05,2026-03-06,0.0024461746215820312
2026-03-06,2026-03-09,-0.20767056941986084
2026-03-09,2026-03-10,-1.2584037780761719
2026-03-10,2026-03-11,-1.2181298732757568
2026-03-11,2026-03-12,-1.5458638668060303
2026-03-12,2026-03-13,-0.5703280568122864
2026-03-13,2026-03-16,-1.0175604820251465
2026-03-16,2026-03-17,-1.1763970851898193
2026-03-17,2026-03-18,-0.7602179050445557
2026-03-18,2026-03-19,-1.9768140316009521
2026-03-19,2026-03-20,-1.5702462196350098
2026-03-20,2026-03-23,-2.1937432289123535
2026-03-23,2026-03-24,-2.3900909423828125
2026-03-24,2026-03-25,-2.025674819946289
2026-03-25,2026-03-26,-1.8945655822753906
2026-03-26,2026-03-27,-0.8228562474250793
2026-03-27,2026-03-30,-0.796977162361145
2026-03-30,2026-03-31,-0.8411112427711487
2026-03-31,2026-04-01,-0.9917579293251038
2026-04-01,2026-04-02,-1.8344879150390625
2026-04-02,2026-04-03,-1.0574296712875366
2026-04-03,2026-04-07,-1.6919573545455933
2026-04-07,2026-04-08,-0.8894658088684082
2026-04-08,2026-04-09,-0.9552339911460876
2026-04-09,2026-04-10,-0.3576519191265106
2026-04-10,2026-04-13,-0.020711980760097504
2026-04-13,2026-04-14,0.4577275514602661
2026-04-14,2026-04-15,-0.5437151789665222
2026-04-15,2026-04-16,-0.8067324161529541
2026-04-16,2026-04-17,-0.6743485927581787
2026-04-17,2026-04-20,-0.555645763874054
2026-04-20,2026-04-21,-0.526574432849884
2026-04-21,2026-04-22,-0.8937916159629822
2026-04-22,2026-04-23,-0.9190934300422668
2026-04-23,2026-04-24,-0.3123502731323242
2026-04-24,2026-04-27,-1.5617854595184326
2026-04-27,2026-04-28,-0.921058714389801
2026-04-28,2026-04-29,-0.9287667870521545
2026-04-29,2026-04-30,-0.7223369479179382
2026-04-30,2026-05-06,-1.3066420555114746
2026-05-06,2026-05-07,-2.3732144832611084
2026-05-07,2026-05-08,-3.158503293991089
2026-05-08,2026-05-11,-3.2816708087921143
2026-05-11,2026-05-12,-2.8055951595306396
2026-05-12,2026-05-13,-1.1723824739456177
2026-05-13,2026-05-14,-2.456166982650757
2026-05-14,2026-05-15,-1.1355962753295898
2026-05-15,2026-05-18,-0.6504972577095032
2026-05-18,2026-05-19,-1.4302620887756348
2026-05-19,2026-05-20,-3.783095121383667
2026-05-20,2026-05-21,-1.7847859859466553
2026-05-21,2026-05-22,-2.431061029434204
2026-05-22,2026-05-25,-3.3819527626037598
2026-05-25,2026-05-26,-4.152947425842285
2026-05-26,2026-05-27,-3.480278253555298
2026-05-27,2026-05-28,-2.5052754878997803
2026-05-28,2026-05-29,-3.4791958332061768
2026-05-29,2026-06-01,-3.0005171298980713
2026-06-01,2026-06-02,-0.814075767993927
2026-06-02,2026-06-03,-0.9369705319404602
2026-06-03,2026-06-04,-0.2075996845960617
2026-06-04,2026-06-05,-1.7990254163742065
2026-06-05,2026-06-08,-0.06683020293712616
2026-06-08,2026-06-09,0.4407438635826111
2026-06-09,2026-06-10,-0.608296275138855
2026-06-10,2026-06-11,-4.317303657531738
2026-06-11,2026-06-12,-1.6715350151062012
2026-06-12,2026-06-15,-1.5416367053985596
2026-06-15,2026-06-16,-2.3619253635406494
2026-06-16,2026-06-17,-0.8686991333961487
2026-06-17,2026-06-18,-2.217402935028076
2026-06-18,2026-06-22,-1.97029447555542
2026-06-22,2026-06-23,-0.4707072377204895
2026-06-23,2026-06-24,-0.7450658679008484
2026-06-24,2026-06-25,-0.9654671549797058
2026-06-25,2026-06-26,-1.2040605545043945
2026-06-26,2026-06-29,-0.590204119682312
2026-06-29,2026-06-30,-2.6473758220672607
2026-06-30,2026-07-01,-4.392816066741943
2026-07-01,2026-07-02,-2.392672538757324
2026-07-02,2026-07-03,-1.9928282499313354
2026-07-03,2026-07-06,-0.5216336250305176
2026-07-06,2026-07-07,-4.735591411590576
2026-07-07,2026-07-08,-3.494431257247925
2026-07-08,2026-07-09,-2.606999158859253
2026-07-09,2026-07-10,-2.4092066287994385
2026-07-10,2026-07-13,-0.4488668739795685
2026-07-13,2026-07-14,-2.421189546585083
2026-07-14,2026-07-15,-1.4666799306869507
2026-07-15,2026-07-16,0.2860308587551117
2026-07-16,2026-07-17,-0.6116558313369751
2026-07-17,2026-07-20,0.5962709188461304
2026-07-20,2026-07-21,-1.5389224290847778
2026-07-21,2026-07-22,-3.248654842376709
2026-07-22,2026-07-23,-2.233172655105591
