signal_date,available_date,SVM
2025-12-31,2026-01-05,-0.07830135524272919
2026-01-05,2026-01-06,-1.2048732042312622
2026-01-06,2026-01-07,-1.772214651107788
2026-01-07,2026-01-08,-1.238769292831421
2026-01-08,2026-01-09,-1.474576711654663
2026-01-09,2026-01-12,-0.47499433159828186
2026-01-12,2026-01-13,-0.9037514925003052
2026-01-13,2026-01-14,-1.1777980327606201
2026-01-14,2026-01-15,-1.2590030431747437
2026-01-15,2026-01-16,-0.12322739511728287
2026-01-16,2026-01-19,-0.570340633392334
2026-01-19,2026-01-20,-0.7555779814720154
2026-01-20,2026-01-21,-0.854320228099823
2026-01-21,2026-01-22,-0.4235222637653351
2026-01-22,2026-01-23,-0.4339733421802521
2026-01-23,2026-01-26,-0.22715464234352112
2026-01-26,2026-01-27,-0.164066344499588
2026-01-27,2026-01-28,-0.14625003933906555
2026-01-28,2026-01-29,0.8678704500198364
2026-01-29,2026-01-30,1.4065423011779785
2026-01-30,2026-02-02,2.149847984313965
2026-02-02,2026-02-03,0.11730215698480606
2026-02-03,2026-02-04,1.3323919773101807
2026-02-04,2026-02-05,1.5778510570526123
2026-02-05,2026-02-06,1.0999410152435303
2026-02-06,2026-02-09,0.026043392717838287
2026-02-09,2026-02-10,0.5095624923706055
2026-02-10,2026-02-11,1.5597565174102783
2026-02-11,2026-02-12,0.4725901782512665
2026-02-12,2026-02-13,-0.24109295010566711
2026-02-13,2026-02-24,0.1632978618144989
2026-02-24,2026-02-25,2.363779306411743
2026-02-25,2026-02-26,1.398726224899292
2026-02-26,2026-02-27,1.3838083744049072
2026-02-27,2026-03-02,1.5441429615020752
2026-03-02,2026-03-03,1.4765276908874512
2026-03-03,2026-03-04,0.7526639699935913
2026-03-04,2026-03-05,1.0162134170532227
2026-03-05,2026-03-06,1.0141048431396484
2026-03-06,2026-03-09,1.349078893661499
2026-03-09,2026-03-10,1.4723970890045166
2026-03-10,2026-03-11,1.7200751304626465
2026-03-11,2026-03-12,1.8328487873077393
2026-03-12,2026-03-13,1.7177457809448242
2026-03-13,2026-03-16,1.8888490200042725
2026-03-16,2026-03-17,1.8512463569641113
2026-03-17,2026-03-18,1.8826017379760742
2026-03-18,2026-03-19,2.419422149658203
2026-03-19,2026-03-20,2.036233901977539
2026-03-20,2026-03-23,0.970126211643219
2026-03-23,2026-03-24,0.3717678189277649
2026-03-24,2026-03-25,0.6741564869880676
2026-03-25,2026-03-26,0.6728566288948059
2026-03-26,2026-03-27,1.3066394329071045
2026-03-27,2026-03-30,1.2362258434295654
2026-03-30,2026-03-31,1.4574611186981201
2026-03-31,2026-04-01,0.9710794687271118
2026-04-01,2026-04-02,1.0815372467041016
2026-04-02,2026-04-03,0.6683632731437683
2026-04-03,2026-04-07,0.7363366484642029
2026-04-07,2026-04-08,1.4188041687011719
