signal_date,available_date,SVM
2020-01-02,2020-01-03,0.4664171636104584
2020-01-03,2020-01-06,0.469669371843338
2020-01-06,2020-01-07,0.9634319543838501
2020-01-07,2020-01-08,1.0603561401367188
2020-01-08,2020-01-09,1.3822907209396362
2020-01-09,2020-01-10,1.5860806703567505
2020-01-10,2020-01-13,1.5468698740005493
2020-01-13,2020-01-14,1.6479010581970215
2020-01-14,2020-01-15,1.476174235343933
2020-01-15,2020-01-16,1.3387092351913452
2020-01-16,2020-01-17,1.9785045385360718
2020-01-17,2020-01-20,1.21771240234375
2020-01-20,2020-01-21,1.751446008682251
2020-01-21,2020-01-22,1.4207087755203247
2020-01-22,2020-01-23,1.4963141679763794
2020-01-23,2020-02-03,1.5610777139663696
2020-02-03,2020-02-04,1.0433893203735352
2020-02-04,2020-02-05,0.37747886776924133
2020-02-05,2020-02-06,0.6833988428115845
2020-02-06,2020-02-07,1.0226900577545166
2020-02-07,2020-02-10,1.104634404182434
2020-02-10,2020-02-11,1.2703814506530762
2020-02-11,2020-02-12,1.1116126775741577
2020-02-12,2020-02-13,1.2921909093856812
2020-02-13,2020-02-14,1.1585752964019775
2020-02-14,2020-02-17,0.9950444102287292
2020-02-17,2020-02-18,0.7726932168006897
2020-02-18,2020-02-19,0.7725768089294434
2020-02-19,2020-02-20,0.4808025658130646
2020-02-20,2020-02-21,0.6871321797370911
2020-02-21,2020-02-24,0.7493403553962708
2020-02-24,2020-02-25,0.834841787815094
2020-02-25,2020-02-26,0.8480643033981323
2020-02-26,2020-02-27,1.0571571588516235
2020-02-27,2020-02-28,1.3154430389404297
2020-02-28,2020-03-02,1.2829703092575073
2020-03-02,2020-03-03,1.5695363283157349
2020-03-03,2020-03-04,1.4289144277572632
2020-03-04,2020-03-05,1.6299552917480469
2020-03-05,2020-03-06,1.6004095077514648
2020-03-06,2020-03-09,1.5635628700256348
2020-03-09,2020-03-10,1.455574631690979
2020-03-10,2020-03-11,1.6580543518066406
2020-03-11,2020-03-12,1.3904341459274292
2020-03-12,2020-03-13,1.2919784784317017
2020-03-13,2020-03-16,1.0446404218673706
2020-03-16,2020-03-17,0.590452253818512
2020-03-17,2020-03-18,0.6109421849250793
2020-03-18,2020-03-19,0.5986418128013611
2020-03-19,2020-03-20,0.7980427145957947
2020-03-20,2020-03-23,1.1043472290039062
2020-03-23,2020-03-24,0.616794764995575
2020-03-24,2020-03-25,0.6062678694725037
2020-03-25,2020-03-26,0.6464739441871643
2020-03-26,2020-03-27,0.579062283039093
2020-03-27,2020-03-30,0.5724148154258728
2020-03-30,2020-03-31,0.8995864391326904
2020-03-31,2020-04-01,0.746577262878418
2020-04-01,2020-04-02,1.0338716506958008
2020-04-02,2020-04-03,3.598029375076294
2020-04-03,2020-04-07,2.886571168899536
2020-04-07,2020-04-08,3.870513677597046
2020-04-08,2020-04-09,2.9509527683258057
2020-04-09,2020-04-10,1.746996283531189
2020-04-10,2020-04-13,1.0665850639343262
2020-04-13,2020-04-14,3.5932223796844482
2020-04-14,2020-04-15,2.1487627029418945
2020-04-15,2020-04-16,2.1465115547180176
2020-04-16,2020-04-17,2.3093531131744385
2020-04-17,2020-04-20,1.397197961807251
2020-04-20,2020-04-21,3.6666080951690674
2020-04-21,2020-04-22,5.021207809448242
2020-04-22,2020-04-23,5.288265228271484
2020-04-23,2020-04-24,3.982769012451172
2020-04-24,2020-04-27,4.774967670440674
2020-04-27,2020-04-28,0.7516709566116333
2020-04-28,2020-04-29,2.422280788421631
2020-04-29,2020-04-30,2.854367733001709
2020-04-30,2020-05-06,1.929720401763916
2020-05-06,2020-05-07,1.1002343893051147
2020-05-07,2020-05-08,2.077908515930176
2020-05-08,2020-05-11,1.7018985748291016
2020-05-11,2020-05-12,1.044642448425293
2020-05-12,2020-05-13,1.3506145477294922
2020-05-13,2020-05-14,1.7595921754837036
2020-05-14,2020-05-15,1.8034181594848633
2020-05-15,2020-05-18,2.136981248855591
2020-05-18,2020-05-19,2.028857707977295
2020-05-19,2020-05-20,1.7773927450180054
2020-05-20,2020-05-21,1.673662781715393
2020-05-21,2020-05-22,1.5790636539459229
2020-05-22,2020-05-25,1.1890281438827515
2020-05-25,2020-05-26,1.6160573959350586
2020-05-26,2020-05-27,1.8391437530517578
2020-05-27,2020-05-28,2.0599045753479004
2020-05-28,2020-05-29,2.119774580001831
2020-05-29,2020-06-01,2.1609864234924316
2020-06-01,2020-06-02,-0.9796568155288696
2020-06-02,2020-06-03,0.9700695276260376
2020-06-03,2020-06-04,-1.5648993253707886
2020-06-04,2020-06-05,-0.46495702862739563
2020-06-05,2020-06-08,-1.6257569789886475
2020-06-08,2020-06-09,0.5257132053375244
2020-06-09,2020-06-10,1.209555745124817
2020-06-10,2020-06-11,2.2975282669067383
2020-06-11,2020-06-12,0.4912339150905609
2020-06-12,2020-06-15,1.3482204675674438
2020-06-15,2020-06-16,0.8039968609809875
2020-06-16,2020-06-17,2.273167848587036
2020-06-17,2020-06-18,0.9154649972915649
2020-06-18,2020-06-19,2.1593306064605713
2020-06-19,2020-06-22,3.465799570083618
2020-06-22,2020-06-23,1.6854888200759888
2020-06-23,2020-06-24,2.266249418258667
2020-06-24,2020-06-29,1.7821475267410278
2020-06-29,2020-06-30,2.466008424758911
2020-06-30,2020-07-01,2.6880428791046143
2020-07-01,2020-07-02,0.880415141582489
2020-07-02,2020-07-03,0.8448519706726074
2020-07-03,2020-07-06,0.930044949054718
2020-07-06,2020-07-07,0.7347902059555054
2020-07-07,2020-07-08,0.7652009725570679
2020-07-08,2020-07-09,0.5611355304718018
2020-07-09,2020-07-10,1.261016607284546
2020-07-10,2020-07-13,1.2828377485275269
2020-07-13,2020-07-14,1.3182933330535889
2020-07-14,2020-07-15,1.452265739440918
2020-07-15,2020-07-16,1.207536220550537
2020-07-16,2020-07-17,0.928043782711029
2020-07-17,2020-07-20,0.8608886003494263
2020-07-20,2020-07-21,0.8042893409729004
2020-07-21,2020-07-22,0.8705272078514099
2020-07-22,2020-07-23,0.7909072041511536
2020-07-23,2020-07-24,0.8953496813774109
2020-07-24,2020-07-27,0.7627133131027222
2020-07-27,2020-07-28,1.3078875541687012
2020-07-28,2020-07-29,1.1917974948883057
2020-07-29,2020-07-30,0.7947201728820801
2020-07-30,2020-07-31,0.7231464385986328
2020-07-31,2020-08-03,0.6366595029830933
2020-08-03,2020-08-04,0.5462993383407593
2020-08-04,2020-08-05,0.5503050088882446
2020-08-05,2020-08-06,1.6453160047531128
2020-08-06,2020-08-07,0.5500540733337402
2020-08-07,2020-08-10,1.9203375577926636
2020-08-10,2020-08-11,2.3350577354431152
2020-08-11,2020-08-12,2.315380573272705
2020-08-12,2020-08-13,1.546857237815857
2020-08-13,2020-08-14,1.449701189994812
2020-08-14,2020-08-17,1.848476529121399
2020-08-17,2020-08-18,1.3292951583862305
2020-08-18,2020-08-19,1.6046926975250244
2020-08-19,2020-08-20,0.5306147336959839
2020-08-20,2020-08-21,0.8551491498947144
2020-08-21,2020-08-24,1.1422877311706543
2020-08-24,2020-08-25,2.0818371772766113
2020-08-25,2020-08-26,1.7512624263763428
2020-08-26,2020-08-27,1.6249550580978394
2020-08-27,2020-08-28,1.3105217218399048
2020-08-28,2020-08-31,1.3306175470352173
2020-08-31,2020-09-01,1.0600285530090332
2020-09-01,2020-09-02,0.856245219707489
2020-09-02,2020-09-03,0.8174204230308533
2020-09-03,2020-09-04,0.4972075819969177
2020-09-04,2020-09-07,1.0275956392288208
2020-09-07,2020-09-08,1.157781720161438
2020-09-08,2020-09-09,1.3486026525497437
2020-09-09,2020-09-10,0.9391511082649231
2020-09-10,2020-09-11,1.6103311777114868
2020-09-11,2020-09-14,1.3036308288574219
2020-09-14,2020-09-15,1.2572482824325562
2020-09-15,2020-09-16,1.3021270036697388
2020-09-16,2020-09-17,0.9601872563362122
2020-09-17,2020-09-18,1.1342284679412842
2020-09-18,2020-09-21,0.6786622405052185
2020-09-21,2020-09-22,0.8386609554290771
2020-09-22,2020-09-23,0.5333602428436279
2020-09-23,2020-09-24,0.8173992037773132
2020-09-24,2020-09-25,0.8167170882225037
2020-09-25,2020-09-28,0.5031821131706238
2020-09-28,2020-09-29,0.7655418515205383
2020-09-29,2020-09-30,0.5275400280952454
2020-09-30,2020-10-09,0.974454939365387
2020-10-09,2020-10-12,3.026724338531494
2020-10-12,2020-10-13,4.032008647918701
2020-10-13,2020-10-14,3.76220703125
2020-10-14,2020-10-15,4.441092014312744
2020-10-15,2020-10-16,2.5104072093963623
2020-10-16,2020-10-19,2.695403575897217
2020-10-19,2020-10-20,2.7273905277252197
2020-10-20,2020-10-21,3.069819688796997
2020-10-21,2020-10-22,3.043727159500122
2020-10-22,2020-10-23,3.8744256496429443
2020-10-23,2020-10-26,4.819896697998047
2020-10-26,2020-10-27,5.345664978027344
2020-10-27,2020-10-28,4.230805397033691
2020-10-28,2020-10-29,3.777460813522339
2020-10-29,2020-10-30,3.33335542678833
2020-10-30,2020-11-02,3.3451178073883057
2020-11-02,2020-11-03,2.118807077407837
2020-11-03,2020-11-04,2.492206573486328
2020-11-04,2020-11-05,1.7392140626907349
2020-11-05,2020-11-06,1.7126803398132324
2020-11-06,2020-11-09,1.1404883861541748
2020-11-09,2020-11-10,-0.22749710083007812
2020-11-10,2020-11-11,0.24648714065551758
2020-11-11,2020-11-12,0.9599776268005371
2020-11-12,2020-11-13,1.003248929977417
2020-11-13,2020-11-16,0.6158146858215332
2020-11-16,2020-11-17,0.7685415744781494
2020-11-17,2020-11-18,0.9886441230773926
2020-11-18,2020-11-19,1.1388475894927979
2020-11-19,2020-11-20,0.8221646547317505
2020-11-20,2020-11-23,1.2396149635314941
2020-11-23,2020-11-24,1.0527926683425903
2020-11-24,2020-11-25,1.6293840408325195
2020-11-25,2020-11-26,1.768020749092102
2020-11-26,2020-11-27,1.5579992532730103
2020-11-27,2020-11-30,1.6037352085113525
2020-11-30,2020-12-01,0.9439772367477417
2020-12-01,2020-12-02,0.6980323195457458
2020-12-02,2020-12-03,0.6885916590690613
2020-12-03,2020-12-04,0.8798591494560242
2020-12-04,2020-12-07,0.7971366047859192
2020-12-07,2020-12-08,1.1187360286712646
2020-12-08,2020-12-09,1.201400876045227
2020-12-09,2020-12-10,0.8150264620780945
2020-12-10,2020-12-11,0.38159245252609253
2020-12-11,2020-12-14,0.4751855731010437
