signal_date,available_date,SVM
2020-01-02,2020-01-03,0.6815397143363953
2020-01-03,2020-01-06,0.3870749771595001
2020-01-06,2020-01-07,0.0709318220615387
2020-01-07,2020-01-08,1.3166379928588867
2020-01-08,2020-01-09,0.42374125123023987
2020-01-09,2020-01-10,0.9614994525909424
2020-01-10,2020-01-13,0.44741788506507874
2020-01-13,2020-01-14,1.1849355697631836
2020-01-14,2020-01-15,0.5581044554710388
2020-01-15,2020-01-16,0.10498416423797607
2020-01-16,2020-01-17,-0.04305919632315636
2020-01-17,2020-01-20,-0.12211605906486511
2020-01-20,2020-01-21,0.07813236117362976
2020-01-21,2020-01-22,-0.705813467502594
2020-01-22,2020-01-23,-0.10109534859657288
2020-01-23,2020-02-03,-0.9996616244316101
2020-02-03,2020-02-04,-0.17308571934700012
2020-02-04,2020-02-05,0.06373712420463562
2020-02-05,2020-02-06,0.45374181866645813
2020-02-06,2020-02-07,0.6235443353652954
2020-02-07,2020-02-10,0.1186380684375763
2020-02-10,2020-02-11,0.1260642111301422
2020-02-11,2020-02-12,-0.3137354552745819
2020-02-12,2020-02-13,-0.08913448452949524
2020-02-13,2020-02-14,0.29289737343788147
2020-02-14,2020-02-17,0.3988178074359894
2020-02-17,2020-02-18,-0.16516146063804626
2020-02-18,2020-02-19,0.04781773313879967
2020-02-19,2020-02-20,-0.05660763755440712
2020-02-20,2020-02-21,0.6409452557563782
2020-02-21,2020-02-24,0.678707480430603
2020-02-24,2020-02-25,0.7667140364646912
2020-02-25,2020-02-26,0.8722499012947083
2020-02-26,2020-02-27,0.6976832747459412
2020-02-27,2020-02-28,0.8323504328727722
2020-02-28,2020-03-02,0.8251169323921204
2020-03-02,2020-03-03,1.6679933071136475
2020-03-03,2020-03-04,-0.22114267945289612
2020-03-04,2020-03-05,-0.10528638958930969
2020-03-05,2020-03-06,-0.21955713629722595
2020-03-06,2020-03-09,0.16297730803489685
2020-03-09,2020-03-10,-0.02757302299141884
2020-03-10,2020-03-11,0.13991764187812805
2020-03-11,2020-03-12,-0.3206731975078583
2020-03-12,2020-03-13,-0.525663435459137
2020-03-13,2020-03-16,-0.15419891476631165
2020-03-16,2020-03-17,-0.7601574063301086
2020-03-17,2020-03-18,-0.44910481572151184
2020-03-18,2020-03-19,-0.7283012270927429
2020-03-19,2020-03-20,-0.46389928460121155
2020-03-20,2020-03-23,-0.5145460963249207
2020-03-23,2020-03-24,-0.8254142999649048
2020-03-24,2020-03-25,-0.46584489941596985
2020-03-25,2020-03-26,-0.6318250894546509
2020-03-26,2020-03-27,-0.4651925265789032
2020-03-27,2020-03-30,-0.9988827109336853
2020-03-30,2020-03-31,-1.0391210317611694
2020-03-31,2020-04-01,-0.8228756189346313
2020-04-01,2020-04-02,-1.287891149520874
2020-04-02,2020-04-03,0.7413923740386963
2020-04-03,2020-04-07,-0.7640017867088318
2020-04-07,2020-04-08,2.0887186527252197
2020-04-08,2020-04-09,3.581289529800415
2020-04-09,2020-04-10,3.1210880279541016
2020-04-10,2020-04-13,0.9612647294998169
2020-04-13,2020-04-14,3.1285805702209473
2020-04-14,2020-04-15,3.2965927124023438
2020-04-15,2020-04-16,-0.42996442317962646
2020-04-16,2020-04-17,2.7499778270721436
2020-04-17,2020-04-20,0.43418121337890625
2020-04-20,2020-04-21,3.1323916912078857
2020-04-21,2020-04-22,-0.3595883846282959
