signal_date,available_date,SVM
2020-01-02,2020-01-03,0.7074169516563416
2020-01-03,2020-01-06,0.8645459413528442
2020-01-06,2020-01-07,1.6374398469924927
2020-01-07,2020-01-08,1.1381683349609375
2020-01-08,2020-01-09,0.6281301379203796
2020-01-09,2020-01-10,0.4344768226146698
2020-01-10,2020-01-13,0.9341363310813904
2020-01-13,2020-01-14,1.0445996522903442
2020-01-14,2020-01-15,1.061371922492981
2020-01-15,2020-01-16,0.9741833806037903
2020-01-16,2020-01-17,0.04335317388176918
2020-01-17,2020-01-20,0.3412858545780182
2020-01-20,2020-01-21,0.9520550966262817
2020-01-21,2020-01-22,0.5817453265190125
2020-01-22,2020-01-23,1.0133211612701416
2020-01-23,2020-02-03,-0.1121378242969513
2020-02-03,2020-02-04,-0.9259070158004761
2020-02-04,2020-02-05,-0.8298801183700562
2020-02-05,2020-02-06,-0.9711954593658447
2020-02-06,2020-02-07,-0.6435608863830566
2020-02-07,2020-02-10,-1.0499743223190308
2020-02-10,2020-02-11,-0.41283977031707764
2020-02-11,2020-02-12,-0.5915936231613159
2020-02-12,2020-02-13,-0.2696274220943451
2020-02-13,2020-02-14,-0.5447583794593811
2020-02-14,2020-02-17,-0.2893753945827484
2020-02-17,2020-02-18,0.003946926444768906
2020-02-18,2020-02-19,-0.020359132438898087
2020-02-19,2020-02-20,-0.3581249415874481
2020-02-20,2020-02-21,0.31246379017829895
2020-02-21,2020-02-24,0.001342620700597763
2020-02-24,2020-02-25,0.17302736639976501
2020-02-25,2020-02-26,-0.41664883494377136
2020-02-26,2020-02-27,-0.637617826461792
2020-02-27,2020-02-28,-0.7180690169334412
2020-02-28,2020-03-02,-1.0247997045516968
2020-03-02,2020-03-03,-0.5598726868629456
2020-03-03,2020-03-04,-0.48998573422431946
2020-03-04,2020-03-05,0.08437976241111755
2020-03-05,2020-03-06,0.552969753742218
2020-03-06,2020-03-09,0.49147436022758484
2020-03-11,2020-03-12,0.6068806052207947
2020-03-12,2020-03-13,-1.1631720066070557
2020-03-13,2020-03-16,-0.8329034447669983
2020-03-16,2020-03-17,-1.0682260990142822
2020-03-17,2020-03-18,-0.2341746985912323
2020-03-18,2020-03-19,-0.4914151728153229
2020-03-19,2020-03-20,-0.5681107640266418
2020-03-20,2020-03-23,-1.473132610321045
2020-03-23,2020-03-24,-1.8793355226516724
2020-03-24,2020-03-25,-1.8009772300720215
2020-03-25,2020-03-26,-1.423102617263794
2020-03-26,2020-03-27,-1.3205897808074951
2020-03-27,2020-03-30,-0.6271799206733704
2020-03-30,2020-03-31,-0.8887952566146851
2020-03-31,2020-04-01,-1.005403757095337
2020-04-01,2020-04-02,-1.7098925113677979
2020-04-02,2020-04-03,0.5941789150238037
2020-04-03,2020-04-07,0.1778268665075302
2020-04-07,2020-04-08,0.4622223377227783
2020-04-08,2020-04-09,2.977203130722046
2020-04-09,2020-04-10,4.547207832336426
2020-04-10,2020-04-13,2.68579363822937
2020-04-13,2020-04-14,1.6069700717926025
2020-04-14,2020-04-15,-0.0012388378381729126
2020-04-15,2020-04-16,-0.17777825891971588
2020-04-16,2020-04-17,-1.7303266525268555
