date,IC,TimingIC,top_5%_return,bottom_5%_return,top_10%_return,bottom_10%_return,top_15%_return,bottom_15%_return,top_20%_return,bottom_20%_return,top_25%_return,bottom_25%_return,top_30%_return,bottom_30%_return,top_20%_selection_rank_efficiency,top_20%_return_capture_rank_efficiency
2020-01-17,-0.026518345071101432,-0.06821168318800543,-0.13677146552201627,-0.07199725590112047,-0.1320577866444729,-0.0786655940996087,-0.11902128316584064,-0.10606191170722264,-0.1252793083340685,-0.10882884561202133,-0.1255356012192731,-0.10357153577515418,-0.12406170025007801,-0.10711485701369061,0.2147108843537415,0.16911690834198453
2020-01-20,-0.08583535206214686,-0.24258910379514662,-0.1114319201856304,0.01123137616027028,-0.10686662921946047,-0.020023106702838536,-0.10630153487788721,-0.05491361163751621,-0.1099155803054048,-0.058111286409839924,-0.11218802872152385,-0.054820065809254005,-0.10790400851149502,-0.06557732099491588,0.1921540276245196,0.16027675510981337
2020-01-21,-0.22961419944149722,-0.32911900787162746,-0.08624321690270423,0.031782094392108586,-0.0912591478336472,0.03500253958461715,-0.08840566055453027,0.011348889943121386,-0.09349218700497498,-0.00553048076568373,-0.09580556993414163,-0.0015116692232976306,-0.09329055517472735,-0.013696859306789525,0.19157088122605365,0.1465467208357516
2020-01-22,-0.2950133994035296,-0.30738652897207125,-0.04342171958153653,0.022203942047298707,-0.052338798192411905,0.041771599056452315,-0.04880382047222764,0.042743332580624786,-0.05508670729090967,0.03399527775047183,-0.056980536610577275,0.030766350488815788,-0.0558592117435983,0.017948118465165676,0.17667844522968199,0.1518842671960059
2020-01-23,-0.2103740847439587,0.0033962392257763864,0.07323609197141653,0.0964863412185196,0.071843679465986,0.11901864016187487,0.07129645343337666,0.11237620050948621,0.06608207949153425,0.11159213196656326,0.06296895162955837,0.1144275136877256,0.06094268392328627,0.1123358317182959,0.18502912834792803,0.15463759683988118
2020-02-03,-0.0906936233307912,0.20338835150947496,0.06242400446149,0.04842743296953059,0.0576930909824485,0.050592519596581814,0.06100238155170061,0.05614560978311521,0.06130218706066084,0.06518634851768523,0.06183396005881182,0.07103261160030139,0.06302342929758799,0.07145070815646767,0.17541422070929868,0.17680834675442897
2020-02-04,-0.07619260910992397,0.3214296511477904,0.0519346857170659,0.05110077347151007,0.047006483581981534,0.0325841521946933,0.04621767488277924,0.04188509299994512,0.050042270363473695,0.0461369454047654,0.05070556935873529,0.05819286293043909,0.05416194460685623,0.06221789445140715,0.17600724940750034,0.16632632896383637
2020-02-05,0.09960896742791264,0.27511498166061144,0.01329348785418898,-0.015456989446137336,0.015452043660025765,-0.043938077531768344,0.016277633601072827,-0.034110075231419214,0.021391707336558926,-0.013918562397105514,0.023271438856757237,-0.0033863572411601222,0.02459876139202506,0.0015064875367995967,0.18940104264336347,0.1770935615093281
2020-02-06,0.21598179565510991,0.30752581974117116,0.013509377794504998,-0.030985529398884264,0.015551291264254278,-0.02840313176418205,0.014607086563972518,-0.03104365920506193,0.019657822302542722,-0.027048945050664564,0.021467052129839664,-0.013020531640562147,0.02096131825699784,-0.01123861857384106,0.20945665698880134,0.19014270115591703
2020-02-07,0.0925590255828631,0.3031530532488151,0.031736327154498443,-0.0015414813379061832,0.026491980154921536,0.0156316226566154,0.025291091966500534,0.015184827905191,0.03067404153917537,0.027107783202231287,0.03314240941206049,0.02523627383383227,0.033557721610010006,0.02445150497943035,0.1916945034922563,0.1806280849846198
2020-02-10,-0.19607362381368845,0.08916114303238233,0.03441177056559615,0.03719758798299659,0.025507760794866368,0.07729907136456753,0.024665574784292345,0.06679961914377662,0.02706465092668895,0.0695803680275313,0.030147145400624853,0.06693611303457295,0.03305492145518507,0.06458438316637095,0.16236897948684972,0.1592356687898089
2020-02-11,0.08945980385068829,0.2279129423659234,0.01563248821912265,-0.013497625843836705,0.01401503790978149,0.019527383011440417,0.016065810643079895,0.01866375151106905,0.019957595141442706,0.019158828663196875,0.022473407264651548,0.025080403045711932,0.02559038491519466,0.023956124175657866,0.19240294128852822,0.17960025606373142
2020-02-12,0.08970761320920093,0.2965028677521635,0.05441504673877603,0.025518417218072874,0.04544677834472585,0.050632336941943745,0.04578005670263664,0.05303775004185496,0.04867377582810968,0.04754342317077354,0.049024944701408245,0.05418538551008857,0.05393823671751754,0.053707683261797985,0.18997103411955008,0.17939609236234458
2020-02-13,0.029216439948040115,0.2476882441204357,0.05258536002986429,0.03065818764445516,0.046281148869209456,0.06410931264452298,0.04779612760158803,0.06411679483843115,0.052706510644891784,0.06951355105502124,0.05422715467187164,0.07072087595208025,0.060736023516343315,0.06719678425734156,0.17941521298895086,0.17868516028589626
2020-02-14,-0.12789264412445261,0.044197000335931776,0.012326306962367624,0.04764996194796134,0.009812543921788328,0.061911134773338074,0.015905857792143506,0.06848767205950711,0.019582055873665752,0.06200878489465076,0.024074801863069605,0.05977710080198115,0.02890035524368616,0.06029245096212487,0.17529244333368044,0.16158965826187124
2020-02-17,-0.1836564767295491,-0.20682361013452016,-0.004337179936603799,0.05044870513477284,-0.005025149571123824,0.04261766046605512,-0.00029536160090976114,0.04539209159556571,0.0032391604173784873,0.044592787850829776,0.00915095909786065,0.049140074227470534,0.013049192353482099,0.05363607561012105,0.16554663169972136,0.16379617917031558
2020-02-18,-0.12633502295119703,-0.06083170144933211,0.00678602070722973,0.028883230690595552,0.00672752939481279,0.035987059902333834,0.006813576422626674,0.037083989029288424,0.004908884899333436,0.030585554334981467,0.008239188888740109,0.03055399960475906,0.009700786584560262,0.034311447261674816,0.1776167698368036,0.16185897435897437
2020-02-19,-0.07072733564426,-0.12060734006489364,-0.004755096646668049,0.024008598494022104,-0.0074593664298896354,0.0135222164692327,-0.004679523391788557,0.014147075346713642,-0.004522999612553861,0.01339929606897126,-0.00401293257795655,0.014482460617383622,-0.0016302544136346205,0.015337359008825506,0.1864707185584521,0.16917922948073702
2020-02-20,0.12543616794934861,-0.15564267321322942,-0.04968657028628602,-0.018613145838129494,-0.046981181714473005,-0.06101973418573523,-0.04490620087453827,-0.06912609389193423,-0.04490481507679032,-0.05862088733860382,-0.048405959061053536,-0.06170786467987731,-0.04861893098460874,-0.05966710864596374,0.24039605845670492,0.18095818253484788
2020-02-21,0.32481104850939163,0.16613308204147076,-0.008021619201424711,-0.02515587929605358,-0.0022809975367982125,-0.051610696606246904,-0.0007742938589890851,-0.055730987445208865,7.631641127081034e-05,-0.049025146357431784,-0.0007035000598466148,-0.050130371957620753,-0.00271943830696034,-0.04872466125807788,0.2808832526836865,0.2245741984257571
2020-02-24,0.4878403154586315,0.37431220033198376,0.02144846964225127,-0.06708843494790494,0.020588169139655922,-0.06464082091409296,0.020447109448433663,-0.06782716215164238,0.021881262655373525,-0.057997059346760776,0.01941773419941255,-0.05581916424143228,0.01776006591495487,-0.05159586270784172,0.31990371215000635,0.25587758411025535
2020-02-25,0.3161191640729634,0.31301437827938405,0.022557576634563307,-0.028014267468847175,0.027705034288745153,-0.017542216979495852,0.02668201375767552,-0.01995615971268622,0.029369882582589817,-0.015593998441519697,0.026056648556724092,-0.014091059105310989,0.023682801760505936,-0.011998778500186616,0.2856981217470016,0.22350077450763442
2020-02-26,0.22142845786475168,0.30079154080966525,0.03645589389901231,0.04241447588161633,0.04026390159995106,0.024084316837508116,0.037860352854281916,0.015558608654106116,0.035616984491923104,0.00829391200830198,0.036013279213595054,0.008221370710195604,0.03541152222888695,0.01148314159560456,0.268160577740017,0.19454503428615455
2020-02-27,0.15057649496108422,0.21651859047353053,0.07551681613251757,0.0680771237933759,0.06930923255214737,0.05667845412635291,0.0668218142699717,0.04899233561728533,0.06804851544725452,0.045610579619702954,0.06984692068599015,0.05459445562113526,0.06970116107572548,0.06174255926554283,0.21153604490428518,0.19748162052244642
2020-02-28,0.16685562166516385,0.12926341013382017,0.0007338252792735211,-0.03879962904780282,-0.0032531978207282065,-0.01998645183249642,-0.0013687555622392648,-0.027138435472686014,0.0039128882428221545,-0.024731939208761947,0.001382161009031921,-0.019379708977032513,0.0010664989788544592,-0.01488657205707455,0.26739383670443717,0.19655924023042193
2020-03-02,0.21395200921331128,0.19747638679478324,0.008264623412232447,-0.043142807920171444,0.013553206677662617,-0.01688067909264627,0.008180704651198986,-0.021156910952377952,0.010254824221604095,-0.01360322816789369,0.01228570135492792,-0.006256772858310339,0.004455891360685918,-0.0033885598524297576,0.24570622293582445,0.2048266071790712
2020-03-03,0.1456576871855147,0.025000177351886314,-0.011543110878285967,-0.04200434606523148,-0.012164378069910267,-0.021938152336101455,-0.016145614773059702,-0.021015091245037885,-0.007019229295381888,-0.024775889661049377,-0.004212163924372989,-0.021682412782531236,-0.00729151560362664,-0.018102321580088513,0.21887054132535863,0.20134763366691918
2020-03-04,0.07641487794963878,-0.05368705496420728,-0.052350282395391474,-0.07345350864740903,-0.053862718782525965,-0.05320564502256376,-0.05334970881209499,-0.04745550720748935,-0.04812133149125754,-0.05086551718278745,-0.04698233204453249,-0.044194877259104315,-0.0494074847181619,-0.04315140500839488,0.21614449580551276,0.18588044758539457
2020-03-05,0.05924806041545585,-0.13387168612657993,-0.046788582034614945,-0.09029607293056749,-0.0514461874591111,-0.05595437578700117,-0.054401460048896656,-0.055393883129436126,-0.04983079825849672,-0.05283820638198085,-0.05197044114498056,-0.05024391251609056,-0.05333386963653018,-0.048689966682807444,0.20557704050478323,0.18388377089174526
2020-03-06,0.13840637950288434,-0.10159698496084103,-0.05020000982981994,-0.05313273793055972,-0.04996242641255092,-0.0749549512351534,-0.05225567151907872,-0.0729195527367155,-0.05087712758878842,-0.06810409920358576,-0.04998649118798246,-0.06592748773829661,-0.05217128729996039,-0.06383499279966143,0.22653866858065674,0.18359630626045226
2020-03-09,0.1234809961219373,-0.19112830097321695,-0.06510539937428692,-0.08271669746650648,-0.06796869798956232,-0.06929979232028632,-0.0659698025865576,-0.0681081658125926,-0.06574405818735976,-0.07354850404312473,-0.07040273688214926,-0.07304426877935322,-0.07305273575669388,-0.07595458990422524,0.23794939452480798,0.18565493915664866
2020-03-10,0.10094078876661268,-0.14887994941143795,-0.07832741493792465,-0.08444400286626806,-0.07600296362326069,-0.09208083597611885,-0.07716114210755277,-0.08030110433491429,-0.08025305278370018,-0.08624141525831011,-0.0794729303650067,-0.08536539237623787,-0.08013556833761525,-0.08664300502554854,0.22585983272954963,0.19254232118346806
2020-03-11,0.10954004276255919,-0.12488624134805931,-0.05410662745772988,-0.06132339000561995,-0.06067517460443018,-0.08004281655609446,-0.05902132462460429,-0.07432408797292785,-0.06027158601219918,-0.07369541541538192,-0.06246965216747626,-0.06995131520273452,-0.05910972470196588,-0.0717037259776887,0.22071678321678323,0.2016934259924914
2020-03-12,0.18044316453830217,-0.012625759269699862,-0.02894418066772805,-0.05306688723027616,-0.031243692780639723,-0.06291776428475927,-0.0323888731676483,-0.06099208191942765,-0.03227459112564729,-0.056928712359214366,-0.031997782724399446,-0.056837356970950464,-0.033098672486362966,-0.05606635201359385,0.23372055352432083,0.206670759156947
2020-03-13,0.09291214399144519,-0.04508681413032682,-0.024917983561138782,-0.08846948738782,-0.033149772777802136,-0.0666466642160086,-0.03609219902671871,-0.06151140752526343,-0.037006565958095185,-0.05565898768403121,-0.035480481559808756,-0.04969351031452951,-0.03413977028908364,-0.04327469838009993,0.22134560596099057,0.1893158388003749
2020-03-16,0.0747020597258892,0.017460832843489683,-0.002310746959268455,-0.023200984915372994,-0.01249140641110051,-0.0348113576038367,-0.01401538123485212,-0.03846278196302432,-0.014532062330433228,-0.03494485272106655,-0.014047359747448366,-0.030509642182318424,-0.015698128928459502,-0.028749942129578685,0.21470175587772627,0.2024372644913012
2020-03-17,0.1147037238328332,0.2274656068523926,0.026167753898369683,0.005999521530395691,0.02720001380761164,-0.0012360924665873907,0.027634612427967813,-0.0015394088066280945,0.02548774226261267,0.007101958432532224,0.028791282632511416,0.007622387725310134,0.025667174131735984,0.009907698728957307,0.22118079887876665,0.19351624770079706
2020-03-18,0.16988757875077667,0.15042422304120967,0.013751670812394909,-0.018706131019072796,0.017504682191758145,-0.0206632278290544,0.020709631438430902,-0.01576923670974832,0.01856272710886114,-0.005500762824455464,0.021144371381537283,-0.007634764296752702,0.014415877816092448,-0.0036836665103184953,0.2488052421540129,0.21994773519163763
2020-03-19,0.226839881321117,0.1544746316929396,0.005448831666209202,-0.03104823205210126,0.00996196811894568,-0.041469577349126686,0.008901470395031596,-0.034114265599231475,0.006566151361499962,-0.023421079074407027,0.006247177088178756,-0.020613805675061908,-0.00026770691889565156,-0.018712544956365925,0.27948419945763464,0.22002439874520738
2020-03-20,0.16494375367879666,0.19609017241304347,0.02019255790788115,0.007715011174127548,0.02506158591279741,-0.022152879355870528,0.025204768802938433,-0.015584533399119579,0.023222385154154656,-0.011536789148107582,0.02029534869335533,-0.006854011850404179,0.019225240111040865,-0.000825658965450029,0.24881750098541586,0.21285563751317177
2020-03-23,0.05343266552661794,0.02449766320626968,0.005058832913238502,0.014047079593257803,0.005094142989006527,-0.006688975882010344,0.0044390318517730535,-0.004607691432276897,0.0014626361044765667,-0.0037117790715564124,0.0013210293326275514,-0.0010437848114757714,-0.007229940626904135,-0.0006460691124414557,0.24623336096347945,0.17380829461366373
2020-03-24,0.035386166005598685,-0.1760301920078315,-0.024094610512886593,-0.05372087771972416,-0.028725524127425003,-0.047537215620154775,-0.026407151598443306,-0.043603942085041356,-0.02541882865927647,-0.03475830272375184,-0.024607252879651882,-0.02931135635460903,-0.0337529756350895,-0.028154500303029656,0.24270678137165377,0.17549956559513466
2020-03-25,0.1760774829728502,0.18223453327575972,0.00608426088940281,-0.014617990822946382,0.0006979597588499775,-0.018247521105857353,0.0018320344737492932,-0.01675094255807306,0.002489144073438667,-0.014387615056342631,0.00238464806763161,-0.012116754751008712,0.0008294097678437858,-0.00980007271231643,0.23280472063433524,0.19938408085912823
2020-03-26,0.11117131777915586,-0.003811809743913656,-0.003145375102350152,-0.0056752502368635225,-0.010311399765308009,-0.008236137417447428,-0.007816929007187601,-0.01854417960197322,-0.006801911396633037,-0.01840817450900659,-0.00496562028816524,-0.01586614269146566,-0.003344414901849412,-0.011017646227966438,0.21474740602143222,0.1937538367096378
2020-03-27,0.007937332405744174,0.2072156682541813,0.03468375473052886,0.03574007379349606,0.029315209772711,0.036207959249879004,0.031412143777777374,0.035710347296180334,0.033230767560705365,0.0337602052184336,0.03685872570204805,0.034112685060082776,0.04684534772786424,0.03575551236408473,0.1847515914245994,0.18813098386916516
2020-03-30,0.07435155653987492,0.17136003962545152,0.029354252164280857,0.03974836409029883,0.028321646696168757,0.033952555723773044,0.030005684546744956,0.040358535131088245,0.031940070040796666,0.035160702083858505,0.03519071221929492,0.03095627981651462,0.044826375201294046,0.029762439156048544,0.18241583586186969,0.20827318843568277
2020-03-31,-0.0854200133021892,0.17953741157382966,0.030469480343984542,0.04751552219657753,0.02954437192359848,0.047060470911874486,0.0357077721646644,0.05595329576120967,0.03838618355821697,0.05615114089760105,0.04129756683874768,0.05208417307136834,0.051116667751473104,0.053740630500639194,0.1627247534961655,0.18192297993443568
2020-04-01,0.0738784004695907,0.10025982062851412,0.0022501910398676907,0.0026826148766785395,0.006487575382903128,0.007584820651411963,0.007133896660739671,0.0176251002700503,0.007853740062398713,0.016472094908099574,0.009091868385774108,0.014896839133639308,0.012346676362495765,0.014359798801391826,0.19802368441690849,0.18235655219730618
2020-04-02,0.09763463362272737,0.14683468598190225,0.0014914008819084312,-0.004056256266501825,0.005998670303076377,0.00363228110496979,0.007202579575714143,0.009630017303243235,0.008854925296833856,0.018952705097140483,0.010058212157450109,0.010703173662236996,0.01160484623897086,0.007746750808430507,0.19719629817642234,0.18540274616344812
2020-04-03,0.10781520439328975,0.03529334243407933,-0.004810986087456337,-0.027368962188535968,0.0004137328331648349,-0.0065716828280680175,0.000749403620342474,-0.003561807965709467,0.005785003899091705,0.0004224347740557821,0.005143939269016346,-0.00019145785670745142,0.005289926366736764,-0.00018749420559052376,0.21151832460732983,0.17902087986103726
2020-04-07,0.07963874009338914,-0.04825369220752338,-0.012454130288366784,0.014766380756925516,-0.0050627017294763,0.020767268767041002,-0.0034142993572295623,0.010332964902460202,-0.003246989375504169,0.0008351633551714066,-0.0012665682473147867,2.7357875052702594e-06,-0.001855534158317477,-0.0006613338136249084,0.22054327888898595,0.175389851700066
2020-04-08,0.10151777776529346,0.03968660822955886,0.0044112462521194605,0.05214833925359644,0.0013426584842308343,0.03188015965979022,0.0010827276039083067,0.01574116192994147,-0.0007889902476016175,0.006290577738914966,0.0008977423127642483,0.001372178320856886,0.0015596413250551064,-0.000558839801686298,0.245276604011851,0.18350290697674418
2020-04-09,0.09873886742912043,0.15010824614659257,0.01955757681044,0.0474603695110416,0.01414432179360797,0.020376553693853924,0.013295197487653789,0.020916846844602145,0.015420909544524585,0.0141933815616833,0.013868906195698626,0.012311266266958066,0.013676525376859861,0.012107568506380253,0.2140102555409586,0.19117925421162218
2020-04-10,-0.00547215886045251,0.16723903607536658,0.03437552817900792,0.026963222953820584,0.026560894351155252,0.04087325369362437,0.02763928882616523,0.04185477735188603,0.029036562534496026,0.035174017596691316,0.027750188837505647,0.031746405204257734,0.026246292608277173,0.029956693580061634,0.19809359432000942,0.18525991415679224
2020-04-13,0.05848045654873629,0.006701580378660513,0.005780366717564811,0.018535499591119654,0.002943892033429616,0.018118223285508266,0.004508092485676043,0.013194743106834054,0.0055607042142825185,0.011750527718430024,0.003953965664357725,0.007044486579309959,0.003049515611702709,0.004952654349819243,0.21098809275120117,0.1845220695703011
2020-04-14,-0.106035155758812,-0.06918338852525856,0.008352629712568853,0.05898293339146983,0.0054243079035787,0.03909275987020874,0.0048869425800087156,0.04060084010852383,0.006891958498753771,0.030365895387613515,0.007460946980410084,0.027512708426650486,0.007569037384496878,0.025511929320333727,0.1804151334357472,0.1696566552442384
2020-04-15,0.04015395224266018,0.003444950153915925,0.0006508290396084426,0.013611846170434023,0.0003007497870876907,0.002658329425242345,0.0021914545247747417,0.006058830604985811,0.007264223244634743,0.004263919345917836,0.00434925034323054,0.0056740263927197755,0.004786333393224412,0.006451337742135961,0.19649040893350453,0.17517691133620092
2020-04-16,0.042479859139681504,-0.0653272976823966,-0.015582321131626742,-0.01338424612957477,-0.013312394602304479,-0.017887882869114927,-0.011060758602357106,-0.015756475735979658,-0.007767282634793208,-0.014354519666774835,-0.008601715561850699,-0.010758524564104824,-0.009590871051081579,-0.010010686342966894,0.1982102205824633,0.176296037702915
2020-04-17,0.1075398930171536,-0.022747773665967874,-0.025032961949106057,-0.0462440848854123,-0.01693379869794699,-0.04049180612099577,-0.016173559875315744,-0.03546962433361497,-0.00925181902113331,-0.03175425124632621,-0.012671421326860666,-0.028028834430733382,-0.013830879448623335,-0.026221888083979038,0.2115006072789714,0.1847380743342113
2020-04-20,0.10405412875478005,-0.06709673827488115,-0.023138949859215205,-0.04123824778320828,-0.01809076120141658,-0.04616883461479373,-0.017686393938527653,-0.037113788533379904,-0.015618633104360428,-0.04165496966088518,-0.017497856370716637,-0.030835626128870763,-0.01760434130980523,-0.02600260088428887,0.2184445021195605,0.1958806873278771
2020-04-21,0.19746229803700616,0.03903946340974744,-0.018272069519623547,-0.047701572063578244,-0.015303146673338241,-0.06008131523026725,-0.01719371083266814,-0.05688463860663075,-0.014163433325076148,-0.05932516409805522,-0.0187372782068683,-0.052486342927077906,-0.019051899073123477,-0.042557745644989736,0.23079074972025362,0.2132425795890234
2020-04-22,0.16873881216883552,0.08401242034188172,0.008205306811915131,-0.05316425462593665,0.013690178828363295,-0.03766830670867629,0.013173096384176889,-0.03787754333921549,0.008593779822210103,-0.03214322577732477,0.002976523167313923,-0.025753080526976446,0.0019180777059266223,-0.022098434734701414,0.21730541288028446,0.21902654867256638
2020-04-23,0.07219681741733613,0.1155719671797381,0.02127746454369809,0.0005628574275239595,0.02746674896681485,0.004725029308606871,0.025127151154605825,0.01034047163155101,0.027585644201047213,0.007283336655469369,0.02639572130684915,0.006547868241422078,0.026623506161055698,0.005409280563275937,0.20296867311792685,0.1924123454870559
2020-04-24,-0.009110811270052225,0.06813335774539983,0.024552562662069743,0.02683332094209776,0.022656670774001676,0.02683738804247725,0.020467891495310923,0.026014406151451997,0.022192736538754105,0.016690885611226145,0.02182008774007514,0.019910996210043136,0.02201883218071549,0.019132659955681173,0.18932874354561102,0.17465245924775952
2020-04-27,0.010671328196678508,0.14140586138924613,0.0469184481033088,0.029152676215077666,0.04525218883276063,0.036090180676053026,0.04635200639553104,0.041992514895732566,0.04816153212821195,0.041042668211039725,0.0498590062854156,0.04261793868599592,0.05165598257993411,0.04166024164944381,0.18910452322738386,0.1839738348323794
2020-04-28,-0.06534467639294904,0.08814306413504025,0.034002205572600336,0.05861767821132115,0.03520449538831681,0.05025845395363781,0.04456252288326631,0.054986271774607465,0.04622815727446092,0.052419439227621975,0.046561054365417014,0.04946057502025308,0.04624072233147983,0.05059350308891291,0.18142501099545522,0.17762945419313167
2020-04-29,-0.17997933898498827,-0.10354092575089655,0.00938274008360863,0.0322491814853468,0.007770214117612651,0.03048178714493981,0.014473378467324579,0.033977464338872485,0.014597413223822655,0.034329686296134844,0.015213860368152513,0.03182388831948662,0.01605880011412441,0.03159221603687738,0.17227578046149028,0.1676545300592718
2020-04-30,-0.10831386457038665,-0.10172284520339943,0.006713721568819615,0.018290363188660553,0.0020320209409322686,0.022899988001071642,0.00614682038601289,0.02406043399635951,0.008816889220376434,0.018394096792698888,0.012933544548372639,0.017489212987365273,0.011006838812788546,0.016589588682992384,0.1872871736662883,0.18030816304229047
2020-05-06,-0.06033572176435538,-0.08989898656262427,0.021556358014645408,0.015108561014548218,0.014240687824046113,0.016399372241752704,0.009416970661839297,0.012553763834261196,0.008237766589103022,0.008959235501098173,0.004743013566315101,0.008856942961618746,0.0020252624667206937,0.008691399555974635,0.19278703847951395,0.1845844054144759
2020-05-07,-0.10293397250219602,-0.16701180909106375,-0.002555325530715957,0.00747737964279894,0.0004332492660871612,0.011351389275823047,-0.0059244054564844715,0.013809401130162779,-0.007674836031049963,0.007055031574399492,-0.008696812638536824,0.0057494722377051674,-0.01073859367719665,0.004513024813132396,0.18990984078265874,0.16304884877631015
2020-05-08,0.09136972475359582,-0.026776142507166006,0.0027099996271991423,-0.011232238832488974,0.0052186562769015125,0.001106626603874501,-0.0005442904869449642,-0.010469954342407837,-0.004601751484003389,-0.01516659286456436,-0.0049946618543447365,-0.014249382725008818,-0.007595991427758314,-0.008502150824432434,0.21686746987951808,0.17857142857142858
2020-05-11,0.06967581339115504,0.035928338041417034,0.009572565095942114,-0.0029625912541244447,0.010491624599641638,-0.0029917978193013473,0.006635978774353376,-0.00499775816439056,0.0021082415442728246,-0.000648964554489484,0.0032598549724495674,-0.0023977882454237595,0.002041420325108784,-0.00011053719499162281,0.20606968902210565,0.1865671641791045
2020-05-12,0.04096080752943438,-0.04019004672304429,-0.002493670652914752,-0.003673488132995373,-0.004196813943348959,-0.006004594588615364,-0.003777282505063235,-0.009968519064850339,-0.007270373567903986,-0.010726182792416947,-0.006899869305803664,-0.009825096782722647,-0.006947111822264548,-0.00938637141533683,0.20674100989850897,0.19308031360923664
2020-05-13,0.16271740795012468,0.11928663181429638,0.0015512346198658955,-0.03357676844921222,-0.0002294519138957818,-0.014359450270280906,0.0016957765949696143,-0.01903348858044591,0.0006497610323433419,-0.019458210253346042,0.0012257416301951942,-0.016017538270266193,0.00038259969236237686,-0.015552996415983195,0.2202839214988207,0.19452194757731756
2020-05-14,0.12921817383853434,-0.04078201145956449,-0.012486021123244293,-0.03793594282925173,-0.016111641397095484,-0.024126207732545365,-0.016327195366185248,-0.033637059674514753,-0.01735871746293865,-0.030435227102630767,-0.015692023345176487,-0.02708118838056778,-0.015091805644949424,-0.030450220190802176,0.22649279341111875,0.1880627635728126
