date,IC,TimingIC,top_5%_return,bottom_5%_return,top_10%_return,bottom_10%_return,top_15%_return,bottom_15%_return,top_20%_return,bottom_20%_return,top_25%_return,bottom_25%_return,top_30%_return,bottom_30%_return,top_20%_selection_rank_efficiency,top_20%_return_capture_rank_efficiency
2020-01-16,0.04197170649459966,0.03885084701886806,-0.1259211522471243,-0.1500138988752954,-0.11171412328487552,-0.1330987923009301,-0.1056072442985897,-0.11714505908754852,-0.10651644583759551,-0.11809725442157358,-0.11020858675013845,-0.12112327949802483,-0.10848608648849137,-0.12342222694701069,0.21440095100619852,0.18238289573476832
2020-01-17,0.10392185568742275,0.005744628433009526,-0.11370668172841851,-0.15099397971872505,-0.10672219675809867,-0.1306475262278944,-0.11154679298824931,-0.1260198765059087,-0.10811024924125903,-0.12927010605093034,-0.10757313384057038,-0.1223716693371167,-0.10873469634595406,-0.11804680645500634,0.22820732974829408,0.18996388805296419
2020-01-20,-0.01283621134484538,-0.15289489004368526,-0.10519998839520152,-0.059012426063601936,-0.09456176864139136,-0.07746906492907685,-0.0980518848470838,-0.07116942275016676,-0.093725842573311,-0.07612383807060608,-0.0957685736353117,-0.067347052178242,-0.09297026078191696,-0.06964585685658475,0.2053596844373958,0.1680085168673897
2020-01-21,-0.1370061386008492,-0.24118240800095925,-0.09819623881478431,-0.05634270428878496,-0.0978132901484747,-0.029358364977964423,-0.09471238947558526,-0.016738560921387112,-0.09960441068261618,-0.023937418603562754,-0.09981027283840702,-0.02331450309805183,-0.0939673307401212,-0.022109124743079984,0.1774732033034616,0.1576400811612299
2020-01-22,-0.24427566510266038,-0.2615447012756714,-0.07270384993573284,0.004527775025898406,-0.06176096993572133,0.0073697679864275865,-0.05852414723600186,0.01880672752592579,-0.05326359343024459,0.028095350754458376,-0.05287187194781629,0.02376649490088287,-0.04850136918407922,0.017126793375412026,0.17400592653848804,0.16138310111210533
2020-01-23,-0.0774063523537277,0.15480524794692627,0.09496359106924217,0.1146584737400522,0.08551636343141263,0.1128040640968224,0.08032117505099168,0.10632231125358307,0.08019786995158228,0.10228585362081917,0.07978580920603129,0.10625214719474167,0.08335898255479882,0.10741643122355603,0.2031784349225508,0.16113078714782553
2020-02-03,-0.11018363002333446,0.04837954930437645,0.05524537384387289,0.06704398961972383,0.053665434319514704,0.06565858909062874,0.05826469960674532,0.07163340743234589,0.05892855118931559,0.07098774395798697,0.06115629609365955,0.07471497187243648,0.06515989373489468,0.07668001854230477,0.1752681081456287,0.1891952644987262
2020-02-04,0.058126315295324374,0.2982543739661029,0.06194329071881486,-0.026076459226048475,0.05781033648154411,0.019372028433485847,0.0616128329294688,0.03398137428865309,0.05752933748515884,0.04531979235491522,0.05971062175285257,0.048918449746834784,0.05952669068962025,0.053701202370316704,0.18785105828962542,0.18011270418717454
2020-02-05,0.22063764479892514,0.3900683177764972,0.034972267930599446,-0.060751715685572444,0.033928273441113446,-0.038986532162632495,0.03556070696444827,-0.03647279433389921,0.03679596925527312,-0.020901865993161028,0.03552012736359187,-0.009561453797845097,0.033551222658408084,-0.006260040133518965,0.23800546705627298,0.18504268806566268
2020-02-06,0.18068986160678363,0.2758095059127348,0.01977006073503086,0.02188632506784291,0.026032456273242847,-0.00012931921007229617,0.024417048924052862,-0.006885618098091896,0.025928784974979902,-0.004007809848153024,0.023420590400998698,-0.0002768069105405235,0.022237789741908844,0.0028190375574514938,0.23244039399797478,0.19460500963391136
2020-02-07,-0.021408520203103392,0.21052805937484115,0.03511476732415451,0.05640107682682971,0.03141075045021079,0.05447043801959451,0.03296075115531212,0.0473619619432005,0.03515614242480071,0.040264090044468084,0.03541567747189342,0.03957820323940293,0.03597809067776259,0.038368114384379946,0.20400743314211844,0.17115163017691318
2020-02-10,-0.20222422047206942,0.01839560562823098,0.02566383163579896,0.05963524867586994,0.030119150443462205,0.0721611581532561,0.032905390723768795,0.07067697947389334,0.03520723124426504,0.07515824545488127,0.035801853082018484,0.07153798009672319,0.03738100022477011,0.06664626916260181,0.17147125734270482,0.16047538847754933
2020-02-11,0.01990388096709078,0.0983673489690397,0.017813615650950142,0.015696871259684685,0.020250877786113185,0.029937978579076114,0.02681505832396617,0.02600293011810456,0.02516218533466072,0.024953483034739533,0.02721816322289072,0.02750462529914315,0.02597356932061895,0.02745410495584963,0.197242510643284,0.1761791794585543
2020-02-12,-0.026636082215521644,0.20228209590743612,0.044573814490489375,0.0537016887759306,0.049619902311706134,0.06635281060131212,0.04714013653671405,0.05820541496599853,0.048617774506045174,0.06021968636809911,0.05101540336135244,0.06083813938652737,0.05186360069493257,0.059516178413640236,0.1931018660140716,0.16878342245989306
2020-02-13,0.012282769131076525,0.2069689384373879,0.06291698729061236,0.05001712916698017,0.06713875731691665,0.06161725627731235,0.062080292165607814,0.06498537324284916,0.06602660374365285,0.063868310750741,0.06450583509425858,0.06952157376310764,0.06429309099993787,0.06927338507606894,0.21049560251761076,0.1782122313582948
2020-02-14,-0.14720207179657635,-0.00045355827472852927,0.04218867408777454,0.0688673805804991,0.028163951160524885,0.059688128868343834,0.02611314000805147,0.06752401368666398,0.024193665903852645,0.07304143871735513,0.022255776056496677,0.06478129727261754,0.02885909164254721,0.057762927128801635,0.18130250592374525,0.1639929856465545
2020-02-17,-0.15133507043209124,-0.1389879400106526,0.020001387407773165,0.0652741226978438,0.010116714059463343,0.06216526545015341,0.008140391304581657,0.056570043844946113,0.01432261964324682,0.06163259808633558,0.018220476683001488,0.057364104005951023,0.015996984511867596,0.04972717607204168,0.1845895167775422,0.1656769791017355
2020-02-18,-0.06841880836374144,-0.01541289856914713,0.001574932441418757,0.05215570598370547,0.005933256336509922,0.0397526981900497,0.011863606521213078,0.0339909635479232,0.013675881946974913,0.029495276257387175,0.01183211511423417,0.0297440364512394,0.014165093871110038,0.029467902171873762,0.1873701395072722,0.17529244333368044
2020-02-19,0.010484979502223674,-0.023572915537815646,0.00037295969587982205,0.0064923921575121306,0.008134952492767477,0.003157000808924346,0.003463781191198862,0.008373108541002351,0.005635633705055656,0.007462530846381366,0.0072079161391679775,0.008557205962614306,0.005385879407429308,0.00927721161805432,0.20088309001949162,0.1996757739907477
2020-02-20,0.12555576736979646,-0.01311112944773307,-0.0446496902134537,-0.07086305770875699,-0.04662057116010823,-0.06756628641928918,-0.048250113888886614,-0.058578823634269896,-0.04174281085524901,-0.06010506587019064,-0.04273439463779676,-0.06268460419762283,-0.045340777021500404,-0.06247187345356161,0.22921205519244736,0.20222649367291368
2020-02-21,0.30853406201010974,0.17969707358513692,-0.010867881417517756,-0.054480080976677184,-0.002851841864211353,-0.05251749574576415,0.00130463652044375,-0.051886586614844625,-0.001110320408640808,-0.05839230746653677,-0.0013309763534363804,-0.05388126717621019,-0.0012533344009591607,-0.049302201892365706,0.2614548278539995,0.22615315718763995
2020-02-24,0.4529089090319646,0.3708556727511416,0.014189715295668481,-0.06972341719845723,0.015006769543017247,-0.0642309376580867,0.014995503185667397,-0.06478566001359813,0.012343566246053608,-0.06416773512511746,0.014083650806417835,-0.06045688592500831,0.0132609294556456,-0.05550407600319067,0.28415485032635607,0.2505457432030165
2020-02-25,0.3641671862117892,0.32538745943793695,0.03224547129758087,-0.04158908947793538,0.02753833716859163,-0.03441451383284667,0.029327511249989,-0.03395779114454751,0.027107881846326783,-0.029217173257305207,0.02608472727174615,-0.0177908337425666,0.028426035724275062,-0.015425724016808695,0.27111182691791486,0.23043577458361852
2020-02-26,0.2815861251025675,0.3210310616398024,0.03523238706719332,-0.03161022856527189,0.03543778721226822,-0.011724617108388522,0.039705108317655426,-0.006086149284039872,0.036424781541342204,-0.005956641034337172,0.03388856491344788,-0.001842041781262667,0.034591508716630096,0.002295588237123407,0.25667090216010163,0.21890849191555767
2020-02-27,0.20506555255637435,0.25491409733097065,0.0838373610943836,0.020512437976850203,0.08745475429901858,0.0465247006001808,0.08198235515778021,0.04944864721839385,0.07878669730201626,0.05493327012668555,0.07433489739651526,0.05983216880635869,0.07451221382572663,0.06089432226228368,0.2414188736972942,0.208290369148278
